Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
GSM3536106,0.0315351685915959,0.120008324941048,0.253751331156267,0.514430682298201,0.0288468112431853,0.0384805718950828,0.00486853293397368,0.00807857694064677,0,0.568670469254387,0.889938722498822
GSM3536087,0.0277728389657004,0.00953801289440752,0.0913073736500162,0.770801440925723,0.0583591943695837,0.017985001766826,0.00830802549810722,0.0159281119296358,0,0.627257207363964,0.944496954623288
GSM3536053,0.0269487426442352,0.0118428155268622,0.183840917565466,0.71096621803176,0.0255191075649306,0,0.0191463749540733,0.0217358237126735,0,0.906905957020605,0.466519273818187
GSM3536098,0.0283214650204879,0.0225524440868192,0.194925479837872,0.693199436869027,0.0374525195616029,0.0128712133217365,0,0.0106774413024552,0,0.560644659724513,0.966141612612785
GSM3536115,0.0216792490007489,0.100976363466617,0.369751888839147,0.415887304868779,0.0172413574032317,0.0424831786518313,0.00481250734405319,0.0271681504255927,0,0.730373436443624,0.684643510320097
GSM3536084,7.93518963344026e-05,0.0282305083641464,0.3199437800158,0.380852898166184,0.0687321947745236,0.105472947819421,0.0749455171118134,0.0217428018517774,0,0.750410236285227,0.663401940775292
GSM3536074,0.0329838402357496,0.0194199952419739,0.148793412643525,0.735635944330361,0.0115330107763666,0.0103590436073311,0.0124971171956079,0.0287776359690847,0,0.938496900686793,0.403971094201842
GSM3536095,0.0478446406432084,0.0755547976191916,0.387651621892873,0.263289957955077,0.0567956858211948,0.0315671230579008,0.128066207746053,0.00922996526450221,0,0.65138734608607,0.75880957136485
GSM3536073,0.0338918220098833,0.0198477467085256,0.0885542630555038,0.779127119901946,0.0337545391448627,0.0119229998203303,0.0133747936943445,0.0195267156646035,0,0.941381828754939,0.427238703267608
GSM3536081,0.0194078143027767,0.0253246996352746,0.186699410792796,0.640569882934861,0.0390652761374213,0.0318893454895629,0.0190330013570383,0.0380105693502684,0,0.838002028561202,0.576205162690017
GSM3536069,0.0399015427247589,0.0243217285150182,0.218771348720778,0.606374778736065,0.0569841419359046,0.0190305881771714,0.0177888401304945,0.0168270310598086,0,0.899064880545445,0.44797441861652
GSM3536060,0.0244197837077825,0.017732888356346,0.0763700956854337,0.760245508114431,0.0284220252896389,0.0165518163405917,0.0240087385949951,0.0522491439107813,0,0.947949759228685,0.4017806424804
