Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
RK187_Liver,0.0929553685339014,0.0878579601620984,0.205193316558342,0.524986375672154,0.062187345773853,0,0.0186408763925472,0.00817875690710317,0,0.947855658842452,0.39434080660083
RK012_Liver,0.0407725920133873,0.15169022088593,0.179965066670323,0.553293024713613,0.027218805878156,0.024254765829066,0.0129332962970874,0.00987222771243691,0,0.96960914433325,0.26102680151724
RK049_Cancer,0.0529490722468586,0.238215739052381,0.35094954804863,0.23267800804209,0.0224083702698639,0.0563094261725065,0.0335954444133652,0.0128943917543049,0,0.976975116310101,0.279639982362726
RK057_Liver,0.0636912668409698,0.169174367612008,0.201050272100521,0.503432562859456,0.0303302262109619,0.00617134733049476,0.014308834270844,0.0118411227747451,0,0.966457853391288,0.273055508445219
RK308_Cancer,0.0087069853451394,0.0195843355733459,0.797456787039885,0,0.0383192124763057,0.0650799931276146,0.0198005919083122,0.0510520945293969,0,0.402462875932866,0.956507892930943
RK014_Cancer,0.0493114902291865,0.152066111621388,0.346113554466672,0.268663752769279,0.0284425270860487,0.0863319725149883,0.0608728223189174,0.00819776899351968,0,0.95415359154459,0.441415920830543
RK170_Liver,0.0421064077580254,0.190049757850334,0.115174176039787,0.579807234723656,0.0346538598310887,0.011087957187748,0.0087739466973728,0.0183466599119878,0,0.959904359340864,0.287476286840049
RK200_Cancer,0.0489250112287236,0.109487447704876,0.558834310922286,0.179143535826446,0,0.0634375600683395,0.00580714358312111,0.0343649906662076,0,0.898235957744104,0.632493745022885
RK264_Cancer,0.0111828319838553,0.0698831049085496,0.152399871247469,0.712608908096685,0.00565851403600318,0.0399198172181024,0,0.0083469525093361,0,0.927607989160225,0.383413717199675
RK067_Cancer,0.0247143376647079,0.136194005375914,0.618578686048229,0.0482786861381234,0,0.118964756871301,0.0196126334344369,0.0336568944672878,0,0.899297774293596,0.667993225048187
RK066_Cancer,0.066802935713375,0.301170077642451,0.272065964997787,0.294815712175832,0.0113593521124817,0.0211865236564968,0.00203504230516833,0.0305643913964081,0,0.902531889192698,0.441731027020126
RK028_Cancer,0.0135134936602723,0.0173643201841161,0.532996897803924,0.375584602276131,0.038645854230698,0,0,0.0218948318448587,0,0.804607444116849,0.706250641420778
RK130_Liver,0.0502036337284279,0.145745574910444,0.063444605105958,0.698035050699633,0.0193538391844583,0,0.010625118523641,0.0125921778474379,0,0.951413248308038,0.319706113244682
RK256_Cancer,0.0391254626043475,0.192331223338324,0.143186685047281,0.576180288638264,0.0114346977678631,0.0179755396605866,0.00273528163023226,0.0170308213131017,0,0.965271679014824,0.268084555516303
RK064_Cancer,0.0262136590272216,0.15671102377178,0.198415084669295,0.522112092847074,0.0248841389516861,0.0294133630219914,0.00940991355957589,0.0328407241513753,0,0.960192608439323,0.295660956279203
RK040_Cancer,0.0309651516152254,0.0108370646347192,0.291811349432101,0.612312744602504,0.00225810889487262,0.0235382362813064,0.00308244870791177,0.02519489583136,0,0.755653758986942,0.666380690040779
RK261_Cancer2,0.0184558847021439,0.0043932787619536,0.334716233629291,0.555468627237307,0.012870876574193,0.0372783579332391,0.00328846494970185,0.0335282762121707,0,0.713878091843675,0.715387896402144
RK170_Cancer,0.0264255386881281,0.0296330009461848,0.659423942309419,0.15127721465369,0,0.0554263248630944,0.00385954623938889,0.0739544323000938,0,0.726377455162676,0.839282018577773
RK137_Liver,0.0200375568407547,0.0949359275574788,0.170751233446314,0.64806816022087,0.0232346354271163,0.0239861508473909,0.0148039958986268,0.00418233976144791,0,0.935522789435386,0.366111369523289
RK091_Liver,0.0378425190985837,0.150020073127725,0.124396634067169,0.604969283204635,0.0197967975955804,0.0302421402244864,0.0176761764299969,0.015056376251823,0,0.95961491498006,0.286564288411533
RK060_Cancer,0.0501220706404195,0.222634445805508,0.428445030330316,0.12924372474415,0.0150559287642784,0.0757297483518204,0.0341317469250726,0.0446373044384357,0,0.893976856596789,0.501302727198207
RK074_Cancer,0.0182463770788628,0.0507836616241635,0.250609630606505,0.614203415483834,0.0276215073773338,0,0,0.0385354078293003,0,0.900991363024486,0.470498210514581
RK080_Liver,0.0592741072629822,0.13548084079256,0.0831345033049264,0.659321391820668,0.0374812572295853,0.00394266153874802,0.0106469195341429,0.0107183185163872,0,0.943174087307369,0.33679379735946
RK079_Cancer,0.0254113769443716,0.103244919781242,0.229092229751094,0.581289222494155,0.0226972688227395,0.00908250868062631,0.0113736017769819,0.0178088717487896,0,0.939511411786075,0.369708725746336
RK010_Liver,0.0379800476538644,0.0796378519642529,0.131908611281876,0.678177480457382,0.0196828433639599,0.0212209244777276,0.0127469839549996,0.0186452568459379,0,0.944293173908592,0.346774661015938
RK026_Cancer,0.0433450366124991,0.121888211265147,0.150788787823597,0.621492617782863,0.0212617045748141,0.0104285250884943,0.00311152066016536,0.0276835961924195,0,0.895741956796695,0.447068392463563
RK205_Cancer,0.018975759831393,0.0741219129077377,0.461710523311613,0.267916627431401,0.0173118227631392,0.10522320637705,0.0147937594993805,0.0399463878782858,0,0.858203412376297,0.65823495601428
