Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
GSM2480436,0.0355924772893252,0.0599776922454806,0.203432395737282,0.627119297803548,0.00357414276866251,0.00750115203669374,0.00984051588263845,0.05296232623637,0,0.525019536965956,0.855274982296616
GSM2480437,0.0336151048691714,0.0600534297323888,0.148284967971992,0.653618012006408,0.0166856278240115,0.0327244908282905,0.0290786291139435,0.0259397376537942,0,0.328421122782243,0.987427711017646
GSM2480438,0.034603047632962,0.0716719043648327,0.19481463799936,0.593865972124117,0.0155366510445217,0.0315590929216841,0.0179325421900793,0.0400161517224436,0,0.410873229587167,0.926764578887077
GSM2480439,0.0529922343221359,0.0144302855260325,0.0856356815773697,0.765993293924852,0.0269496133528968,0.00203768452402706,0.0178257836171403,0.0341354231555458,0,0.328017791653718,1.01281832931464
GSM2480440,0.0371695495560315,0.0537150159792796,0.275952811539026,0.474092588566408,0,0.0511658035949175,0.0271338586001711,0.080770372164166,0,0.390012660305497,0.926414040988773
GSM2480441,0.0557219676090517,0.0276061127757286,0.0955165643058765,0.730382399273848,0.0237040441506872,0.00540543148401775,0.0253625839333092,0.0363008964674811,0,0.319418070401666,1.00956666259471
GSM2480442,0.0202974839460927,0.15304401025174,0.35584555102358,0.304429407292228,0.0170987583870131,0.0712672188633839,0.0251916184015098,0.0528259518344519,0,0.363883291105575,0.933674505886615
GSM2480443,0.0463434762483513,0.0315996977285492,0.0990605192335478,0.722700439174362,0.0148398886931705,0.020364662798329,0.0191519563591905,0.0459393597644992,0,0.334800387601333,0.998270748347128
GSM2480444,0.0323413108111661,0.101584881587958,0.22454790363914,0.534686330676555,0.0158671085551712,0.0282742711965817,0.0202279331745873,0.0424702603588406,0,0.451665024318933,0.897064952222304
GSM2480445,0.0563507541032646,0.0203048900456357,0.0905564304581493,0.752783742118864,0.0203577632245017,0.00230442567701146,0.0253239404421239,0.0320180539304497,0,0.28853213704567,1.03550721914267
GSM2480446,0.0059581778322741,0.0686929180408594,0.56675029868536,0.0586047690774107,0.0438230646742114,0.108627672788171,0.113532459617804,0.0340106392839091,0,0.615645622764637,0.818006711210441
GSM2480447,0.0459022345477021,0.0259035026204876,0.129374205054922,0.696639581765506,0.00779876082506791,0.03743771866357,0.0234317475222829,0.0335122490004624,0,0.285441348663866,1.021883499939
GSM2480448,0.034106855756298,0.10481954421604,0.261238320990545,0.531166285739413,0.004002038543111,0.00913338091821087,0.0174199731909831,0.0381136006453988,0,0.506128791841818,0.863476524495528
GSM2480449,0.0643917409052061,0.0131314544450663,0.119423735329273,0.724652202545183,0.0232675343511183,0.0105885598636706,0.018331448501625,0.0262133240588582,0,0.297222544539878,1.02074179934144
GSM2480450,0.0364046004296829,0.039044181595482,0.161530036084086,0.651246161442565,0.00738820830927344,0.0301124195161544,0.0331266239156392,0.0411477687071172,0,0.323311554651823,0.988656578164893
GSM2480451,0.0491836623700751,0.00562397124087981,0.0527386973950118,0.817725614008312,0.0225644965185988,0,0.0185209819012977,0.0336425765658248,0,0.326897432049994,1.02890860758616
GSM2480452,0.0320664718659438,0.102126713289348,0.358923130816775,0.371513197612807,0.0263993006371408,0.037822925117885,0.0275867807603501,0.0435614798997505,0,0.45228707501302,0.891728855474718
GSM2480453,0.045790523686024,0.0131154908040854,0.11644849487507,0.73691391976208,0.022071126678531,0.0115080165364988,0.024665721162299,0.0294867064954115,0,0.339705794765843,0.996529503240069
GSM2480454,0.0267814069497764,0.0809588896553285,0.227217807781963,0.529869124782446,0.0231816160812512,0.0527030806648992,0.0358578781237226,0.0234301959606133,0,0.527157181219517,0.850079938691628
GSM2480455,0.0372088539678828,0.0199462946228716,0.0588350659838476,0.811203093950208,0.0189078729958337,0.00746154343996984,0.025184475252391,0.0212527997869953,0,0.275622125058684,1.06329117227398
GSM2480456,0.0349294411761954,0.0386398700628906,0.22930566944826,0.600086196267178,0.0240941594347037,0.0105741321425612,0.0239269502300082,0.0384435812382029,0,0.518447002310412,0.857407328409458
GSM2480457,0.0464234571158395,0.027175952248496,0.0480561262003909,0.790388663693983,0.0266920437942563,0.00282954450975111,0.0250117506876483,0.0334224617496351,0,0.306165209212243,1.03652857965108
GSM2480458,0.0222763803435485,0.0913220390019488,0.225797040104594,0.457808247053379,0.0279114730492537,0.0692053959723078,0.0714520255097407,0.0342273989652274,0,0.461674392799463,0.887683498079565
GSM2480459,0.0476357187694773,0.0126373863901304,0.0648357074664631,0.808124245964244,0.0113366177083206,0.00805751587569404,0.0258358185791667,0.0215369892465036,0,0.28302572299561,1.05628814840095
GSM2480460,0.0393203034387557,0.0467712696326358,0.22155417074096,0.537602255288504,0.0349709356582983,0.0588655112218151,0.0357502021909518,0.0251653518280793,0,0.370337856724793,0.942031622734232
GSM2480461,0.0442624023408835,0.023240436319209,0.10436374322947,0.729893827736001,0.0328872275884045,0.0137555799407813,0.0222978532534714,0.029298929591779,0,0.308912399771259,1.01569454537248
GSM2480462,0.0330135114140497,0.0621744663557154,0.163120139576351,0.571957984510055,0.0035142791753953,0.0875815446578493,0.0486028664944228,0.0300352078161615,0,0.313339099214162,0.98073903690352
GSM2480463,0.0536538129904217,0.0221971566291194,0.0461700873660064,0.810661626642893,0.0144433507092574,0,0.0241097912646749,0.0287641743976273,0,0.281803265950389,1.05932994648566
GSM2480464,0.0336140678615186,0.0200408023660444,0.177806541971633,0.667916916818281,0.0204691270230098,0.00444017387026662,0.0205127095008909,0.0551996605883562,0,0.44478487177248,0.91318871953373
GSM2480465,0.0418672676608162,0.0115039446992197,0.0480113238993082,0.823423315618462,0.0129832789732375,0,0.0250146185156309,0.0371962506333259,0,0.300237742765547,1.05036300363596
GSM2480466,0.0159803665687371,0.0499129473571911,0.510230393087589,0.31548471353497,0.018967903413514,0.039747467199295,0.021849131807093,0.0278270770316109,0,0.374649830281732,0.927826138989686
GSM2480467,0.036691438736771,0.0335028730382595,0.206499830421233,0.609117430868943,0.0365346320077091,0.0214358802133221,0.0286712254957723,0.0275466892179896,0,0.302780683871633,0.990932875750354
GSM2480468,0.0332319659616423,0.086633886491479,0.271316023684686,0.476815332548556,0,0.0606393251322275,0.0269532161912222,0.0444102499901865,0,0.491897257014195,0.870767254055354
GSM2480469,0.0537737657786648,0.0360181549570447,0.139194508535208,0.686282566197664,0.022265097134515,0.0271731994985586,0.0186198267826932,0.0166728811156523,0,0.306555403035616,1.00640713658368
GSM2480470,0.0266140195533022,0.224018024996272,0.336628266179908,0.312624390174581,0.0177568997459041,0.011175932855292,0.0205563700525497,0.0506260964421917,0,0.390080243898205,0.923788552276844
GSM2480471,0.0383063554775931,0.0620387864084544,0.146731322786144,0.585121312538682,0.0197416150600512,0.0786591810813243,0.0409967878520736,0.0284046387956777,0,0.359104109871571,0.956238962347726
GSM2480472,0.032388638576093,0.0643276374882849,0.216316007778534,0.577624579978993,0.0199175633104927,0.0238587838942252,0.020393475799492,0.0451733131738851,0,0.330425468103816,0.971837113318096
GSM2480473,0.0442859702748157,0.0118117162475635,0.0728740380582051,0.792509231585894,0.0223259073877865,0.00529927195966297,0.02462169274881,0.0262721717372627,0,0.304560000760609,1.0364276998416
GSM2480474,0.0203946481330618,0.0554996664283497,0.237596033755503,0.386742510824007,0.0493376676087322,0.0901549111967688,0.133051239587547,0.0272233224660303,0,0.347577434656026,0.945986852031357
GSM2480475,0.0405644031067019,0.0382816176930595,0.0941438194093957,0.735409953457187,0.0150239831667437,0.0268427225451689,0.0243601259699497,0.0253733746517934,0,0.315766238469779,1.0142711884142
GSM2480476,0.0180178590120629,0.0858214107477621,0.269302288083199,0.393927214899199,0.0487042996056549,0.0692608387978673,0.0731641361283273,0.0418019527259276,0,0.45556371723125,0.890075744131584
GSM2480477,0.0645916992260415,0.0162340968227849,0.136935875213239,0.691960668558007,0.0307256425106625,0,0.0225682452839858,0.0369837723852796,0,0.309471437197939,1.00468037531367
