Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
GSM2053444,0.0593092591919674,0.0284580705874564,0.0432762740358028,0.789568871343229,0,0.0375356146011593,0.0127586662601185,0.0290932439802668,0,0.884861109395248,0.499540710703145
GSM2053438,0.0841490995339466,0.0479594866066409,0.180802146555705,0.551527246359367,0.0390109498032919,0.0244996739155882,0.0284570353209727,0.043594361904488,0,0.913033427601485,0.421835384191551
GSM2053485,0.0994883371297635,0.0157855892336549,0.532275023153005,0.137469682270798,0.0469766383345844,0.0613193492550418,0.0578944150738814,0.0487909655492717,0,0.498401302363447,0.882912206089021
GSM2053456,0.0572875872202743,0.141623849810973,0.339536826625675,0.350788909712091,0.0379512132395955,0.000737985046748353,0.0023451347558364,0.0697284935888053,0,0.891842761659916,0.474848842142574
GSM2053473,0.10274671406288,0.0436175731296253,0.450309519592782,0.27045120797988,0.0515273043864962,0,0.0139207482294361,0.0674269326189,0,0.614922684550446,0.797480713936726
GSM2053478,0.0677666917701848,0.116128953763904,0.286194867382799,0.387495766779844,0.0674876281352505,0,0.00753630612713985,0.0673897860408776,0,0.941703750953122,0.391238323807089
GSM2053460,0.0921393653421282,0.078434775274155,0.289820142430211,0.361566596816802,0.0758591945667105,0.00713129451745805,0.0387467833519353,0.0563018477005999,0,0.831992049844306,0.582687449076478
GSM2053466,0.0722673139018003,0.0592258505875957,0.348302797834245,0.239924359918082,0.0918118661875219,0.0411428104672146,0.121591764152401,0.0257332369511397,0,0.901200042725523,0.576961865608469
GSM2053484,0.0980297540684069,0.115420970484789,0.252997602411044,0.358692553447082,0.0386539051786896,0.0201668389324197,0.0480017696913689,0.0680366057862,0,0.899361225599116,0.472111637146999
GSM2053454,0.0962220080812057,0.0328931914012521,0.125538608366232,0.636135963076288,0.0317414883828534,0.027433404773283,0.0214126393783815,0.0286226965405044,0,0.876590666165596,0.483782180089975
GSM2053479,0.0445519932866309,0,0.747186697033198,0.0189933104224522,0.10273434687116,0,0.00533460563744591,0.0811990467491127,0,0.625315372306782,0.880511957783507
GSM2053448,0.0731777278335651,0.0335124701902324,0.11178661502469,0.687798731950027,0.00997670082376857,0.0383282718296813,0.0157456597629908,0.0296738225850444,0,0.882260728092698,0.477621388977748
GSM2053435,0.120978499173729,0.0271947103084003,0.238206191333837,0.374580307307735,0.0740892949329524,0.0606748845770952,0.073396627714067,0.0308794846521831,0,0.909187442783741,0.524475271045004
GSM2053464,0.0925436248622181,0.118206536416855,0.232830582974907,0.42960661243239,0.0356251797343751,0.0140450331982086,0.0154360174989492,0.061706412882097,0,0.911930957349539,0.427594179681394
GSM2053459,0.0380585524670124,0.0166969267026841,0.696177581119742,0.0360683260062656,0.122684181629184,0,0.00810689355954642,0.0822075385155656,0,0.545369462095728,0.891825336319813
GSM2053489,0.0595669001878973,0.0609987110512572,0.264074920034907,0.501801336707592,0.0392946515670886,0,0.0130511221174239,0.0612123583338336,0,0.925566340184526,0.406797539213919
GSM2053439,0.102375596090846,0.0305448406214747,0.177711566618596,0.555288536502389,0.0579184729096577,0.0047438504168651,0.0413143135161906,0.030102823323981,0,0.942258566214113,0.371395581111323
GSM2053457,0.0832035355468526,0.0256331880489686,0.34510529754614,0.343673361930933,0.0570288311670188,0.0311081977245836,0.0648718840389198,0.0493757039965835,0,0.918279577792249,0.536046985794508
GSM2053492,0.0943730232799919,0.113805841978954,0.239589521856718,0.409503583781499,0.0513158521111541,0.0113606878791892,0.0205247306385301,0.0595267584739637,0,0.894846211945207,0.465632087948451
GSM2053491,0.118201389952545,0.0539996639503664,0.373920853951054,0.212384473714051,0.0963670427796443,0,0.0677491794622339,0.077377396190105,0,0.735002088052494,0.727637574890553
GSM2053451,0.0720076150827999,0.0218654269211444,0.083197631917953,0.704903913740338,0.0129822555872497,0.0565792990135002,0.01835411544897,0.0301097422880451,0,0.900667101994542,0.440482437604261
GSM2053471,0.117178727644152,0.0416174475276453,0.407228224076659,0.23099151869539,0.0853660026100898,0,0.0353333341239318,0.0822847453221316,0,0.828293503682541,0.670559012711247
