Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
GSM3536106,0.753273513870172,0.0967886387689524,0.0256490070577421,0.0339331710603929,0,0.0687513756466714,0.0216042935960696,0,0.645366711827769,0.847053687034233
GSM3536087,0.564002628730347,0.277312656958924,0.0239396055261476,0.0273729907668777,0.0104507588277959,0.0347855515437163,0.0621358076461912,0,0.765922659090795,0.643823893110631
GSM3536053,0.5906460155215,0.297232280251364,0,0.050980355368538,0.053063779685874,0.00807756917272336,0,0,0.779516658346031,0.627152037722817
GSM3536098,0.800464052128014,0.113372551793839,0.0298228774566953,0.0313308803415814,0.0108730700502071,0.00406055859052908,0.0100760096391347,0,0.469958410412557,0.894739337388251
GSM3536115,0.731170642156604,0.0775963149713042,0.0844817056320599,0.0486278675665437,0.00507884321414905,0.0530446264593389,0,0,0.468896818566992,0.914414751404791
GSM3536084,0.544661112978879,0.0985812784476667,0.0397050205390876,0.0954519703676026,0.0530610338189655,0.126944403821268,0.0415951800265303,0,0.614942465442212,0.857756088718532
GSM3536074,0.466733799030713,0.377149351412824,0.0274222001371719,0.0410524888030008,0.0333986418809525,0.00933378657259977,0.0449097321627379,0,0.379004744937315,1.11551919125137
GSM3536095,0.548123058974217,0.0579943771780741,0.0494586839497161,0.00299935131214513,0.0638845693048966,0.233193681152187,0.0443462781287643,0,0.62708412028675,0.899764466478685
GSM3536073,0.475471377331324,0.391515396082628,0.0212666738063214,0.0541965201003711,0.0237654213678364,0.0177252158143447,0.0160593954971739,0,0.378026473335601,1.13811123763464
GSM3536081,0.577094489759796,0.227300343498989,0.0294006646485473,0.0924593803814996,0.052907215217979,0.0208379064931892,0,0,0.633442074497482,0.774102520756807
GSM3536069,0.625749943093809,0.211589856418733,0.00862369062401533,0.00585498639508967,0.0787349423306263,0.0121963333908769,0.0572502477468498,0,0.628362363742884,0.780009714005516
GSM3536060,0.515466965159061,0.321669007293044,0.00520952042958854,0.0683216905773944,0.0695659393981646,0.0185231303162837,0.00124374682646368,0,0.784306805320039,0.625428429860324
GSM3536096,0.691490407466701,0.185020630328532,0.0154483112334791,0.0398074817131252,0.022139250394419,0.017544264818476,0.0285496540452681,0,0.578837016552954,0.818801382433195
GSM3536112,0.598351076560849,0.104633807874995,0.0509418336802355,0.00709795802533025,0.0470334142696852,0.130373697045489,0.0615682125434157,0,0.680413870812197,0.828473013449916
GSM3536097,0.836450085588925,0.0391236633442841,0.0222991644738597,0.0165353930703165,0.00846552832015272,0.0356169854378558,0.0415091797646063,0,0.490258811742965,0.936302009053078
GSM3536100,0.787672508238199,0.0643181156966116,0.052901740057701,0.0034629573698565,0.0285487204749473,0.046383312527129,0.0167126456355554,0,0.558539994910041,0.902842985532776
GSM3536094,0.677080597105546,0.187094044172521,0.00722864329332612,0.013342216607178,0.0816786657924487,0,0.0335758330289809,0,0.53641503334525,0.84426125588812
GSM3536076,0.606471012679276,0.233043569902448,0.0255963549817209,0.0332766935893469,0.0629160169005358,0.0246244249706851,0.0140719269759879,0,0.767290375623879,0.656764335988542
GSM3536067,0.594205593471331,0.262381268572484,0.0234496214329425,0.0554104291502919,0.0413160894501959,0.0187373642590107,0.00449963366374425,0,0.750798562279169,0.662560819818824
GSM3536079,0.667323120509823,0.198310279245994,0.024811472653034,0.0060397554150478,0.0381857992337432,0.0602319451786149,0.00509762776374312,0,0.650128856736952,0.768115663513492
GSM3536116,0.674563038994682,0.122723079301112,0.0669649346448455,0,0.0541495473880354,0.0577851740371797,0.0238142256341459,0,0.744993176400441,0.779070317824773
