Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
GSM2480436,0.259655136302547,0.560397793204494,0.101285380968268,0,0.0022807944165746,0,0.0763808951081169,0,0.720260729446711,0.855894078425542
GSM2480437,0.136661269385209,0.700945862466554,0.0422292934584152,0.0500810236346587,0.0700825510551633,0,0,0,0.758393116834936,1.00276054584412
GSM2480438,0.216074588889863,0.669118503951419,0.072371598138637,0,0.0271234869004719,0,0.0153118221196087,0,0.818703524626578,0.855658171603431
GSM2480439,0.0818018678555584,0.835776219442519,0.0295167187887812,0.00228484313797567,0.0506203507751659,0,0,0,0.785753967822686,1.18435167986583
GSM2480440,0.29262968707946,0.495362846786263,0.153025347494276,0.0207582250486334,0,0.0116754135243003,0.0265484800670664,0,0.731774907935705,0.773870643861202
GSM2480441,0.0899357539790243,0.824664738327255,0.0371860547618952,0,0.0482134529318254,0,0,0,0.785781498688885,1.16465616805919
GSM2480442,0.457070459537762,0.264630241501817,0.147551235802464,0.0348037893244914,0.0135473648447624,0,0.0823969089887032,0,0.682790882781724,0.7309981141619
GSM2480443,0.0859398254763072,0.774361153103968,0.0350558276846943,0.0546731593994685,0.0499700343355616,0,0,0,0.781154598938237,1.08489410690173
GSM2480444,0.333610318331707,0.535545590546188,0.0896885061104988,0.00939968385984012,0.00423553028553274,0,0.0275203708662332,0,0.776712521660808,0.748964787782654
GSM2480445,0.101998506684112,0.797036427534153,0.0353720129804159,0.00736620213685022,0.0582268506644694,0,0,0,0.742146066788482,1.18223448186687
GSM2480446,0.431757653185265,0.0204255359136469,0.212877736361606,0.015637205235425,0.0498951675571911,0.269406701746867,0,0,0.777176232363258,0.740764929066919
GSM2480447,0.09914658947638,0.767532669759714,0.0329459131671128,0.031622379738571,0.0687524478582221,0,0,0,0.711000970732091,1.17750414299746
GSM2480448,0.365413474772371,0.505766619599479,0.0900031374097588,0,0.0358850856423689,0,0.00293168257602209,0,0.783420948885761,0.711774583604079
GSM2480449,0.121226352104352,0.764868274171618,0.0310585387035966,0.0233230580560289,0.0595237769644046,0,0,0,0.738245180106293,1.13428214473127
GSM2480450,0.169586984989019,0.656018482094136,0.0896227654064089,0.00739786455959427,0.0553283286652317,0,0.02204557428561,0,0.729116779619298,0.975566903785885
GSM2480451,0.0404510426184255,0.844901572673373,0.0297927875199001,0.0314089900886672,0.053445607099634,0,0,0,0.768758737136847,1.22477026136051
GSM2480452,0.445298216934603,0.33340473460452,0.124034331754842,0,0.0208082535580322,0.0289073136188243,0.0475471495291784,0,0.768526747111454,0.640735896962433
GSM2480453,0.115581824317651,0.776536026049707,0.0206839991093969,0.024598113096909,0.0626000374263357,0,0,0,0.763048423705746,1.11788258547142
GSM2480454,0.366088771356915,0.499978299379912,0.0613944451075336,0,0.0379345645254168,0.0125293451763133,0.0220745744539098,0,0.824019636699905,0.638790328803186
GSM2480455,0.0672757843821512,0.844787452579827,0.0169479932478403,0.00154201103642533,0.0694467587537562,0,0,0,0.700798013399754,1.32278798090079
GSM2480456,0.314080293870475,0.541925299514344,0.0824260308130763,0.0166966864542708,0.0226410775238102,0,0.0222306118240239,0,0.858577240957214,0.615481277898643
GSM2480457,0.0431841307911146,0.842639708339926,0.0303499473258918,0.0214883469146253,0.0623378666284426,0,0,0,0.751235397378822,1.24713653696617
