Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
RK053_Liver,0.439827834787546,0.357163349576499,0.0271230594280647,0.0254635763452209,0.0943520681125307,0,0.0560701117501383,0,0.984293791833211,0.183575542670564
RK076_Liver,0.251236437268563,0.54134606115887,0.0468720235015005,0.0934170511538832,0.0505003612796833,0.0166280656374999,0,0,0.991809984084792,0.470931330811527
RK260_Cancer,0.510106575901098,0.312449740804874,0.0572633883357626,0.0169829926618761,0.0041418230366605,0.0168137488816345,0.0822417303780937,0,0.885826651183768,0.4662683259888
RK268_Cancer,0.660533870660936,0.164506686343152,0.0596265278835926,0,0.0208430014054377,0,0.0944899137068815,0,0.574084935759087,0.823215499737754
RK245_Liver,0.449763113395461,0.399851042144914,0.0531192335068236,0.0299296735943357,0.0331893492787629,0.00728921857361691,0.0268583695060858,0,0.976698463612296,0.244833113182384
RK295_Liver,0.452622942757932,0.36128638873052,0.0529952965924275,0.0201419723934871,0.0460519377708913,0.0440188572703114,0.0228826044844304,0,0.858195614491097,0.529522469007092
RK157_Liver,0.317462563341807,0.514890691541509,0,0.0722610776834227,0.0719133922439544,0,0.0234722751893064,0,0.979519796476049,0.447826354690005
RK023_Cancer,0.752839243863213,0.092983486078976,0.0535970083217057,0,0.00447947733034144,0.031238269702283,0.0648625147034811,0,0.752601008909347,0.788999974114094
RK105_Liver,0.352428945289111,0.541774488356816,0,0.0173120951287646,0.0503634516135648,0,0.0381210196117437,0,0.975296091777102,0.524971377327356
RK063_Liver,0.30596810382948,0.528098252858823,0.0177850208584327,0.0261606067545115,0.0893555967732235,0,0.0326324189255291,0,0.970078938887524,0.505176761122146
RK126_Cancer,0.401887946197396,0.23485048366105,0.206883838459057,0.0196095670325282,0.00214102114336869,0,0.134627143506599,0,0.652767297060354,0.757607094724547
RK267_Cancer,0.661457544267199,0.16360174676665,0.0294536029237907,0,0.0115211552371365,0.0501129382950132,0.0838530125102103,0,0.76620548087439,0.701728473219659
RK233_Cancer2,0.694896775990248,0.223757495692296,0.000151773534301842,0,0.00915763003234166,0,0.0720363247508121,0,0.81317517597523,0.607229327830079
RK196_Liver,0.411741090114535,0.478123677317461,0,0.0199575150795104,0.055031529420085,0,0.0351461880684081,0,0.974251051907011,0.387819440221133
RK065_Cancer,0.385801206039661,0.389261733317866,0.0562620439543349,0.0189762713836031,0.095014336034032,0,0.0546844092705026,0,0.978672288673294,0.223580430352003
RK077_Liver,0.392906388520336,0.403697381764352,0.0203270846919501,0.0233390731181139,0.106383394914183,0.0195222754652836,0.0338244015257815,0,0.973853918681306,0.259728293979236
RK285_Liver,0.480244198362834,0.408164772755046,0.0225050322725385,0.0193864285044718,0.0486835455520385,0,0.0210160225530714,0,0.991311196152777,0.182538914596097
RK180_Cancer2,0.561799371466913,0.067789729299748,0.064454975487004,0.0348086827190046,0.0149318729331219,0.140908771950867,0.115306596143341,0,0.674472218748498,0.857905913608039
RK222_Liver,0.425629564943672,0.331121742773549,0.00345021574309049,0.0625379135672444,0.102382095658262,0.055656105144151,0.0192223621700312,0,0.968460584597541,0.262158147448872
RK338_Liver,0.437491379105279,0.386263834778091,0.0313849790712498,0.0425290162168259,0.0681351644443476,0,0.0341956263842065,0,0.97131085145712,0.254286188160206
RK138_Cancer,0.459945521989765,0,0.245402876895029,0.0162855786381437,0,0.187625851468874,0.0907401710081883,0,0.542436905771374,0.946650571906363
RK131_Cancer,0.347383086920908,0.487330620615182,0.0373585683836845,0.00269383345038808,0.0286069855093317,0.00730355164243336,0.0893233534780726,0,0.972650991245688,0.409249982846662
RK110_Liver,0.398789106809634,0.39536338016833,0.0300961611888064,0.0132698154625406,0.0908300521184789,0.0156960265227454,0.0559554577294647,0,0.954835023151176,0.321525905738224
RK135_Cancer,0.635909224349038,0.205294791029912,0.0633752977432829,0,0.00468401288921947,0.0404814374426819,0.0502552365458647,0,0.786057471245029,0.648715147248075
RK104_Liver,0.389942034877159,0.480125719544103,0.0294981317825946,0,0.0535285257211748,0,0.0469055880749689,0,0.967715516515801,0.412028426814021
RK254_Liver,0.417761183852355,0.436407045215298,0.0104699561230177,0.0290017069913099,0.0752928543652276,0,0.0310672534527926,0,0.989586300740278,0.241819744603606
RK182_Cancer,0.706885870572744,0.0150714741564559,0.137074293915448,0,0.00440852309655475,0.0723860606048371,0.0641737776539599,0,0.879341354539701,0.869540226626234
RK133_Cancer,0.608856013353971,0.195772909188036,0.0813310606654315,0,0.0268433059388747,0.0471756587875254,0.0400210520661618,0,0.518414061959734,0.856116257177739
RK092_Cancer,0.525773827980732,0.195159263770621,0.0469340576665884,0.00667157841377803,0.0753671741030172,0.0840261082199223,0.0660679898453407,0,0.935827833008124,0.519868071713334
RK002_Liver,0.241330730931565,0.571704798537907,0.0299913214631444,0.0442011805969084,0.0534513225129653,0.0209655360654403,0.0383551098920701,0,0.986954177899861,0.559809841310562
RK006_Liver,0.38986199493499,0.453779995089507,0.0401098286708557,0.0122383438524793,0.0365623727807129,0,0.0674474646714546,0,0.968627761710019,0.35750031809341
RK229_Liver,0.425723227801996,0.413341282554681,0,0.00534149305093141,0.100632092793718,0,0.0549619037986743,0,0.987020805457077,0.212613870058824
RK063_Cancer,0.45986669850494,0.245827519635874,0.0168681843939442,0,0.0485033259633738,0.161556032451261,0.0673782390506075,0,0.969746982782271,0.380330386288494
RK316_Liver,0.318524646321762,0.509168992517422,0.00921355923027848,0.0863182330883115,0.0455330676989026,0,0.0312415011433231,0,0.983423305629859,0.422369172919842
RK117_Liver,0.267586411305566,0.493842753508287,0.0561829953041293,0.0378770537390186,0.0970105060505295,0,0.0475002800924692,0,0.830432646873364,0.741160785056778
