Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T_Cell
RK083_Cancer,0.029257688374524,0.036997027140324,0.615322932182851,0.042540205893596,0.047213826120079,0.083419926718762,0.145205189712229,4.32038576360826E-05,0,0.718302104624663,0.992592677896568,,0.113468541634927
RK109_Liver,0.028269909837994,0.034157123536663,0.620403727211329,0.045386206706518,0.042344303056985,0.069090648565541,0.160270569504796,7.75115801746531E-05,0,0.844888585546577,0.99124673820861,,0.104771336431641
RK241_Cancer,0.02344327126029,0.03401217495845,0.644923887198258,0.03489469681794,0.03650985458069,0.081401801831428,0.144813146398272,1.1669546705512E-06,0,0.790338009839686,0.991512126066835,,0.093965300799431
RK167_Cancer,0.035721686122037,0.041443044817908,0.556230688205285,0.047789420891557,0.045746208594444,0.12582152704192,0.147065797818251,0.000181626508597,0,0.732152112353862,0.993063142210144,,0.122910939534389
RK058_Cancer,0.02952276103444,0.036950676164289,0.640721356077022,0.043623250759431,0.038271311779498,0.077667333331183,0.133190749539735,5.25613144033323E-05,0,0.726688307803866,0.992244843738335,,0.104744748978226
RK137_Cancer,0.028262925939262,0.033534962559726,0.634817490903953,0.039445251601108,0.048527608339604,0.084736865243925,0.130669349018258,5.54639416536413E-06,0,0.74575906527844,0.992108916238282,,0.110325496838591
RK263_Cancer,0.033939460721167,0.044493801016474,0.641209892412595,0.045374597709969,0.045839316445671,0.0773172703155,0.111795285862843,3.03755157818807E-05,0,0.832022178703065,0.991167255014586,,0.124272578183311
RK308_Liver,0.021943204165273,0.021221566433045,0.659447917113789,0.040803628136152,0.03557857647823,0.067934396574808,0.153037957160654,3.27539380494597E-05,0,0.780896341734471,0.99143888776372,,0.078743347076548
RK147_Liver,0.035599228925109,0.033269204629311,0.662370423933772,0.043511789736478,0.042624435916301,0.056546824000792,0.126020263851474,5.78290067628688E-05,0,0.923655235038198,0.989914504126621,,0.111492869470721
RK295_Cancer,0.025207128229754,0.035391425083777,0.650594427442039,0.040529288087363,0.04144024820113,0.096534493096832,0.110287995389696,1.49944694092666E-05,0,0.822340738973152,0.99112995676062,,0.10203880151466
RK177_Cancer,0.042113037895703,0.050235685290236,0.504666951734485,0.049489940296705,0.048685305160635,0.148982138706487,0.155599379190279,0.000227561725469,0,0.695875906548433,0.993904830173287,,0.141034028346574
RK052_Cancer,0.024544169609677,0.03535765343794,0.658065751407191,0.035514389903004,0.037483743629217,0.081211664841372,0.127820756557301,1.87061429769607E-06,0,0.70181213525011,0.992320848058067,,0.097385566676835
RK179_Liver,0.032588542177971,0.030763374261736,0.646735432059877,0.047850739843192,0.043821198426575,0.06674517302788,0.131366915759915,0.000128624442853,0,0.859937596106467,0.990784261230161,,0.107173114866283
RK240_Cancer,0.03907895605771,0.046034828109355,0.484084817603269,0.060566925589856,0.053770865226354,0.085753147093212,0.230474894527071,0.000235565793173,0,0.530849265495021,0.995446359804663,,0.138884649393419
RK085_Cancer,0.048961982793409,0.064458385487554,0.421245551957401,0.067008989645227,0.058226658622246,0.096443556268926,0.24363047350104,2.44017241974624E-05,0,0.47250052062667,0.996364104982259,,0.171647026903209
RK068_Cancer,0.030057052078219,0.04176025072546,0.619442229770655,0.043694557001172,0.049896675521687,0.092646249473327,0.122499793175239,3.19225424024587E-06,0,0.756761816385793,0.992175232933455,,0.121713978325366
RK048_Cancer,0.018106449241106,0.024167512034845,0.577203415297536,0.036408148998834,0.036692001718145,0.113218475554716,0.194187464276714,1.65328781048795E-05,0,0.703048293426833,0.993071590314189,,0.078965962994096
RK036_Cancer,0.028918130404139,0.028116602689087,0.58428653088931,0.044090684102639,0.042563752799408,0.100863663502001,0.171110013189908,5.06224235070936E-05,0,0.8844126835015,0.991283884562671,,0.099598485892635
RK047_Liver,0.029292536460437,0.027745854349789,0.621635831105792,0.0444917975784,0.03922569716418,0.083244723751652,0.154355185329492,8.37426025739827E-06,0,0.922204986398612,0.990436021867633,,0.096264087974406
RK073_Liver,0.033066722410075,0.027846121548177,0.683972247270489,0.04669928734279,0.037781396068964,0.06392305172902,0.106687430862822,2.3742767662279E-05,0,0.848284271953683,0.990459278241213,,0.098694240027216
RK217_Cancer,0.025645783380502,0.030911768974769,0.662585486198654,0.039125295592502,0.03519960242457,0.063158072172174,0.143329933287666,4.40579691629422E-05,0,0.905936404806499,0.990070715273325,,0.091757154779841
RK120_Liver,0.03336578107924,0.031683876414422,0.663126014037084,0.04311103362804,0.043575006831259,0.070810629835196,0.114258522769565,6.91354051940776E-05,0,0.794716963706278,0.991290625864743,,0.108624664324922
RK220_Cancer,0.027371658436279,0.026767225975556,0.622951751534175,0.042960208282937,0.041904539267081,0.075775864606754,0.162216410193581,5.23417036373049E-05,0,0.877624772064613,0.990869804868984,,0.096043423678915
RK159_Cancer,0.048427891948267,0.073232213437605,0.454957253722158,0.059532928437183,0.06569968646676,0.095928037951075,0.202050244293684,0.000171743743269,0,0.465885273943933,0.996205259695087,,0.187359791852632
RK076_Cancer,0.032648622044361,0.038513016429997,0.609323038250645,0.041283240594033,0.039034810773985,0.095279388228971,0.143818760513221,9.9123164787303E-05,0,0.766079379400671,0.992171825158968,,0.110196449248342
RK016_Liver,0.029670245866491,0.027599500597146,0.681134194528702,0.047343653095719,0.039634411884133,0.060916078079475,0.113647384317354,5.4531630979766E-05,0,0.839569088933878,0.99058586714633,,0.09690415834777
RK312_Cancer,0.050388745669935,0.061683756739308,0.441647956009747,0.061751639698314,0.059070076191761,0.137804005782456,0.187653819908479,0,0,0.296063296449069,0.997558563080707,,0.171142578601004
RK145_Liver,0.035205728170827,0.034818456336514,0.602281508601555,0.049534963208319,0.044005706394753,0.081088254397619,0.153007958811583,5.74240788305177E-05,0,0.930734584376906,0.990630849418715,,0.114029890902094
RK289_Cancer,0.034879849248103,0.051796827072336,0.590656466803483,0.042479006168693,0.051815154878145,0.136150219863734,0.091801143014208,0.000421332951298,0,0.682727431297669,0.99317117949981,,0.138491831198584
RK075_Cancer,0.032542172010653,0.034521388435576,0.703140469809985,0.037498683328625,0.03797959281733,0.064085656786661,0.090198305269669,3.37315415010893E-05,0,0.908108973583676,0.989552847292838,,0.105043153263559
RK235_Liver,0.031420544019978,0.027739249662153,0.629841244669955,0.050302270140152,0.039235644215244,0.066315200249953,0.155088627104494,5.72199380722572E-05,0,0.867855428901802,0.990897386492016,,0.098395437897374
RK111_Liver,0.031040042483447,0.031754192889441,0.627867225932538,0.047393571069083,0.044604267149486,0.088918238385557,0.128399552624645,2.29094658026503E-05,0,0.923822955369045,0.990361242925662,,0.107398502522374
RK244_Cancer,0.025265243784522,0.030777553967821,0.681750199336885,0.036809582801342,0.035454735664417,0.075510987617532,0.114312039211044,0.000119657616437,0,0.746295537951585,0.991592182581109,,0.09149753341676
RK277_Cancer,0.028393615372939,0.048359041233718,0.483336736404161,0.046701515987586,0.04452030733436,0.133150969543448,0.215509019744713,2.87943790739231E-05,0,0.448881713231932,0.996113007972952,,0.121272963941017
RK120_Cancer,0.029322911732568,0.032563092869129,0.701178203761347,0.035672188502649,0.040963424942243,0.080773795499675,0.07952173187467,4.65081771822619E-06,0,0.847845194105231,0.990256917875382,,0.10284942954394
RK227_Cancer,0.025392587778565,0.037942553609601,0.663858977275852,0.03840533742788,0.035265370549189,0.091066031986718,0.108068082198702,1.05917349212463E-06,0,0.778622641281951,0.991443143242884,,0.098600511937355
RK053_Liver,0.025793811788294,0.029345666560307,0.638079728178748,0.045293015536243,0.039430094506982,0.067446843315029,0.154538103924045,7.27361903527397E-05,0,0.887440524756902,0.990582619571327,,0.094569572855583
RK076_Liver,0.028417885528733,0.031573098046257,0.677862124813154,0.041871869099727,0.036472051327121,0.04708629885596,0.13669897386582,1.76984632285999E-05,0,0.898159254887861,0.989969749309507,,0.096463034902111
RK260_Cancer,0.026730782935851,0.029529678904414,0.666751231755813,0.042450019271008,0.041277321319831,0.084873814501469,0.108342909272262,4.42420393522296E-05,0,0.926031411138116,0.989817387852997,,0.097537783160096
RK268_Cancer,0.033680434056796,0.042445289576418,0.59440205411268,0.044625640335134,0.045944519983689,0.075776222089487,0.16311437127775,1.14685680452948E-05,0,0.641110432825797,0.993562656641726,,0.122070243616903
RK245_Liver,0.027382330340266,0.029569819601482,0.670351323263021,0.043776959962066,0.031437838941446,0.064133268510884,0.133293780006881,5.46793739546378E-05,0,0.915415205634142,0.989871502021886,,0.088389988883193
RK295_Liver,0.031814580928185,0.028614245618526,0.651519729748268,0.043621249295211,0.038832603700352,0.086779142828136,0.118741445313828,7.7002567495967E-05,0,0.84185725799143,0.990910659181787,,0.099261430247062
RK157_Liver,0.025206351109552,0.026363452838525,0.661022403582888,0.039641451271315,0.035585255515988,0.069246971414537,0.142877309572261,5.68046949336414E-05,0,0.849977803899279,0.990688253758156,,0.087155059464065
RK023_Cancer,0.02360230125931,0.036414624931816,0.618098047747563,0.036358137179227,0.036066257046274,0.095443333321237,0.154017298514572,0,0,0.80626411849359,0.991649987671975,,0.0960831832374
RK105_Liver,0.029772527140198,0.03249320200803,0.639619120645302,0.041426890897346,0.045793140624241,0.077419822799258,0.133444779551599,3.0516334027116E-05,0,0.922706564693151,0.99021316877713,,0.108058869772468
RK063_Liver,0.028463170735116,0.035791264730166,0.653438057709388,0.043365093549886,0.043449251124454,0.062469123893431,0.133024038257559,0,0,0.783393456350175,0.991514682070337,,0.107703686589737
RK126_Cancer,0.035974652240632,0.043848729007526,0.613913313912289,0.046337248956697,0.046834018846255,0.086578832006898,0.126512804135629,4.00894074058857E-07,0,0.681437213883592,0.992995582201015,,0.126657400094413
RK267_Cancer,0.028033369865032,0.036658591891188,0.636002831207166,0.041776456159756,0.047325170514481,0.087973261187419,0.122207729466139,2.25897088186014E-05,0,0.816909344241979,0.991364900320603,,0.112017132270701
RK233_Cancer2,0.033744240077123,0.038445814969564,0.664970460693984,0.044285512472001,0.048557157947003,0.07359184782964,0.096338792880777,6.61731299082203E-05,0,0.824595536501053,0.990965269774461,,0.12074721299369
RK196_Liver,0.02713820609056,0.029665597124991,0.632639859965075,0.041045814524271,0.03742771992037,0.090034682878309,0.141928713138487,0.000119406357937,0,0.913237944038259,0.990380400336575,,0.094231523135921
RK065_Cancer,0.028533432472008,0.034446984360435,0.605651845050722,0.044908172591732,0.046041235819685,0.092456637800053,0.147940314531649,2.13773737155133E-05,0,0.950529899779376,0.990379154797096,,0.109021652652128
RK077_Liver,0.030809159881211,0.028232482103097,0.617921865488677,0.043586282563009,0.040846641112835,0.085870188257569,0.152678708742056,5.46718515457604E-05,0,0.915255793420287,0.990558587161497,,0.099888283097143
RK285_Liver,0.028696416453983,0.033378970641731,0.643700362578527,0.047855089814609,0.038667434699881,0.067528600374776,0.140104475561153,6.86498753397254E-05,0,0.869228929383239,0.990717446762125,,0.100742821795595
RK180_Cancer2,0.024614788157915,0.03402210398059,0.588378666034677,0.042676294841107,0.039966951545311,0.098625037673983,0.171619232452678,9.6925313738921E-05,0,0.7941118785097,0.992106681521456,,0.098603843683816
RK222_Liver,0.024310045028423,0.025944865468312,0.630445496908399,0.041175641288147,0.039529897610869,0.076955293613384,0.161594467284677,4.42927977895229E-05,0,0.852493659310864,0.991028013957987,,0.089784808107603
RK338_Liver,0.031808554787559,0.033322704508686,0.679737740596133,0.043839995710173,0.041282760431933,0.050058089178217,0.119901059061052,4.90957262475984E-05,0,0.929783641766873,0.989615273184838,,0.106414019728177
RK138_Cancer,0.067879067199565,0.103759466252467,0.190048245474323,0.078675621909861,0.084661762723826,0.168915957455235,0.305241409154819,0.000818469829904,0,0.140026445459417,0.999111591924169,,0.256300296175859
RK131_Cancer,0.027320017850892,0.029387982443745,0.665305986955687,0.038993257264245,0.037540651942469,0.076936970393417,0.124464341454333,5.07916952135994E-05,0,0.87873821982759,0.990337542179657,,0.094248652237105
RK110_Liver,0.03090661402709,0.031962659313335,0.633533820384822,0.047436248424052,0.043577973366913,0.067703784154094,0.144780873826611,9.80265030826853E-05,0,0.878066386220939,0.990754126058817,,0.106447246707338
RK135_Cancer,0.028213765948615,0.036202635733965,0.657656214776565,0.03947598772422,0.038767449155289,0.082507718997199,0.117160849424566,1.53782395819273E-05,0,0.844482365284655,0.990811423317042,,0.103183850837868
RK104_Liver,0.032267584470448,0.037373417621452,0.623984068117588,0.046468229275322,0.043019825734781,0.071344903916725,0.145469886800754,7.20840629303946E-05,0,0.92764368149065,0.990374332989394,,0.112660827826681
RK254_Liver,0.028721582378905,0.031878474828497,0.633753166394539,0.047960787161618,0.039360441833718,0.082301620945294,0.135911491471604,0.000112434985824,0,0.884037400674224,0.990684419502202,,0.09996049904112
RK182_Cancer,0.050154357306068,0.060244510014046,0.395149474235424,0.067866939794742,0.062893370532717,0.079704346841033,0.283971246352906,1.57549230650106E-05,0,0.396991245077159,0.997043552347005,,0.173292237852831
RK133_Cancer,0.029496476361636,0.031395939846511,0.610590201139936,0.043653491830849,0.037514232375596,0.121813206921375,0.125410530238312,0.000125921285786,0,0.835498537577836,0.991452526484082,,0.098406648583742
RK092_Cancer,0.02672162265549,0.031618343079437,0.624454784318294,0.037368794809941,0.044552064888299,0.091490518190445,0.143537268949145,0.00025660310895,0,0.828869238045336,0.991340276353029,,0.102892030623226
RK002_Liver,0.029542397418976,0.034671247170894,0.664483047665016,0.044252432826362,0.03964024693923,0.070120729966708,0.117223242754102,6.66552587126463E-05,0,0.929429836665094,0.989818390180245,,0.1038538915291
RK006_Liver,0.033955446724733,0.033946835978051,0.672049235305341,0.046648947352391,0.043208313500797,0.066303776633322,0.103842326337807,4.51181675602746E-05,0,0.888733035560898,0.990176180563308,,0.11111059620358
RK229_Liver,0.027754111631437,0.031905011504623,0.6209198637195,0.043150352943711,0.042300855921214,0.093605001358898,0.140229760260433,0.000135042660184,0,0.89826989305705,0.990693837784919,,0.101959979057274
RK063_Cancer,0.022231297881067,0.030764982644188,0.625568827154805,0.036595920869244,0.038530701725672,0.087765609396278,0.158534143405213,8.51692353322024E-06,0,0.916640269771303,0.990426601164186,,0.091526982250927
RK316_Liver,0.0305767242311,0.032827135848055,0.684993173268734,0.04698512187729,0.039216543309294,0.059392902533455,0.10592575514933,8.26437827429055E-05,0,0.839445473908958,0.990548667922178,,0.102620403388449
RK117_Liver,0.036103817786981,0.032580594027884,0.683331367094115,0.050597005391052,0.046057499106805,0.041986467771867,0.109337902572507,5.3462487887936E-06,0,0.763238567004868,0.991423746807351,,0.11474191092167
RK233_Cancer,0.033744240077123,0.038445814969564,0.664970460693984,0.044285512472001,0.048557157947003,0.07359184782964,0.096338792880777,6.61731299082203E-05,0,0.824595536501053,0.990965269774461,,0.12074721299369
RK041_Cancer,0.048771606554155,0.055001843252856,0.409774102918023,0.058583684032096,0.052462794136401,0.165162104565606,0.210243864540863,0,0,0.513502530147597,0.996131211354208,,0.156236243943412
RK021_Cancer,0.032362775936722,0.038047625678334,0.590026814593536,0.046710077888677,0.04370177061934,0.098100326090552,0.150908563758702,0.000142045434138,0,0.785688336592714,0.992192834724685,,0.114112172234396
RK187_Liver,0.028853265337821,0.031560139981237,0.616555108060726,0.046798415065781,0.041732336560897,0.084535630469392,0.149934120281903,3.09842422433498E-05,0,0.931821350590084,0.990415637056974,,0.102145741879955
RK012_Liver,0.033847789746859,0.026191911292627,0.64639649814303,0.042067988215443,0.03602978089465,0.080927760974552,0.134505775636106,3.24950967328711E-05,0,0.808506722494932,0.99131564510437,,0.096069481934136
RK049_Cancer,0.025050700506291,0.032237982556192,0.590784758318232,0.03968542810643,0.039385135984745,0.109073607789546,0.163703218542465,7.91681960991135E-05,0,0.76287133690723,0.992381687726641,,0.096673819047228
RK057_Liver,0.026741587443605,0.031018599369264,0.603440204808474,0.044558099969146,0.041440532572139,0.08298281947352,0.169733778249862,8.43781139891826E-05,0,0.927038024773262,0.990622566351592,,0.099200719385008
RK308_Cancer,0.097762948315444,0.124644976295611,0,0.102949939690699,0.108080718184416,0.243882202662968,0.322580942529747,9.82723211153178E-05,0,0.144176136500362,0.999432614029269,,0.330488642795471
