Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T_Cell
GSM3536105,0.111388792499428,0.028277030278286,0.50324893066914,0.097467862307292,0,0.062914792095832,0.150821250695341,0.04588134145468,0,0.741820513589221,0.800217423694449,,0.139665822777714
GSM3536083,0.081518573988811,0,0.8096659669354,0.052595154106647,0.036906534792455,0.002614266022502,0.016149983160133,0.000549520994052,0,0.912131047842681,0.650432465117359,,0.118425108781266
GSM3536063,0.067515198251053,0,0.828890307252959,0.025054494505868,0.03688097104219,0,0.040639075133211,0.001019953814719,0,0.958577984221837,0.611587324973136,,0.104396169293243
GSM3536050,0.0401713867709,0,0.831590845528058,0.023056182480063,0.097633415489388,0.003512104069878,0.003344195788689,0.000691869873024,0,0.843723109799566,0.685447958235638,,0.137804802260288
GSM3536092,0.067339945421338,0,0.690663099259461,0.090095718657611,0.059649980337661,0.02531621329975,0.063679292443951,0.003255750580228,0,0.772843252982769,0.760687677036856,,0.126989925759
GSM3536113,0.128095168428217,0.011317288189094,0.625502826521547,0.024195285649968,0.098335224980087,0.037547024166379,0.070179232309017,0.004827949755692,0,0.78012873482309,0.775271003302936,,0.237747681597398
GSM3536049,0.109626425358947,0,0.810298360576,0.036689519121516,0.033909137035376,0.001612245237077,0,0.007864312671084,0,0.933124534017725,0.637028523205286,,0.143535562394323
GSM3536057,0.095410285929725,0.019452722270497,0.755291389366564,0.044078558316716,0.035698073372503,0.008527792895293,0.041541177848702,0,0,0.824053120291029,0.718681373199617,,0.150561081572725
GSM3536071,0.070815697429355,0,0.798010053456941,0.051222033191766,0.053862282692944,0.010394218696961,0.014835316825578,0.000860397706456,0,0.842469301358749,0.696032413990385,,0.124677980122299
GSM3536075,0.091239590259486,0,0.822122402747397,0.024462831415434,0.050310060723589,0,0.01075841875687,0.001106696097224,0,0.832670561100631,0.695048806067429,,0.141549650983075
GSM3536088,0.125629754934158,0.011180122004759,0.607886681916556,0.036573372212312,0.057647216338411,0.03910227419333,0.110496607222653,0.011483971177821,0,0.738199652100747,0.794741311614169,,0.194457093277328
GSM3536065,0.086429367377709,0,0.794987921230065,0.033981294099996,0.069748704962369,0,0.007486327830958,0.007366384498904,0,0.939956551276745,0.638443690691698,,0.156178072340078
GSM3536068,0.091017320038975,0,0.806713334294259,0.030162056809377,0.026857516258547,0.003730143123918,0.040970137828041,0.000549491646883,0,0.887462575677088,0.666081792629059,,0.117874836297522
GSM3536089,0.14443465217454,0.023383294985133,0.658729649575937,0.089862187594654,0.009973045608395,0.023100425346878,0.043051671266107,0.007465073448356,0,0.843143596647094,0.738544115416178,,0.177790992768068
GSM3536058,0.1096294394496,0,0.637809487160738,0.048423084416854,0.062659631796337,0.00730779751241,0.127530127137066,0.006640432526995,0,0.600007292462162,0.844084240624036,,0.172289071245937
GSM3536078,0.078980724224598,0,0.871005137525032,0.007602227448403,0.031633051221286,0.000197259395292,0.009359436891695,0.001222163293694,0,0.944542015806233,0.605360762573704,,0.110613775445884
GSM3536085,0.09423392239098,0.101862954371709,0.592691212630424,0.068916084428775,0.020139707459545,0.023004759418879,0.099151359299688,0,0,0.733619451796925,0.803011211152938,,0.216236584222234
GSM3536104,0.143809670150998,0.035934707575425,0.367783303571258,0.050442933324941,0.075764766860447,0.065916042507503,0.211334147608794,0.049014428400634,0,0.73237356312879,0.829862239408798,,0.25550914458687
GSM3536108,0.08887659387843,0,0.733482246423146,0.057901595606072,0.032982162349614,0.025122120860976,0.061635280881762,0,0,0.811570925648254,0.730566723941493,,0.121858756228044
GSM3536062,0.074891252008459,0,0.789374676025901,0.047601001417598,0.041230057302831,0.007338834339444,0.030903889250764,0.008660289655004,0,0.942702308909159,0.637628842946198,,0.11612130931129
GSM3536080,0.088914099918824,0,0.830344559122678,0.013804118172686,0.053672875400057,0.003393319670544,0.008291190606192,0.001579837109018,0,0.923033724804584,0.636030053490272,,0.142586975318881
GSM3536111,0.06536738569677,0,0.82989393343967,0.029574914231601,0.070689111080688,0.004474655551271,0,0,0,0.881537312035421,0.662878291481412,,0.136056496777458
GSM3536061,0.050539880517017,0,0.752247046806322,0.059822926279095,0.031444708045495,0.030824839402605,0.064314536248729,0.010806062700736,0,0.931029518201501,0.656900449283056,,0.081984588562513
GSM3536056,0.095975111290297,0,0.75998578010927,0.008180407867696,0.074455978137069,0,0.060733771817127,0.000668950778541,0,0.710315129911215,0.775418176182843,,0.170431089427367
GSM3536052,0.065946550311081,0,0.81916491914484,0.032980294724728,0.037915004565735,0.002573809745758,0.0412179462685,0.000201475239357,0,0.954275746332021,0.618523881406698,,0.103861554876816
GSM3536099,0.110328423314759,0,0.786597545773031,0.026139622485481,0.033358660100418,0,0.043069084689267,0.000506663637044,0,0.877004477852725,0.67932475393082,,0.143687083415177
GSM3536103,0.189480218198818,0.05675072793044,0.450928680524543,0.025655635860964,0.067588007092406,0.058290011802033,0.151306718590797,0,0,0.493976914376252,0.905414651180079,,0.313818953221664
GSM3536077,0.050202604201517,0,0.830418316262455,0.033645366181978,0.061929970750706,0.012698715856723,0.011105026746621,0,0,0.826392855863472,0.696058624672931,,0.112132574952223
GSM3536070,0.087416975963554,0,0.803539158901153,0.060541715596801,0.033358549245864,0,0.008283458624524,0.006860141668105,0,0.909449725960648,0.654145108567602,,0.120775525209417
GSM3536082,0.060437214962894,0,0.81552383082271,0.050458574174515,0.045878683848541,0,0.025737941211057,0.001963754980283,0,0.887380043812533,0.663247578869249,,0.106315898811434
GSM3536117,0.195302368793094,0.16172473381115,0,0.104058036758813,0.059423182172089,0.063079430424664,0.373001084241017,0.043411163799173,0,0.331773845781404,0.960865622766653,,0.416450284776333
GSM3536107,0.119943466234688,0,0.577564327308045,0.043264716174754,0.116396176741899,0.030825239846861,0.110074746378431,0.001931327315322,0,0.788907115853555,0.784914539067328,,0.236339642976587
GSM3536090,0.082940982846159,0,0.843421361152927,0.032541344335696,0.033473109463863,0,0.007085574645415,0.00053762755594,0,0.906547909237041,0.642069525309288,,0.116414092310022
GSM3536109,0.133884691184794,0,0.457946192545619,0.062310531478948,0.161059393369842,0.054100161224295,0.109913448824151,0.020785581372351,0,0.838275885793612,0.798693567654071,,0.294944084554636
GSM3536051,0.093828922377546,0,0.828888122260459,0.011159701439199,0.054412662831959,0,0.00584905155474,0.005861539536098,0,0.961682400032071,0.610594657550271,,0.148241585209505
GSM3536091,0.115541553548102,0,0.692546307109017,0.020689170039999,0.087854596737422,0.006926085818113,0.076442286747347,0,0,0.785423349113078,0.754862795040244,,0.203396150285524
GSM3536054,0.077509588097079,0,0.789714567101839,0.045310008990316,0.066467213595745,0,0.017069611458459,0.003929010756562,0,0.957586641526132,0.629513803724871,,0.143976801692824
GSM3536093,0.214192930817206,0.096068655868001,0.132979755785074,0.147821804043439,0.036919359825981,0.038924485948725,0.290587761855175,0.0425052458564,0,0.757913013259932,0.882671634103596,,0.347180946511188
GSM3536086,0.155167423721099,0.023763903865857,0.558662386252907,0.04528203355886,0.040193440124472,0.030575415675114,0.146198263396329,0.000157133405362,0,0.79841512798183,0.786659642887384,,0.219124767711428
GSM3536110,0.189342664967179,0.049511982558408,0.479019960510868,0.093954341248846,0.044071718482344,0.039151632522986,0.104947699709369,0,0,0.702750938616021,0.842297399756179,,0.282926366007931
GSM3536066,0.03485805877266,0,0.918757368314918,0.018576614976248,0.021473928521118,0.005421191260305,0,0.00091283815475,0,0.940098775687262,0.589700386545166,,0.056331987293779
GSM3536059,0.119895876860906,0.027327738282816,0.634967165342718,0.045494493339818,0.052550518237127,0.028596025689591,0.089809616126142,0.001358566120881,0,0.687592583583438,0.810836878666284,,0.19977413338085
GSM3536101,0.136427937140669,0.00958360720447,0.616466979283692,0.050278187885775,0.079608974478119,0.035710170774812,0.071924143232463,0,0,0.827136925206631,0.759004204451621,,0.225620518823258
GSM3536064,0.037182585276349,0,0.798901230183863,0.051914754661519,0.044069936475684,0.006282848510421,0.059801228647951,0.001847416244213,0,0.934024409737471,0.63878968493389,,0.081252521752034
