Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T_Cell
S22N,0.166194552823947,0.006120381291476,0.540817935200056,0.027052820450594,0.137483293026442,0.028087933768111,0.089758097084335,0.004484986355039,0,0.799633579376895,0.731252676527374,,0.309798227141865
S22T,0.149469383560297,0.071143744159059,0.426203088110817,0.116021117196827,0.052146449974564,0.041670441395003,0.133199291752232,0.0101464838512,0,0.790297649297642,0.767011472344086,,0.27275957769392
S23N,0.190321090261544,0,0.522348013387756,0.002529174681571,0.124874889702666,0.026412266315499,0.133514565650963,0,0,0.763278176399415,0.752113366982091,,0.31519597996421
S23T,0.134794085024753,0.085701734535299,0.441627192685743,0.101312420066473,0.045359290223748,0.054371676157595,0.131876152081216,0.004957449225173,0,0.773610055717068,0.767150802454823,,0.2658551097838
S24N,0.103303088125642,0.048946285127966,0.480719979416523,0.095683715164166,0.078083856822841,0.039819159804595,0.147523891004024,0.005920024534243,0,0.835060059324662,0.727023456258077,,0.230333230076449
S24T,0.12791531713262,0.037277786252832,0.524644967163716,0.107894789039777,0.06754039766364,0.03390515536423,0.094672958293212,0.006148629089973,0,0.820363388752921,0.725124530092148,,0.232733501049092
S25N,0.087594464260363,0.038033752035428,0.487018057528473,0.126960081068218,0.109210813009043,0.027895042771131,0.119620721568512,0.003667067758832,0,0.803470576957362,0.744396830557626,,0.234839029304834
S25T,0.038863631720508,0.092610738596844,0.108837958141249,0.236532696633504,0.047207950635552,0.036186777180373,0.437431967618716,0.002328279473254,0,0.651620097870305,0.828365074975404,,0.178682320952904
S26N,0.08067697202647,0.01784178949233,0.493356444216419,0.077378168291427,0.124236245949981,0.036754275658382,0.164614422532123,0.00514168183287,0,0.843341476740807,0.716339139445963,,0.22275500746878
S26T,0.146097469813555,0.052872732178986,0.425252763014942,0.127346325690429,0.027403269463044,0.053167101389743,0.156254768377165,0.011605570072137,0,0.76273003974621,0.774903881129696,,0.226373471455585
S27N,0.079627038626874,0.047622853436437,0.433416541043843,0.138357394355083,0.091719285364558,0.058328037180021,0.148015639891807,0.002913210101378,0,0.831212685036669,0.740964052433784,,0.218969177427868
S27T,0.109116899925287,0.070587597350144,0.428068473115245,0.121842320575705,0.06686032790463,0.061035167094275,0.133277920913263,0.009211293121451,0,0.798504969750099,0.758619608267413,,0.24656482518006
S28N,0.11556740906569,0.059266231511945,0.456541673899341,0.11678542005104,0.07976666608423,0.040600892921193,0.124367737517055,0.007103968949506,0,0.815155470803497,0.747283702465877,,0.254600306661864
S28T,0.136320149896868,0.115726167250083,0.432416638213724,0.104856567163319,0.073768891625371,0.043261291152151,0.084872264363689,0.008778030334796,0,0.740727444810273,0.788812824935609,,0.325815208772322
S29N,0.05392099073773,0.081371448654341,0.490031353741873,0.135726802775204,0.046233057284436,0.04618331232095,0.140950779933506,0.005582254551961,0,0.795398309502758,0.742498744206574,,0.181525496676507
S29T,0.181959082839953,0.085131765037391,0.35342376420063,0.153127786989217,0.051623009922703,0.058967018475567,0.104638928654445,0.011128643880094,0,0.66987536875386,0.830540994546628,,0.318713857800047
S30N,0.113781088993715,0.059620953211359,0.453419978817193,0.094012201513761,0.079582654895824,0.035909407660725,0.15598598936449,0.007687725542934,0,0.832324787635671,0.737577303934733,,0.252984697100898
S30T,0.122393161077814,0.037827299714023,0.264098820145951,0.158056222714723,0.07011138259394,0.026980259124246,0.320532854629302,0,0,0.672099356192159,0.826947304275605,,0.230331843385777
S31N,0.131580780691401,0.057050935679576,0.4694892602372,0.096174085943453,0.068058683237893,0.044126852650349,0.125460308870054,0.008059092690073,0,0.82287016748448,0.73873815875378,,0.25669039960887
S31T,0.062979458595365,0.171473802362846,0.337623425869687,0.207345609773625,0.010515748808077,0.066914489375535,0.131467376406762,0.011680088808103,0,0.703357205884942,0.815807931771952,,0.244969009766288
S32N,0.071416612780719,0.054738838958616,0.498107466940694,0.133806358387515,0.070207578450514,0.030840622957807,0.13638926368716,0.004493257836975,0,0.82353283155285,0.728628963784328,,0.196363030189849
S32T,0.121925824257824,0.087971913916114,0.440937515160621,0.126240248217967,0.044861176250672,0.044378496448932,0.124218715606938,0.009466110140932,0,0.749062479727474,0.780652355746214,,0.25475891442461
S33N,0.092711511382135,0.077004899969998,0.476738850450499,0.100994465162579,0.067932314970464,0.047442861457602,0.130502132757765,0.006672963848959,0,0.846077300853556,0.723291702342302,,0.237648726322596
S33T,0.103165924846232,0.092952772760401,0.435074411769878,0.135255533519934,0.081967744009525,0.062193074477353,0.07905194509844,0.010338593518238,0,0.737759305527902,0.786452114231681,,0.278086441616158
S34N,0.145419423396976,0.006714365488217,0.495926314002477,0.075838901081789,0.106288109735285,0.026686365976273,0.136875955458173,0.006250564860809,0,0.763053971304258,0.760012453185213,,0.258421898620478
S34T,0.078800465479558,0.128889425343376,0.268224314095157,0.223828678589969,0.000829354933445,0.051026859054258,0.24151887980125,0.006882022702986,0,0.681523238542204,0.829714340175917,,0.208519245756379
S35N,0.198580063792118,0.001724715956684,0.53714925977205,0,0.132355509050326,0.03332862408637,0.08194872125178,0.014913106090672,0,0.762034173941808,0.751981606521505,,0.332660288799128
S35T,0.147934647492686,0.105764388118787,0.456977722591346,0.099972916936766,0.015168706987338,0.035106175406705,0.128183565046178,0.010891877420194,0,0.761476681649784,0.771434086833255,,0.268867742598811
S36N,0.183624658559354,0.028032280732712,0.526637474104092,0.03377561835501,0.112231374979494,0.015926641550005,0.091606966276954,0.008164985442379,0,0.76548898116709,0.753811534064291,,0.32388831427156
S36T,0.130393731653874,0.077606571990633,0.492281233780485,0.080461743084284,0.069498154402983,0.044128222031305,0.09910227785248,0.006528065203956,0,0.817113707641541,0.735826708340505,,0.27749845804749
S37N,0.075503834456562,0.026443258234701,0.487349658751041,0.13079204185479,0.118636172632836,0.026279439524634,0.13217229318002,0.002823301365415,0,0.784811335845866,0.752066629587222,,0.220583265324099
S37T,0.118461217965606,0.064071794851951,0.449721731609602,0.129968529353014,0.057984433599612,0.069381932108884,0.102466589630857,0.007943770880473,0,0.756306127306381,0.771723028678463,,0.240517446417169
S38N,0.101071245855431,0.082766918173951,0.458575317969107,0.130093320516984,0.052033667093818,0.043449045051138,0.123216611864044,0.008793873475527,0,0.804668373250601,0.75080842211616,,0.2358718311232
S38T,0.147429772166227,0.059865742366273,0.460031212130176,0.091441302382847,0.057899990142677,0.052858964662597,0.123913931041408,0.006559085107796,0,0.804101222493468,0.749105474980118,,0.265195504675176
S39N,0.094084331104561,0.05184065141429,0.478900335370854,0.116156121206433,0.068324537884298,0.045601314527827,0.134990475549589,0.010102232942148,0,0.826293013195196,0.732489569810308,,0.214249520403148
S39T,0.16043190567493,0.051209789216728,0.454618311625441,0.113373048745055,0.038448105167726,0.049456729637304,0.12220088739549,0.010261222537327,0,0.785309374191209,0.760410775683892,,0.250089800059383
S40N,0.112968297613757,0.062385733919086,0.499010477525827,0.112737388597571,0.061755003567303,0.050948982716828,0.089821028748318,0.01037308731131,0,0.821490340933358,0.731092053666384,,0.237109035100146
S40T,0.061112654976759,0.139111446546509,0.341790221101912,0.241954633570552,0,0.063553775921216,0.139047923063618,0.013429344819435,0,0.693197009325926,0.819654173009718,,0.200224101523268
S41N,0.128974055335571,0.049822244479772,0.496890339938155,0.079192729561675,0.064973128544326,0.055403459842564,0.116087610311827,0.00865643198611,0,0.813624715541466,0.732758705215528,,0.243769428359669
S41T,0.089509371971984,0.078974429809967,0.47930083009263,0.129195045991534,0.064280896409275,0.030650322245065,0.121943271006119,0.006145832473426,0,0.837787674096128,0.729844977115386,,0.232764698191225
S42N,0.095244422504966,0.041404869598302,0.465150597446449,0.086970006667649,0.095853104959071,0.036142156229168,0.172451860790823,0.006782981803573,0,0.847424159853521,0.723855612668178,,0.232502397062338
S42T,0.126137194697147,0.054822157574771,0.422439934654394,0.099799316778988,0.070326535200504,0.045846473257055,0.1765243453731,0.004104042464041,0,0.827679229312984,0.745870872930547,,0.251285887472422
S43N,0.119225273413534,0.037057982924083,0.480567635695982,0.078423935118127,0.090019135901157,0.038761102066814,0.148281723750374,0.007663211129931,0,0.827209766793185,0.731244277245827,,0.246302392238773
S43T,0.079095977813948,0.121215206459441,0.371374913481515,0.175018129715179,0,0.063902244237741,0.178084386687144,0.011309141605031,0,0.706454254143196,0.805758645264883,,0.200311184273389
S44N,0.091058872977742,0.057900301437943,0.484698828313226,0.108867786653604,0.087311341123779,0.038878853427951,0.123509117678932,0.007774898386823,0,0.828667862845444,0.731455621034387,,0.236270515539464
S44T,0.147378272861232,0.109918423252854,0.40402384595515,0.160670649750826,0.025887417224677,0.058672696283365,0.084529225652085,0.008919469019811,0,0.680561103495805,0.81718616864762,,0.283184113338763
S45N,0.088520026305855,0.046434808408318,0.455125028902283,0.098346257196893,0.101376453592432,0.044699061862848,0.159730253706349,0.005768110025023,0,0.83914492424259,0.731662270482562,,0.236331288306605
S45T,0.198075737272912,0.076497924478365,0.393991686750542,0.089551618802026,0.012112385951811,0.069134838575973,0.15044712982588,0.010188678342493,0,0.751359311602815,0.784391371906282,,0.286686047703088
S46N,0.093872940742983,0.053653973153113,0.489183903566318,0.105907430402802,0.074607792017816,0.054126654475021,0.120343439394452,0.008303866247496,0,0.822947857440858,0.730352868005365,,0.222134705913912
S46T,0.106359358392502,0.073014772001105,0.496525643825163,0.099759032846973,0.07478576778564,0.047554952144517,0.093082733382962,0.008917739621138,0,0.802634721561926,0.741455492442484,,0.254159898179247
S47N,0.080602346676214,0.069238075208138,0.471416652190773,0.156981178279574,0.073449238261079,0.041229243730079,0.102358313033582,0.004724952620561,0,0.804537691035692,0.748700008116399,,0.223289660145431
S47T,0.120316207375457,0.138917141877559,0.359146072505985,0.221893876497325,0,0.042458910908966,0.104897241139388,0.012370549695321,0,0.683426731087216,0.826311448566897,,0.259233349253016
S48N,0.114600227204666,0.046624209741594,0.506388753893308,0.063971139702802,0.094032420106336,0.042540351764553,0.125920450131912,0.00592244745483,0,0.835936942887782,0.719369405664607,,0.255256857052596
S48T,0.119115254995679,0.092705933360243,0.395987574102002,0.146420364947443,0.027228815806803,0.0675136276743,0.137716778650926,0.013311650462603,0,0.762386237835277,0.780707139522045,,0.239050004162724
S49N,0.114389794606688,0.07241477245089,0.487177437843825,0.088883168887327,0.065929907834869,0.050183033208296,0.115039222529464,0.00598266263864,0,0.819959500825071,0.733672919318843,,0.252734474892447
S49T,0.132051299897832,0.098353837476073,0.33509234618803,0.133344045994971,0.016676342458681,0.037842641842392,0.238998208062729,0.007641278079292,0,0.741712830131211,0.798124707674226,,0.247081479832586
S50N,0.090394477637259,0.059965758217188,0.468121990230592,0.098857391398734,0.077996477000319,0.04577785308725,0.151562023953446,0.007324028475212,0,0.833815732373486,0.730482146025446,,0.228356712854767
S50T,0.040482255166196,0.126849831724903,0.331994761615786,0.197985988286265,0.019550102953701,0.070186964679204,0.204707653017063,0.008242442556882,0,0.712616278383496,0.806731786568599,,0.1868821898448
