Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
TCGA-G3-AAUZ-01,0.7429644596306,0.0295566990541731,0.0313222503640759,0.107480135967949,0.0215472591819247,0.0638325076485383,4.16756722797663e-05,0.00325501248045966,0,0.852890464912508,0.531246592690605
TCGA-DD-AAVV-01,0.589079932294918,0.0899133010384123,0.020699229085289,0.171833088958476,0.0133651990262235,0.0229765511301715,0.0324308779909798,0.0597018204755297,0,0.772078386016854,0.638053958282587
TCGA-DD-A4NP-01,0.758152732071877,0,0.03346542498267,0.118471734679404,0.00613932047381256,0.0569744681693425,0.0158612574337787,0.0109350621891153,0,0.742774674705062,0.672042207278872
TCGA-ED-A66Y-01,0.681240409537446,0,0.000497473608180264,0.209903404928705,0.00894793166837051,0.0452603618940027,0.00984647741702014,0.0443039409462749,0,0.534565703279623,0.871754955598507
TCGA-LG-A6GG-01,0.803403075568434,0.0229521329750185,0.0482184006030468,0.043780891577117,0.000520982789623858,0.0412976020493869,0.00989337569752664,0.0299335387398466,0,0.889299732375997,0.470579322437069
TCGA-DD-AAE4-01,0.874089808232359,0,0.0197411894014069,0.0387828906013623,0.0125162713081172,0.0548698404567548,0,0,0,0.896869592340821,0.449788412040516
TCGA-HP-A5MZ-01,0.687942670027273,0.102905982621195,0.0263899949688735,0.136792706001194,0.00747587351649642,0.012343443563092,0.0120987962415889,0.0140505330602882,0,0.909194792005359,0.433865110370733
TCGA-G3-A5SI-01,0.830973843021382,0.000792178782769331,0.0211751442349166,0.0785495679012138,0.00545862940921007,0.0160787039912251,0.0125883634682652,0.0343835691910181,0,0.848939867507286,0.533245142856419
TCGA-DD-A1EI-01,0.707203437119739,0.00232254047380981,0.0260952559318837,0.186538199528764,0.00985022541066473,0.0154076672187319,0.0113807169199476,0.0412019573964591,0,0.827295047107543,0.568876749309224
TCGA-G3-AAV1-01,0.683065827487059,0.0445764914577938,0.0395693524447455,0.168840507855886,0.0194037919804187,0.0110593432308614,0.0166179488438075,0.0168667366994275,0,0.814543382936302,0.584675215371667
TCGA-DD-A113-01,0.612642327502589,0.0105645584009592,0.00261189431825501,0.210205549878979,0.00815388689599087,0.103228837250465,0.0113672470883767,0.0412256986643857,0,0.766671887900455,0.646415828848893
TCGA-BC-A10Y-11,0.873289993688339,0,0.0309091950709821,0.0496424733752175,0.00510344845812713,0.0410548894073343,0,0,0,0.886815250262821,0.468137904888664
TCGA-DD-AACB-01,0.458181043168676,0.209986701218476,0.0258464478066647,0.181533587777535,0.0078839262552701,0.00597420774083609,0.0472217929955073,0.0633722930370347,0,0.842047187905433,0.541299286913182
TCGA-CC-A9FS-01,0.753209757318645,0.000688855102845102,0.0266685512216236,0.120034451989984,0.00833921577450092,0.050482910684762,0.0305480742197044,0.0100281836879348,0,0.910311329971621,0.442214076333031
TCGA-BC-A5W4-01,0.72000069548457,0,0.022778423700996,0.142939160401916,0.0182413328018808,0.0499802561906573,0.0115205761089547,0.0345395553110254,0,0.725116775415244,0.690719859335302
TCGA-2Y-A9H5-01,0.742049400899208,0,0.0229321082351831,0.125320028669349,0.00186338253605167,0.0516316040262443,0.0222810087599947,0.0339224668739695,0,0.761126530599281,0.650749135308338
TCGA-BW-A5NO-01,0.780980831248143,0.00550949845565868,0.00864673387238585,0.113875089000729,0.00840659634397171,0.0507223823385301,0.00544338183542862,0.0264154869051525,0,0.890771721557055,0.469972310405637
TCGA-CC-A7IE-01,0.542142725477302,0.0226491655228992,0.0223074530322829,0.242921035907837,0.00928712352392234,0.0218006117728469,0.043182387131495,0.0957094976314151,0,0.676829321889355,0.737485163468175
TCGA-KR-A7K2-01,0.720190593132225,0,0.00979648042584518,0.176247538890885,0.0169828703169935,0.0395790128317699,0.0105637044933124,0.0266397999089689,0,0.83644938885948,0.556232925757767
TCGA-DD-AADM-01,0.658578917173097,0.0956661981482054,0.0215031737975261,0.178165465636118,0.0127042041974159,0,0.0175979573588946,0.0157840836887433,0,0.918553520599021,0.41721668239462
TCGA-CC-5258-01,0.589407868464337,0.158169059585874,0.0910534428265249,0,0.00840502678875701,0.0548151637596713,0.0307482184962383,0.067401220078597,0,0.759800212985621,0.652555173712214
TCGA-BW-A5NQ-01,0.453861096679084,0.225517996485497,0.0771022698443736,0.0637129530138847,0.0164149893049064,0.0849112855248749,0.0294392529721418,0.0490401561752381,0,0.806483919248632,0.592935814752809
TCGA-2Y-A9GX-01,0.665850716666214,0.0535897604755259,0.0415603316535078,0.137813453197828,0.0148250048522848,0.082396549319205,0.00208538530099136,0.0018787985344434,0,0.889208279076832,0.481625471082477
TCGA-LG-A9QC-01,0.618963205227716,0,0.0118317216130745,0.217849173785813,0.00986062504423673,0.0737193498194842,0.0220496493004884,0.0457262752091877,0,0.575286345915467,0.828942326807403
TCGA-FV-A3I1-11,0.897550465345481,0.0113643390871476,0.0242449914273656,0.047265832738917,0,0.0195743714010892,0,0,0,0.909834641550529,0.422295651979691
TCGA-DD-A11C-01,0.754457434113206,0.00960147189604603,0.0105058900583595,0.081795631891782,0.00333617591316244,0.0783435406692492,0.0204412992484326,0.0415185562097624,0,0.782488983516026,0.625402838627008
