Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
GSM363017,0,0.764511543374682,0.116570501302151,0.0907933056755691,0.0281246496475978,0,0.815253106959752,0.722876081524218
GSM363018,0.00353427496265963,0.835431368151405,0.0478529140946939,0.0693057134314655,0.0438757293597754,0,0.933142217681435,0.561673441057015
GSM363019,0.00327427776493226,0.938882296324055,0.00902122778713307,0.0488221981238801,0,0,0.924783082373464,0.714401248676762
GSM363020,0,0.951421227827354,0.0141442394107596,0.0261935317598421,0.00824100100204471,0,0.936675059664306,0.706780003959954
GSM363021,0,0.950467243258112,0.0186370695364258,0.0217998961879341,0.00909579101752825,0,0.936513453841708,0.705761627430827
GSM363022,0,0.951024684612212,0.0128054226270962,0.0283159720744132,0.00785392068627876,0,0.943372298029763,0.691391243881579
GSM363023,0,0.952953505725731,0.0169015720519523,0.0301449222223166,0,0,0.894176110489328,0.795760964456394
GSM363024,0.0066207031737617,0.90947491783211,0.0218003321647382,0.0390760357240438,0.0230280111053467,0,0.93819072051059,0.645654085912027
GSM363025,0,0.950382092608488,0.0165760858012765,0.0246443453851523,0.00839747620508345,0,0.945300366335028,0.686106709552218
GSM363026,0,0.927640881842943,0.0209813286771803,0.0454843034228311,0.00589348605704565,0,0.935509591308068,0.67563338112682
GSM363027,0.0059931411216631,0.898779185567125,0.0194890499861327,0.0577984247653881,0.0179401985596911,0,0.91821680052077,0.67549246455884
GSM363028,0.00791624066368386,0.798875061858721,0.0860499516243612,0.0589688970478941,0.0481898488053398,0,0.943524516807849,0.490524610242141
GSM363029,0.0210020444695941,0.701422926738076,0.146677230666057,0.074960214151926,0.0559375839743476,0,0.880430808916742,0.544895521986742
GSM363030,0,0.807976600836896,0.0624372457358481,0.0337209513123254,0.0958652021149302,0,0.783082640233865,0.82447939056786
GSM363031,0,0.890723990981808,0.0342164903425815,0.0466526627651809,0.0284068559104291,0,0.926017567079517,0.648231826392611
GSM363032,0.00955127250276595,0.893130510563449,0.0112508803683341,0.0348036358885116,0.0512637006769394,0,0.87155531424764,0.765421679139081
GSM363033,0.0123362190595459,0.905323844725841,0.0174549957300647,0.0424020022118764,0.0224829382726719,0,0.871243136794761,0.778938194281181
GSM363034,0.00642027674792836,0.94499632911554,0.0105554247221599,0.0297291839738906,0.00829878544048147,0,0.928889765165278,0.714613803489045
GSM363035,0.00478771376846225,0.949693524271924,0.004662030329125,0.0408567316304892,0,0,0.930155429725679,0.717989044669308
GSM363036,0,0.94027730375304,0.0157754695405116,0.0347209015517352,0.0092263251547137,0,0.890882880542092,0.785877088830497
GSM363037,0,0.9092419054717,0.0130624376350392,0.0318000825993977,0.0458955742938628,0,0.88996559748149,0.749884546635879
GSM363038,0,0.901016190616796,0.028191829786416,0.0350320643520236,0.0357599152447647,0,0.771886508565306,0.944089941835481
GSM363039,0,0.937647346823298,0.0160027842061947,0.0342746946101975,0.0120751743603104,0,0.814249507969418,0.919873854561054
GSM363040,0.00449280985395061,0.95914379802164,0.00453974348787468,0.0318236486365344,0,0,0.884067388097029,0.823725027672838
GSM363041,0.421380363771277,0.00857400455679667,0.432686290431958,0,0.137359341239967,0,0.0212303150539763,1.07596467608762
