Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
GSM2480436,0.57813107322827,0.0487740517670144,0.125957729756152,0,0.0698529087443616,0,0.0799752478074996,0.0973089886967023,0,0.564415090613091,0.849267782058849
GSM2480437,0.730659658154519,0.0530347825467101,0.0427071567313434,0.0375389640387886,0.0499524164677568,0.0328899134323677,0.0460225756481819,0.00719453298033219,0,0.637848108595152,0.823492590326781
GSM2480438,0.640651579268657,0.0512180598399579,0.0925672000103556,0,0.0433601681733289,0.00650577710593371,0.0333264578973795,0.132370757704387,0,0.601239334876645,0.83609724924145
GSM2480439,0.808723630973205,0.0734058338026543,0.0149530363483118,0,0.0553319342587085,0.023896469057329,0.0236890955597919,0,0,0.657552625803765,0.837412378627264
GSM2480440,0.498310572022752,0.0667631986225482,0.0816971402397443,0.00532801333989376,0.0450709555832082,0.0637475368672211,0.0750980184317559,0.163984564892877,0,0.490079149630432,0.896554993188855
GSM2480441,0.761982531973313,0.0679281994704874,0.0371013741955344,0,0.0363782060724775,0.0511390903289263,0.0355082286021558,0.00996236935710532,0,0.619209638910154,0.857721082085696
GSM2480442,0.313270667884652,0.0541130202261014,0.01350358406592,0.129209888276575,0.126861332090269,0.0261400170874904,0.0735761768474119,0.263325313521579,0,0.427157355755005,0.918750953168242
GSM2480443,0.785589135823197,0.0596345143372497,0.031247090069233,0.00250978788028437,0.0587093551953464,0.0253552735532153,0.0369548431414746,0,0,0.608696619870099,0.878248848446954
GSM2480444,0.571247097992754,0.0553554185280736,0.133443168072052,0,0.0573576692469487,0,0.078461308114765,0.104135338045407,0,0.523313743499972,0.883723221805835
GSM2480445,0.772136314929211,0.0816403508535188,0.0229240376554594,0,0.0412137096826502,0.0395982770291907,0.0424873098499696,0,0,0.620216408431189,0.862994699307539
GSM2480446,0.0753363425788645,0.0609516844895546,0.158478947034288,0.275869079294183,0.0239220568806178,0.0557016025718839,0.0922402315968734,0.257500055553735,0,0.685650662932374,0.737344576716786
GSM2480447,0.732129774410193,0.0978318684072612,0.0330977197949734,0,0.0497885428157093,0.0357589091112088,0.0513931854606541,0,0,0.633380197497955,0.833416188645618
GSM2480448,0.538798508901974,0.0651554055251593,0.0931671685292705,0.0310099819291727,0.0403734291146148,0.0155364768264306,0.0364377212862213,0.179521307887157,0,0.509929696396387,0.894069520683804
GSM2480449,0.747434534027917,0.0979289252387631,0.0352086465688447,0,0.0465502667323467,0.0338746809622257,0.0390029464699029,0,0,0.62345996847898,0.851114121680259
GSM2480450,0.664342475661918,0.0608317252893463,0.0691231451291806,0.00184899930770239,0.0491740077623257,0.0422849216287153,0.0635515031318463,0.0488432220889656,0,0.596308502976528,0.84331391660058
GSM2480451,0.811493410083581,0.0603844324757425,0.0348390187317852,0,0.0454042384744097,0.0161329921688128,0.0317459080656692,0,0,0.647915639489813,0.848073096646616
GSM2480452,0.35842439308917,0.0943096705036386,0.0889015301065894,0.143881732815158,0.051102746462296,0,0.0916933922624038,0.171686534760744,0,0.567225298913155,0.827056555734496
GSM2480453,0.78963704858874,0.0761330827400072,0.0312928017855962,0,0.0551118809003716,0.00942692134586479,0.0383982646394199,0,0,0.650946233797573,0.836139163931615
GSM2480454,0.541052534264685,0.0627138445967697,0.109304708241218,0.0909452330361728,0.0234656685271345,0.0388484639249045,0.0485933006751216,0.0850762467339933,0,0.6710832911718,0.749540341299374
GSM2480455,0.81947200423668,0.0702975489721314,0.0368515160847476,0,0.0383506902487151,0.00881744530985039,0.0262107951478752,0,0,0.613350737334032,0.893857932245194
GSM2480456,0.592641231081392,0.0987846801777779,0.145605029539126,0,0.0506385504374834,0.020443410560918,0.0345683849670713,0.0573187132362318,0,0.638912251299507,0.788075146939734
GSM2480457,0.809684960257064,0.0427811043456267,0.0332483427413938,0,0.0627654172684883,0.0217226173462087,0.0297975580412181,0,0,0.584137465947584,0.91441171980135
GSM2480458,0.486570289092799,0.046706305289442,0.138652588959919,0.0953040409319734,0,0.0688958160805047,0.082704304889886,0.0811666547554756,0,0.647544435070666,0.765977524691931
GSM2480459,0.798038510540392,0.0741656727598224,0.0265435381452925,0,0.041741606138217,0.01993816698636,0.0395725054299162,0,0,0.637147520965084,0.855888156389815
GSM2480460,0.591656208801329,0.0801120445832215,0.0685848560047052,0.0830389098297315,0.0225468088026953,0.0716499752304229,0.0543410801197656,0.0280701166281288,0,0.631151796756822,0.795338903106059
GSM2480461,0.784303561604583,0.0705945309203337,0.0236210890343136,0,0.049784298266853,0.0376689063358373,0.0340276138380797,0,0,0.666230470156651,0.814734120888033
GSM2480462,0.655844157112421,0.051086587089581,0.0865217994188527,0.0296382206087939,0.00982416635077825,0.0636811895383182,0.0375352008002134,0.0658686790810417,0,0.555015370072723,0.88193630898073
GSM2480463,0.838012403924357,0.0582728649997159,0.018665738451655,0,0.0356454607054582,0.0191945303073197,0.0302090016114942,0,0,0.597710024165374,0.919171510488618
GSM2480464,0.656961323746411,0.050851356256462,0.117845512262472,0,0.0683894811581477,0,0.0279473996998548,0.0780049268766527,0,0.563400189908668,0.873612342015413
GSM2480465,0.814621557223042,0.0381416396519065,0.0200340472470785,0,0.0616754310880027,0.0327832700675993,0.0327440547223712,0,0,0.614370106958352,0.883252766993515
GSM2480466,0.289487887470207,0.0933606284887408,0.219837058837048,0.0874465173598442,0.0363555570408308,0.0471941355540772,0.106856427844362,0.11946178740489,0,0.463811304526489,0.889763714845665
GSM2480467,0.676912545648615,0.0858712417852911,0.0612637469885642,0.0550291748198709,0.0395242562405221,0.0390906074367338,0.0423084270804026,0,0,0.630288657379191,0.817890102340354
GSM2480468,0.512742948447676,0.0432682410414717,0.093705592448724,0.0445511284009273,0.056664508267822,0.0299278250105611,0.0603471582556648,0.158792598127153,0,0.581549714857785,0.82546877902352
GSM2480469,0.709992742672478,0.104825390967413,0.0643572875386141,0,0.0419388834766794,0.0369335846443889,0.0419521107004266,0,0,0.64135014155832,0.817723129120482
GSM2480470,0.341553774567728,0.0352896091316137,0.0727933535042875,0.106663275758867,0.0884292630918426,0.0305452496412006,0.0640598697787351,0.260665604525725,0,0.506418828009905,0.867630430368368
GSM2480471,0.686689938750434,0.0528795118182476,0.0656189847281421,0.0628181151607794,0.0204126631896802,0.0564999953797388,0.0460674336021149,0.00901335737086253,0,0.636976374086389,0.810355141138211
GSM2480472,0.577471476723355,0.0562120549397414,0.140343573557469,0,0.0248048624199942,0.0160686574726316,0.0729021305500868,0.112197244336722,0,0.551952267949652,0.862190030163808
GSM2480473,0.830112859909625,0.0569835483280918,0.0261468098924912,0,0.0411262386078525,0.0175304219576117,0.0281001213043281,0,0,0.633080384925381,0.874621517893881
GSM2480474,0.511901284753512,0.0705611760647612,0.147081572455446,0.123192661374385,0,0.0538680715514816,0.0598530688294511,0.0335421649709634,0,0.642908978212318,0.773209699770791
GSM2480475,0.772413335708364,0.0601928714151393,0.037847620001566,0,0.0418904134926269,0.0435172059785348,0.0434256993009434,0.000712854102825587,0,0.604764338200113,0.876136039784485
GSM2480476,0.429580737750347,0.0500912049187864,0.108703561094287,0.124453642055876,0.0429666592004018,0.0317947358831526,0.071774972602321,0.140634486494829,0,0.574448094166134,0.823179411958324
GSM2480477,0.728691699000918,0.093327244926502,0.0221979099089841,0,0.0545396918554585,0.0420307077152801,0.0512460609529424,0.00796668563991493,0,0.613843274989807,0.852243900775784
