Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
GSM2053441,0.55149236684376,0.0742307163808518,0.159488285369602,0.0624428257684712,0.0306354484905074,0.0631621221606555,0.0296273017024481,0.0289209332837037,0,0.803407516070436,0.617281954228715
GSM2053462,0.212861052929032,0.0703055318377841,0.0736765293150993,0.274545953819808,0.0678755160526728,0.0855210756607846,0.0776360301867768,0.137578310198042,0,0.806996014269707,0.608661253579136
GSM2053470,0.33710476689875,0.0359931692281777,0.183969557782261,0.0824629731582815,0.0746364269224257,0.128504404508536,0.0578104989092528,0.099518202592315,0,0.70737358462846,0.710382872086468
GSM2053467,0.412374706770467,0.0193309370884277,0.163474776777292,0.003897091024368,0.121628295313898,0.101103714511044,0.052056920246311,0.126133558268192,0,0.743472236492848,0.671730227166308
GSM2053458,0.289539443523537,0.0230603089257426,0.161930533955971,0.157461271241502,0.102865921458132,0.0833708635294164,0.0866914849927799,0.09508017237292,0,0.7558674566506,0.669818860251993
GSM2053475,0.434039704768978,0.0833038698578994,0.088877910590558,0.0388679268236833,0.102337184221791,0.0761564897610884,0.0871826149732632,0.089234299002738,0,0.820993678188691,0.577355241881884
GSM2053461,0.243744712462753,0.025315291400053,0.198805393348987,0.192702599783659,0.00627496397658197,0.118222127094047,0.052978204241683,0.161956707692237,0,0.610975016315093,0.791987325368396
GSM2053447,0.800466641382809,0.0202004078329504,0.0173620006665099,0,0.0255985561431781,0.107712603035673,0.0286597909388793,0,0,0.823556322589901,0.71462658204617
GSM2053482,0.434964060898098,0.0526706883176672,0.113331696498936,0.0836496001234388,0.101056817079947,0.022113079705294,0.106895676189922,0.0853183811866976,0,0.833044097552331,0.560397404026453
GSM2053442,0.534963660178516,0.0638744192440522,0.16804381781083,0.0524661378104128,0.0244287919131825,0.0947514658581165,0.06147170718489,0,0,0.800607318662863,0.613856493602003
GSM2053494,0.175758906289748,0.0444724549875344,0.200321677243276,0.247070395865758,0.116349812856981,0.047731075523499,0.0842285234670233,0.0840671537661809,0,0.611976669140522,0.791632553221646
GSM2053453,0.796374888847785,0.0104824758283962,0.0870378921730143,0.00340615461855149,0,0.0828320095267389,0.019866579005514,0,0,0.86022373273878,0.643221028385298
GSM2053452,0.726639302856219,0.0290226541006058,0.0656388535791955,0,0,0.13407509293884,0.0446240965251401,0,0,0.894909449557509,0.523385463322121
GSM2053469,0.464015344589396,0.0499039093956311,0.143881409797984,0.0285659334506256,0.106583198975548,0.0809627606772258,0.101150140051079,0.0249373030625102,0,0.745072800074227,0.672137678804557
