Mixture,Other,Hepatocytes,Proliferation,vSMC,Stellate cells,CAFs,Pericytes,P-value,Correlation,RMSE
GSM363065,0.125839392521115,0.804450790147872,0,0.00251252657457636,0.0538479672566296,0,0.0133493234998071,0,0.885885449575721,0.948851801342096
GSM363066,0.0935654790110415,0.82782345509228,0,0.0048431626534757,0.0537085513420421,0,0.0200593519011604,0,0.951700573982223,0.865728013152644
GSM363067,0.275389760814417,0.563788026815612,0,0,0.145386187460106,0,0.0154360249098659,0,0.875156995034899,0.596545520569432
GSM363068,0.266238018420102,0.608456680207103,0,0.000547433974282312,0.116731658998447,0,0.00802620840006555,0,0.861279467074492,0.680763815680191
GSM363069,0.374472491287029,0.46450459431533,0,0,0.00215255581255926,0.0158935419708657,0.142976816614216,0,0.717733789725655,0.760078694905933
GSM363070,0.350194833400421,0.358675785505833,0.209092296916811,0,0.00867733833429294,0.0573260318020591,0.0160337140405838,0,0.644408255494789,0.783681795273102
GSM363071,0.288628850676995,0.643605286209773,0,0,0,0.0149327205395941,0.0528331425736374,0,0.822659583330137,0.799711114221974
GSM363072,0.311786565068022,0.636743188137356,0.00818996139675503,0,0,0.0326321864373373,0.0106480989605295,0,0.835889820886052,0.767925412899838
GSM363073,0.139917941220845,0.818291464639093,0.0070051103494132,0.00640644070696051,0.00872251047687853,0.00830834884569676,0.0113481837611135,0,0.914386154427227,0.922070632062764
GSM363074,0.19275714145004,0.620805679225424,0,0.000899699854284211,0.0402694682772913,0.133884648604155,0.0113833625888055,0,0.914424581647655,0.585578007747757
GSM363075,0.294845895964354,0.599092082424156,0,0,0.0519339368446897,0.0293770790153809,0.0247510057514194,0,0.857978331828128,0.674188667446025
GSM363076,0.128325109398244,0.767836318038889,0,0,0.0235156225019292,0.0481082740147565,0.0322146760461821,0,0.917974262602896,0.820810335207124
GSM363077,0.171218528195075,0.761542562247133,0,0,0,0.00839463228049311,0.0588442772772983,0,0.868301773611397,0.904482737060494
GSM363078,0.372905661142658,0.566198713899737,0,0,0,0.0266197129667727,0.0342759119908323,0,0.100273972605112,1.505154642525
GSM363079,0.274262492743775,0.565838621452947,0,0,0.0137567832015862,0.0754718772098544,0.070670225391838,0,0.206000321548706,1.41216626964
GSM363080,0.32313877955984,0.50504428096387,0.0449660720703076,0,0.0149429904319071,0.06695078109048,0.044957095883595,0,0.841204119298934,0.600893971298408
GSM363081,0.474117082155247,0.343773219836225,0.0187118043878066,0,0.0602988251196276,0.0804408942070148,0.0226581742940788,0,0.264827790430254,1.09942293423507
GSM363082,0.188921061081889,0.754227657478645,0,0,0,0.0122236541844809,0.0446276272549857,0,0.928062373711549,0.777497371861344
