Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
TCGA-G3-A25S-01,0.388839173687146,0.0594856547151206,0.0743925968319143,0.128043062047541,0.125787761210039,0.0303238632168836,0.00662168707718702,0.186506201214168,0,0.83173142225614,0.605736003143908
TCGA-DD-A1EL-01,0.248919375403363,0.169555195346901,0.150732364332829,0.0731174182174313,0.0697378981642976,0.0925804334543812,0.0257182643229383,0.169639050757859,0,0.805069757473871,0.619671840271444
TCGA-DD-AACH-01,0.316916669298174,0.0810680134978988,0.0396382666401292,0.142938717190643,0.115548987330565,0.144345679358495,0.048314976656045,0.11122869002805,0,0.689562140076451,0.736112754045158
TCGA-DD-A119-11,0.741449925939109,0.0178214065237659,0.107747734375877,0,0,0.0724280730810775,0.0605528600801703,0,0,0.82573977400893,0.579339720351894
TCGA-WQ-A9G7-01,0.153756744848196,0.0653601433988525,0.0832333551494758,0.249077548920792,0.143286865488757,0.132801394391902,0,0.172483947802025,0,0.79949471425761,0.66415338287211
TCGA-DD-A4NO-01,0.540084187117052,0.0804775627287747,0.24931789412845,0.0418831290527638,0.0462931295551942,0,0,0.0419440974177658,0,0.863896615709369,0.538051896847297
TCGA-G3-A7M9-01,0.136957831495584,0.0494529915381791,0.0812733457800537,0.118576640578967,0.178120049433887,0.133840347278512,0.0357675039166077,0.26601128997821,0,0.633821575986909,0.806892628706397
TCGA-CC-5261-01,0.227052389251379,0.0552745593831057,0.188550290234819,0.0874358657767413,0.0504562923665679,0.151408592798214,0.0895070100472296,0.150315000141942,0,0.613429031718825,0.811669212381457
TCGA-ZS-A9CG-01,0.618301430392666,0,0.0466699491270243,0.0622144097435856,0.150876431528269,0.0398523775693938,0.0642202652302271,0.0178651364088343,0,0.5002819591631,0.896406442149957
TCGA-CC-A123-01,0.322377527221528,0.0709945178647062,0.0537164290708367,0.108702238659934,0.202273841775609,0,0.0134610552376591,0.228474390169726,0,0.767707072085685,0.677234566006708
TCGA-5R-AA1D-01,0.392286085880203,0.0885261614144543,0.153068776058492,0.139296158286598,0.0743549632914217,0.0322636464056447,0.0385717740030096,0.0816324346601773,0,0.658274123005713,0.755823725634536
TCGA-BC-A69H-01,0.227304877094243,0.0538008669781135,0.00548810737733652,0.214535551184575,0.134921632429197,0.0794252422835229,0,0.284523722653012,0,0.839410699777071,0.619856004360314
TCGA-DD-AAVZ-01,0.558989627001911,0.064722710617898,0.069881841578484,0.05685604929713,0.0958964070454462,0.0376264731364077,0.0266100077711188,0.0894168835516039,0,0.718433319747819,0.702974529649367
TCGA-DD-AAD0-01,0.541973245712022,0.096508814393651,0.149534659872723,0,0.0656288397101762,0.0797161857631596,0.0191426988308877,0.0474955557173804,0,0.648494162623255,0.768724446341397
TCGA-EP-A2KA-01,0.339396991139121,0.0445767952798068,0.0970552335718034,0.154129996234938,0.0803432944265326,0.0815308971877079,0.0548866229612976,0.148080169198792,0,0.618145134344279,0.790988030145761
TCGA-2Y-A9HA-01,0.505859531609847,0.110649839722013,0.051881560509635,0.0353008316759518,0.109375523996833,0.0793514808713735,0.0248664052952041,0.082714826319143,0,0.873487116903516,0.523087235075781
TCGA-DD-AACD-01,0.441341796804666,0.0385345068951247,0.180387478269154,0.0840971866822825,0.0860688402555552,0.0133397662874237,0.0411699527441272,0.115060472061667,0,0.658055632890637,0.75943093053244
TCGA-DD-AAE7-01,0.683235445645386,0.0580737127104931,0.0770428536909968,0.0307204347150233,0.0450625347239215,0.0660747681896949,0.0336620441579501,0.00612820616653438,0,0.828180843592331,0.574689230768371
TCGA-EP-A3RK-11,0.769238617675917,0.0438845412783321,0.0135175818934037,0.00340003018957604,0.0659658255710511,0.0685406810368115,0.0354527223549084,0,0,0.868072675708543,0.517625966907703
TCGA-BC-A8YO-01,0.389198661286915,0.130456042112864,0.10392432821739,0.0628056859837686,0.0564592818255033,0.0886229314885632,0.0900859740607454,0.0784470950242504,0,0.699203215691037,0.719551083082694
TCGA-DD-AAE2-01,0.622274940896166,0,0.1032877458674,0.0352727553961581,0.0630829235793891,0.0651058979263259,0.0816041256154423,0.029371610719119,0,0.815507554328723,0.597160964805337
TCGA-DD-AAEG-01,0.486024586702989,0.076445687124132,0.156019136320495,0.069970213799448,0.0500115715294337,0.027937031666085,0.0490212281080911,0.0845705447493259,0,0.807583757063445,0.61281579243589
TCGA-XR-A8TF-01,0.650824757950897,0.0631150776219565,0.111220959146522,0.0177933940649193,0.0972946196693849,0.00812646970142296,0.0309277482555145,0.0206969735893823,0,0.749408059042682,0.673226908361976
TCGA-CC-A5UC-01,0.325966482428359,0.0996678315609779,0.0489348499493804,0.0823795068109547,0.123800054639047,0.0722588937029214,0.032502062974243,0.214490317934117,0,0.707843451267638,0.719399594513394
TCGA-KR-A7K0-01,0.500206052051394,0.102935492018956,0.203570264431048,0.0737153883116559,0.0663942305826294,0.00613161501127961,0.0014857288103276,0.0455612287827099,0,0.750017869586856,0.668732331641729
TCGA-CC-5263-01,0.167664725866441,0.0376200675669083,0.0621835897034766,0.193991672925419,0.161299033482073,0.161051479285992,0.0292447122039243,0.186944718965766,0,0.579261058806597,0.827642951795865
TCGA-K7-A5RG-01,0.385371836354689,0.127200078145988,0.15759056272505,0.0748464546919121,0.0389715002973294,0.0957859000425884,0.0633336806155825,0.0568999871268609,0,0.8718874185627,0.544103543890763
TCGA-G3-AAV4-01,0.498405928103122,0.114139703054705,0.0652590420216305,0.00543827767456254,0.171309441736113,0.0853132761674072,0.013875106659991,0.0462592245824697,0,0.702250255787274,0.71745437235305
TCGA-ED-A627-01,0.541933135478801,0.0588845678256001,0.125640257647173,0.0978115852436057,0.05090804145987,0.0899869907712547,0.0348354215736957,0,0,0.847012141067938,0.559436687878909
TCGA-2Y-A9GZ-01,0.728255873072075,0,0.100854120206565,0.0153852872463413,0.0206252722938216,0.0928543803831473,0.0420250667980501,0,0,0.785895597961073,0.631778083436154
TCGA-DD-AACX-01,0.379729852324192,0.168227625411454,0.109896219260115,0.0871221469182712,0.0622219631600945,0.0705725874025742,0.0637425967377433,0.0584870087855553,0,0.684406209931599,0.732996862189166
TCGA-DD-AAVR-01,0.466563109448293,0.0743579734731548,0.155292965365827,0.1163740053171,0.0367406624318269,0.032889876287009,0.0477748979607337,0.0700065097160548,0,0.834477776186087,0.5817923512424
TCGA-G3-A25T-01,0.0851736719160046,0.00189967501103619,0.165800410446079,0.237920264086013,0.0629410902257119,0.194995153877328,0,0.251269734437827,0,0.482467275343526,0.881541741226264
TCGA-MR-A8JO-01,0.22605747552128,0.0421807924417728,0.178937317692277,0.207050927511737,0.10587008301986,0.061401494558975,0.030143972702713,0.148357936551385,0,0.615965620702495,0.798956089163222
TCGA-DD-AAEK-01,0.519732623299822,0.08384327940317,0.12099062539883,0.0484881277974895,0.0736794298669841,0.071600219791981,0.0541437930279433,0.0275219014137806,0,0.732696246655157,0.687763283414766
TCGA-DD-A1EE-01,0.443138184761869,0.14749979732736,0.201033751920495,0.0130956395649496,0.11142607184077,0.0101449284488761,0,0.0736616261356797,0,0.614593407266535,0.795767962308863
TCGA-DD-AACL-01,0.191331952095706,0.0963980240464702,0.00818876735372949,0.254729093727672,0.0967289590903597,0.116813032776206,0.0400598294892456,0.195750341420611,0,0.898083215629522,0.526480355484755
TCGA-KR-A7K8-01,0.417183510565516,0.0959300487355846,0.0979870415683773,0.118271864253761,0.0487324894702477,0.102069341251962,0.0330297328905914,0.08679597126396,0,0.78854200825542,0.63353400995343
TCGA-FV-A3I0-01,0.0156183430248972,0,0.205216285889289,0.320977140874514,0.161968921503664,0.0811260713858087,0.0112793877032866,0.203813849618541,0,0.42398937258,0.906131033678221
TCGA-DD-A11B-11,0.703549241296977,0.0225513942369166,0.044700084153592,0.0260526281433624,0.0558135580281867,0.102178616700309,0.0451544774406562,0,0,0.906395560501138,0.452537220118236
TCGA-DD-AADA-01,0.543875984408159,0.0934194046616584,0.0932092205493514,0.0375263215698131,0.11152546303444,0.0314655882690462,0.027788072382337,0.0611899451251956,0,0.722036473022062,0.698795697607487
TCGA-G3-A5SM-01,0.458778017439698,0.0798160994049767,0.176648017834789,0.107321278920479,0.0414467191081289,0.0233331023369364,0.0590103260778919,0.0536464388771007,0,0.891225140132495,0.515500485927751
TCGA-G3-A3CH-01,0.682598420431119,0.0122569832253444,0.096989603032291,0.0543975180148363,0.0312282967180664,0.0716883452267051,0.0395783154952157,0.0112625178564217,0,0.81714962719652,0.589782435728178
TCGA-G3-AAUZ-01,0.605729100324039,0.0328080283666287,0.0767609806186886,0.0802261443933279,0.0423782875891467,0.0972623164204464,0.0376878257649751,0.0271473165227472,0,0.755136100148906,0.664485344842473
TCGA-DD-AAVV-01,0.383302152433929,0.0555767892846042,0.117931024045794,0.175612990405461,0.0717876060396444,0.0416622969315049,0.0222117920875175,0.131915348771545,0,0.800166234535485,0.632939993430254
TCGA-DD-A4NP-01,0.655165928718959,0.0350300069076621,0.0990867870154252,0.0113548635963535,0.101938378970363,0.0197134252825732,0.0556049480585586,0.0221056614501048,0,0.739835451243612,0.682555683528725
TCGA-ED-A66Y-01,0.354005461402703,0.0294620548291393,0,0.0333593931051619,0.190040010603609,0.231474256840041,0.027332438223038,0.134326384996308,0,0.287872355928351,0.975671084134831
TCGA-LG-A6GG-01,0.613133713119432,0.0239861442401915,0.151745508067524,0.0370990225072162,0.0895066874201439,0.00789299915931796,0.00111981372417685,0.0755161117619982,0,0.767282694734602,0.651829743886516
TCGA-DD-AAE4-01,0.643432221251759,0,0.122855270559,0.0653098774876674,0.0134644774342324,0.0896837088257709,0.0345852232462184,0.0306692211953522,0,0.795434974323273,0.618490806438884
TCGA-HP-A5MZ-01,0.505850962648288,0.0970882474884762,0.121042580563216,0.0913939644537932,0.0343512980243878,0.0541385543319815,0.0331611258882648,0.062973266601592,0,0.88881124475763,0.497738330620122
TCGA-G3-A5SI-01,0.57886720833141,0.00854220746198884,0.0984453888054441,0.0202489959289259,0.0923231966164013,0.0830435689817074,0.00956189601703317,0.108967537857089,0,0.738655014316968,0.684263289095981
TCGA-DD-A1EI-01,0.397989892613003,0.100246906053952,0.104879020458483,0.0458213741904843,0.101474569874891,0.0872029507407258,0.047653856840099,0.114731429228362,0,0.666215491056881,0.751109008283594
TCGA-G3-AAV1-01,0.517866073173409,0.100101833734133,0.123492442801504,0.0345624126956027,0.100381897660904,0.0406027258221743,0.0356534912225023,0.0473391228897713,0,0.685979540603244,0.733306539158814
TCGA-DD-A113-01,0.458072799058318,0.104213765483189,0.133695278794366,0.0502937559516045,0.0662203092757779,0.0399554091361344,0.0355959705624212,0.111952711738189,0,0.742429587536882,0.679051973072288
TCGA-BC-A10Y-11,0.762455580248948,0.0204465923990658,0.0435705559115491,0.0382367726571837,0.0293604566873146,0.0571520846324453,0.0487779574634935,0,0,0.880417537466521,0.49512954158862
TCGA-DD-AACB-01,0.282612498211433,0.134281800705385,0.0855230604790517,0.0865659714663889,0.123180565930108,0.0822491367774926,0.0502176665004305,0.15536929992971,0,0.80913220266196,0.626107708202189
TCGA-CC-A9FS-01,0.601479118079651,0.0821636596823148,0.0500545020871188,0.0192888199120319,0.0863726704588399,0.0696050226930564,0.0495472450042486,0.0414889620827385,0,0.82693211674258,0.577580799467475
