Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-DD-A4NO-01,0.132632170178901,0,0.653801003876364,0.0597377245715629,0.0616949112607782,0.00902429636094769,0.078587403704757,0.00452249004668839,0,0.828355520649452,0.563875792514528
TCGA-G3-A7M9-01,0.123993153583537,0.0961193478183077,0.234686636007041,0.235740155571861,0.125306576057695,0.0592767429049242,0.124290073174151,0.000587314882483054,0,0.741337969429596,0.783377652778983
TCGA-CC-5261-01,0.154840348203362,0.0313535922053893,0.320842603207624,0.152382342488673,0.148017931947481,0.054225625957,0.135823773419071,0.00251378257140013,0,0.704404826657302,0.757527716833494
TCGA-ZS-A9CG-01,0.155703266064697,0.0381538186273908,0.513957815707912,0.0944774075115708,0.0750873150745461,0.0157266126671568,0.10658599618553,0.00030776816119735,0,0.6814601745499,0.732780668273708
TCGA-CC-A123-01,0.106358390933937,0.0370876424572706,0.613584028343464,0.0871453727206232,0.0535517929370663,0.056416197918487,0.0435064011856132,0.00235017350353877,0,0.801124783991754,0.601801784652005
TCGA-5R-AA1D-01,0.114061732494651,0.0207431633572609,0.510488758694091,0.0712010584687237,0.145035332249361,0.0160525305458467,0.119262010387353,0.00315541380271323,0,0.648663632207011,0.761787000871838
TCGA-BC-A69H-01,0.0467214829512196,0.0834274844617744,0.442586859568649,0.175963131085452,0.0756305844009072,0.0540099524020828,0.119988401107794,0.00167210402212163,0,0.61106246598604,0.792335980543941
TCGA-DD-AAVZ-01,0.128888301161502,0.00517811793951499,0.585512612288969,0.058765648413947,0.106161383870532,0.0236178982840526,0.0825540716745342,0.00932196636694795,0,0.812477637141848,0.588727514461593
TCGA-DD-AAD0-01,0.125417124868663,0.049226430129332,0.444697964006237,0.145986891357553,0.0803742235461551,0.0371230688415933,0.117174297250466,0,0,0.687911634154158,0.73382402840193
TCGA-EP-A2KA-01,0.0949521878902407,0.0645783495486796,0.428944469250261,0.187986155390018,0.0991382339686198,0.0556720584714597,0.0620228255037252,0.00670571997699585,0,0.613317068958921,0.791776226394582
TCGA-2Y-A9HA-01,0.131566804953591,0.0218888277216532,0.567123673102681,0.0910705758595888,0.0691800572281995,0.0211637549431234,0.0974939823391224,0.000512323852041025,0,0.771539582616108,0.639516079120116
TCGA-DD-AACD-01,0.104398901074663,0.0721741888607503,0.544680054794901,0.114474801201894,0.0188886285514174,0.0240577076896968,0.118815206612224,0.00251051121445274,0,0.614997674913388,0.794357200458617
TCGA-DD-AAE7-01,0.0763531084514729,0.00725089401072384,0.677576290746264,0.0472931783868873,0.103671040513798,0.0242698395529907,0.0601053531092242,0.00348029522863848,0,0.745143744149532,0.679506004835692
TCGA-EP-A3RK-11,0.086430543301205,0,0.786024495667119,0.0272565356681561,0.0566590170945406,0.00325222591959091,0.0347502982951554,0.00562688405423317,0,0.907871863263079,0.436058232126623
TCGA-BC-A8YO-01,0.174400155461384,0.036775125858737,0.402253776081771,0.101850631266506,0.120775794424309,0.0221650783964005,0.138225111050221,0.00355432746067307,0,0.669706634649532,0.754878307555974
TCGA-DD-AAE2-01,0.109639196535978,0.0135145472277508,0.651130829614641,0.0764411965767587,0.0834073541552656,0.0215624265384543,0.0427093718761032,0.0015950774750492,0,0.857023995198149,0.520311355972514
TCGA-DD-AAEG-01,0.119002972847594,0.0450491007818088,0.601016126856887,0.0832742853081094,0.0465313299213768,0.0249956565866071,0.0758015194357263,0.00432900826189033,0,0.801908367520167,0.601114370323082
TCGA-XR-A8TF-01,0.149612697420482,0.00198543965910255,0.633261575892517,0.0451720989953125,0.101447973830315,0.0137509874330621,0.0544225732860247,0.000346653483183368,0,0.833433841058035,0.556627638273312
TCGA-CC-A5UC-01,0.127902697879584,0.0328435851540983,0.539050691006218,0.10540904052808,0.0560343695485569,0.0436599117591948,0.0921417601926547,0.00295794393161329,0,0.787029135673944,0.625653986345071
TCGA-KR-A7K0-01,0.152910888642154,0.0276528477945284,0.47260344288252,0.0858785321805059,0.0495554920619789,0.0271054026290182,0.182650942598287,0.00164245121100761,0,0.791700586341535,0.633808873444832
TCGA-CC-5263-01,0.158294707325747,0.0656400131103097,0.277049829377792,0.184263781445197,0.101216791954615,0.0613018473129471,0.148692608461689,0.00354042101170359,0,0.608747500750563,0.822356603820533
TCGA-K7-A5RG-01,0.126797910366857,0.0454417128591569,0.490436400535044,0.1084165858605,0.108293445095611,0.0248170381417131,0.0954771431291048,0.000319764012013222,0,0.822029746733206,0.601101642001433
TCGA-G3-AAV4-01,0.120985167211588,0.029808363862992,0.428313273950018,0.115178986132051,0.145624921010845,0.0346302043129272,0.125187951743311,0.000271131776268303,0,0.651959432473051,0.763499401886048
TCGA-ED-A627-01,0.117305254050165,0,0.572974345115896,0.0877693849258463,0.109101999303941,0.0114575135680272,0.10035997090758,0.00103153212854479,0,0.823779200014141,0.576055782694883
TCGA-2Y-A9GZ-01,0.126541845168101,0.0226577596320935,0.644670745313112,0.0189877854618881,0.127732544146852,0.0268755936209455,0.0301411939643844,0.00239253269262309,0,0.821778182079101,0.573063672486892
TCGA-DD-AACX-01,0.102752967117874,0.0573924309857799,0.346955969700861,0.129955600552357,0.12793124453589,0.0288488803987171,0.204893101179765,0.00126980552875481,0,0.626047263358192,0.792563875971356
TCGA-DD-AAVR-01,0.11162995633154,0.0160303659980709,0.639554089600106,0.0657898872141068,0.078485526120284,0.0154586281362182,0.0729605231002979,9.10234993761579e-05,0,0.826145395925376,0.56693471809166
TCGA-G3-A25T-01,0.0641224387580992,0.152888014013552,0.249530084232152,0.194287197126483,0.11804880556962,0.06535126640452,0.1554102516134,0.000361942282174378,0,0.632862886410737,0.820203641839111
TCGA-MR-A8JO-01,0.121409145397867,0.0401571788343172,0.430203809199423,0.136697968966778,0.0900749900897872,0.0258953081338275,0.154062330774367,0.00149926860363336,0,0.672953429986089,0.746875568346602
