Mixture,Other,Non-inflammatory_Macrophage,alpha-beta_T_Cells,Inflammatory_Macrophage,NK-like_Cells,gamma-delta_T_Cells,Mature_B_Cells,Plasma_Cells,P-value,Correlation,RMSE
GSM363118,0.968716934872181,0,3.75883520452757e-05,0,0.00172451544314396,0,0.00856006255434659,0.0209608987782831,0,0.865671317246047,0.506494212943053
GSM363119,0.962716519504695,0,0,0,0.00758505159622056,0,0.0161269326057342,0.0135714962933503,0,0.88818671180728,0.463582377459701
GSM363120,0.973869850880017,1.43425994866401e-05,0.000994248473469741,0.000355341643842365,0.00241720980725126,0.00128802223194849,0.0155355079003304,0.00552547646365427,0,0.88478037326743,0.471081663080712
GSM363121,0.746970856661074,0.00462386044890279,0.0091047997282459,0.0190607797069014,0.00537137913440396,0,0.0412381773727142,0.173630146947757,0,0.549489295067115,0.856134468095533
GSM363122,0.9335906666027,0,0,0,0.00100900414540126,0,0.00528599359569108,0.0601143356562081,0,0.813897376828486,0.587766003636976
GSM363123,0.918681689669191,0,0,0,0,0.001250070974295,0.00230041123837136,0.0777678281181428,0,0.786282376814883,0.625926494776334
GSM363124,0.977143771677348,0,0,0,0,0.000659282401670645,0.00750815662762067,0.014688789293361,0,0.85006476751419,0.535101988599186
GSM363125,0.857019421750159,0,0.0108751136973909,0.00255754499181775,0,0.000384632308027806,0.0139201675762717,0.115243119676333,0,0.769368251736757,0.642169965592707
GSM363126,0.87163717516556,0,0,0.00341136879840505,0,0.00555038633057409,0.00285264307530092,0.11654842663016,0,0.597909055956605,0.83655120127346
GSM363127,0.720082748327831,0,0,0.0574797476364799,0,0,0,0.222437504035689,0,0.488534750020946,0.905608953411235
GSM363128,0.836928555608806,0,0,0,0.000703870532454477,0,0,0.162367573858739,0,0.574001004130506,0.851936962441288
GSM363129,0.648823578342711,0,0,0,0,0,0,0.351176421657289,0,0.422442897519545,0.94324611488755
GSM363130,0.946231523085448,0,0,0,0,0,0.00173404965545614,0.0520344272590956,0,0.745707017075422,0.685288708247186
GSM363131,0.941623069248552,0.00394284716685915,0,0,0.0120484854447541,0,0.0224198409118101,0.0199657572280247,0,0.887604842393981,0.46390358978699
GSM363132,0.951606219990868,0,0,0,0.0158894699302069,0,0.0325043100789254,0,0,0.829694087309498,0.565399556122269
GSM363133,0.942200965832341,0.0124421845004139,0,0,0.0112039370463574,0.00156522469292708,0.0325876879279605,0,0,0.784399377456689,0.632685090416661
GSM363134,0.956370237843235,0,0,0,0.012827172921167,0,0.0308025892355979,0,0,0.776580760954803,0.645352508665183
GSM363135,0.938852849154048,0,0,0,0.00991661718768457,0,0.0239571080859375,0.0272734255723304,0,0.725179545128863,0.709792618937214
GSM363136,0.966895665664698,0,0,0,0.0171711511079673,0,0.0159331832273348,0,0,0.819294984425838,0.584074009220895
GSM363137,0.867417502003779,0.0492336749876712,0,0,0.0215091407070916,0,0.0310455900638073,0.0307940922376513,0,0.255374103081892,1.13253276209643
GSM363138,0.976595624948632,0,0,0,0.00959993591550549,0,0.0138044391358629,0,0,0.846335046558725,0.541418204167397
GSM363139,0.915272405311962,0.0130739265594565,0.0216836726272651,0,0,0,0.0153914000509061,0.0345785954504099,0,0.845189283647215,0.537729226387994
GSM363140,0.962854535534207,0,0,0,0.0127743592337498,0,0.0181834774256938,0.0061876278063495,0,0.818467458628116,0.584705451157099
GSM363141,0.964346136052102,0,0,0,0.0114728965184875,0.000568781538755084,0.0236121858906553,0,0,0.775831770104558,0.647995676067189
GSM363142,0.923983557374657,0,0,0,0,0,0.0032357802333973,0.0727806623919458,0,0.683700544093728,0.756678188546027
GSM363143,0.74479549579926,0,0.017615764258484,0.0943699565141172,0,0.00333641500858196,0.0516505809996067,0.0882317874199506,0,0.111364521690112,1.1827365101006
GSM363144,0.917651015831551,0,0,0,0,0,0.012017808018172,0.0703311761502773,0,0.80466851379039,0.599569514538177
