Mixture,LVECt,Other,LSEC,Hepatocytes,LVEC,Carcinoma,P-value,Correlation,RMSE
S36N,0,0.14543957896944,0.04135489202309,0.269178805038114,0.148428348013472,0.395598375955884,0,0.612507721135502,0.792472671499801
S36T,0.0397047234549699,0.21848805794558,0.0120097803302359,0.166689767073847,0.10445577322609,0.458651897969278,0,0.594420193020788,0.823668614276227
S37N,0.030690230751049,0.267579737270328,0.0930229303759292,0.258777246573992,0.107378701824119,0.242551153204583,0,0.59868267287587,0.802847746538479
S37T,0.0745496573599615,0.231579564638157,0.00025551578192402,0.0828440736194086,0.0963820228589124,0.514389165741637,0,0.62206312889516,0.841750539245426
S38N,0.00126027068596943,0.182157729577535,0.071891824392168,0.192528858705304,0.0990250673925279,0.453136249246495,0,0.597991001458439,0.813616781387228
S38T,0.0678668640980867,0.260438873933474,0.0131245779249285,0.105655500234361,0.143760465177486,0.409153718631664,0,0.601973677210828,0.846780198672066
S39N,0.00818608244626081,0.238482034418018,0.0673911293716351,0.204844346181695,0.0845100740950086,0.396586333487383,0,0.62581031598975,0.794648993653674
S39T,0.0518568437799424,0.30288474449242,0.00249816858043589,0.10565579052535,0.142869815037303,0.394234637584549,0,0.603768841372764,0.8451609953439
S40N,0.00234438542443195,0.156130055806948,0.0509255387837281,0.224010713137974,0.118958505052362,0.447630801794556,0,0.618216048035078,0.793836327135254
S40T,0.063098763877924,0.261865039203692,0.00622485484454188,0.0550406419270759,0.0576310387019236,0.556139661444842,0,0.590403346357696,0.857242247749799
S41N,0,0.18334218784955,0.0770110049019381,0.231735868754493,0.0826500038174425,0.425260934676577,0,0.615932944580301,0.793790582609927
S41T,0.0198300088548627,0.26522416758067,0.0342902626128282,0.196762040149847,0.159849046957677,0.324044473844116,0,0.622985715583526,0.800716119195903
S42N,0.0210021670807655,0.296273234607362,0.083104869062305,0.182801606542291,0.0886375606889416,0.328180562018335,0,0.637887420210161,0.796895770878766
S42T,0.0881384950716686,0.372946277861416,0.00849545840364075,0.0632587633573456,0.124480865455293,0.342680139850636,0,0.635616998923347,0.849435021348007
S43N,0,0.247873103538073,0.0751408828754028,0.227518743885024,0.130273475557659,0.319193794143841,0,0.619439491651369,0.793330693655957
S43T,0.0630891503894113,0.303564594021126,0.0103654819804686,0.0157558648223195,0.088596570603405,0.51862833818327,0,0.62824112957162,0.852619819486457
S44N,0.000198796863529824,0.252158524074992,0.0792210144728469,0.212645191810228,0.13815666060738,0.317619812171023,0,0.617651858022865,0.798352182423608
S44T,0.0457882027916821,0.109552479672421,0,0.0488920557909102,0.0570843824113519,0.738682879333635,0,0.579917391690649,0.848971201385928
S45N,0.0213649015718383,0.328038641557679,0.0427539708125382,0.174115267345806,0.116011627903262,0.317715590808876,0,0.612239829120022,0.814000118517787
S45T,6.63259958759442e-05,0.300517008776369,0,0.0649104083628532,0.0929106516435726,0.541595605221329,0,0.577413862438853,0.85856291337344
S46N,0,0.206780790348725,0.0859596043877789,0.234541617947382,0.0844897141164345,0.388228273199679,0,0.61766781144106,0.792403775728888
S46T,0.0317522443687082,0.169869984302233,0.0080265893190674,0.174808825388687,0.120277724369663,0.495264632251641,0,0.596670433791111,0.818953627243641
S47N,0.00600152796979845,0.207906918498588,0.0461979933408145,0.222891090935181,0.0996935260883068,0.417308943167312,0,0.616799248201808,0.795121516153287
S47T,0.0366100787546719,0.173321710567904,0.0100728411330551,0.0257805359542269,0.112057356696313,0.642157476893829,0,0.549950330680072,0.871980277774257
S48N,0,0.237069971996291,0.0512087431873377,0.224867987374496,0.13494390775122,0.351909389690656,0,0.64024201877973,0.780448416616421
S48T,0.0359153003730699,0.264014907237303,0.000682105643218895,0.0835484443099818,0.0538166204954093,0.562022621941017,0,0.609222779827569,0.840585473344319
S49N,0,0.189921770140384,0.0706882625578141,0.220647166325667,0.110393906360704,0.40834889461543,0,0.617214417532874,0.795632235081621
S49T,0.0475145321460075,0.401361080495384,0.01178459008569,0.0175096674117424,0.104807647881103,0.417022481980073,0,0.634148180668896,0.852955141592474
S50N,0,0.259530222459967,0.0651491645613136,0.214257139547852,0.11771207320997,0.343351400220897,0,0.625856208805683,0.792464900106813
S50T,0.0343919058542085,0.336760489382687,0,0.0124860437762143,0.0867219460630061,0.529639614923884,0,0.622119787845582,0.851858247896069
