Mixture,LVECt,Other,LSEC,Hepatocytes,LVEC,Carcinoma,P-value,Correlation,RMSE
GSM2053444,0.0186960624990903,0.143126816485899,0.109596330560828,0.372693686905291,0.107631558997779,0.248255544551112,0,0.811770389469258,0.596130108046135
GSM2053438,0.0509603045108323,0.214965932891283,0.0994328569096723,0.203431811549519,0.112475446112809,0.318733648025884,0,0.76866574457595,0.688633893607664
GSM2053485,0.139574233220061,0.207049372088323,0.0310183521910588,0.00690421097815263,0.0601374490668886,0.555316382455517,0,0.540671405309703,0.935197433145061
GSM2053456,0.0373837619398095,0.261563264019247,0.0318464553617112,0.0394944203276454,0.0646912532235911,0.565020845127996,0,0.605177120661417,0.903596506748376
GSM2053473,0.158029947143453,0.190305103218979,0.0230368809615669,0.0216418355115469,0.0754738998030136,0.531512333361441,0,0.449177272481074,0.945048738285717
GSM2053478,0.0448939011199485,0.100486067753813,0.0314331576888424,0.0732865951489474,0.143588580074389,0.606311698214059,0,0.67170513249297,0.861959442036901
GSM2053460,0.11112644154907,0.320721984767664,0.038775088121355,0.0456417468949614,0.0736444961604334,0.410090242506516,0,0.591366536204454,0.904176716569287
GSM2053466,0.115080323946164,0.440026665703459,0.0305207368392561,0.0571711413688278,0.138149358394239,0.219051773748054,0,0.757072770666202,0.853587031987309
GSM2053484,0.108013908845546,0.242657007332824,0.0329314996875368,0.0662035701211117,0.0651942003930657,0.484999813619916,0,0.710526706749469,0.859507680832255
GSM2053454,0.0168642851960004,0.119496415632397,0.139833129353398,0.258067375467162,0.138333133992631,0.327405660358412,0,0.849700344626894,0.567906953443154
GSM2053479,0.0567533725543637,0.367814926223837,0.0091092999117771,0,0.197166003421716,0.369156397888307,0,0.692205923219277,0.909168887530027
GSM2053448,0.0322108369737309,0.188173122670042,0.124363025735294,0.323776267061218,0.102381927331879,0.229094820227836,0,0.883151048247657,0.480672429401693
GSM2053435,0.0879624366399597,0.30280995017311,0.0891845702809108,0.118981098353209,0.141979151036409,0.259082793516402,0,0.712918693648567,0.802675628952523
GSM2053464,0.0875371920568794,0.141205655116544,0.0472017843187316,0.0853798621172751,0.0788126954561155,0.559862810934455,0,0.732727226028881,0.831368270100035
GSM2053459,0.0360430270111332,0.267742560861131,0.00196428713029557,0.00167515539202182,0.24708034898146,0.445494620623958,0,0.585914146222953,0.930679014231349
GSM2053489,0.1005334016096,0.250128959365793,0.061687750467915,0.118954719928683,0.0219354644892303,0.446759704138778,0,0.673783733526659,0.816030404425111
GSM2053439,0.0678637714825345,0.252355035159514,0.115705800186493,0.168892465259806,0.110541459128796,0.284641468782856,0,0.747075283785145,0.734459641418154
GSM2053457,0.102727662686671,0.345745749774383,0.0544813828985751,0.0625318343483987,0.0962052661106585,0.338308104181314,0,0.780427364024305,0.845176942832772
GSM2053492,0.07469864254845,0.176977667567857,0.0443204462806368,0.0825250657067443,0.0749676209750166,0.546510556921296,0,0.615683954805165,0.868704296908817
GSM2053491,0.15365723671424,0.275046912500276,0.0477451665035104,0.0384235033621837,0.0597966060302286,0.425330574889562,0,0.611296169866958,0.907495536440358
GSM2053451,0.0187844434605618,0.141569899414003,0.113613533981235,0.312675275432766,0.14710492893019,0.266251918781243,0,0.768770763386119,0.641378051909888
GSM2053471,0.136707559316906,0.173518594939521,0.0556817316808658,0.0407439046124879,0.0363886213223897,0.556959588127829,0,0.677791572463991,0.89269944540515
GSM2053443,0.0237955292424497,0.202348328782364,0.12231216578798,0.317001243030916,0.0789940132915384,0.255548719864752,0,0.839336763929309,0.549360856897152
GSM2053483,0.047408290237299,0.243810199141018,0.11852520114039,0.2899322100783,0.0857567365876359,0.214567362815356,0,0.828749543591782,0.572694422650883
GSM2053450,0.00608715215856976,0.0860051773191872,0.135089880420438,0.319149825755369,0.112888059300691,0.340779905045745,0,0.837251431710312,0.551875824917181
GSM2053472,0.0551019693266655,0.200351381541369,0.0624416958638842,0.0711960625394894,0.081460981311494,0.529447909417098,0,0.597751344804472,0.882977511641265
GSM2053441,0.0467229191038616,0.312460868249255,0.121107678702039,0.184050265028063,0.0987417201100223,0.236916548806759,0,0.802194421996114,0.682863458164269
GSM2053462,0.0436917157274985,0.506539062908801,0.0216436197119624,0.0252843600441827,0.0680358180044024,0.334805423603153,0,0.79960894166935,0.863594763158613
GSM2053470,0.121695177232771,0.230145008041797,0.0364660327158879,0.0529527457835761,0.0628958214843345,0.495845214741634,0,0.629867544085802,0.89176955458478
GSM2053467,0.0869278614969769,0.102562462783119,0.051110528577786,0.0936352824942344,0.0764881363636644,0.58927572828422,0,0.724294631008089,0.823875960232904
GSM2053458,0.0926773521701625,0.223760274034996,0.0279905840118147,0.0478321664330188,0.134567812678364,0.473171810671643,0,0.687055824954632,0.886041537387017
GSM2053475,0.0241440931400153,0.278659658935233,0.0585827039310568,0.0831015761034649,0.0811710506163987,0.474340917273831,0,0.704551151753255,0.840488142382352
GSM2053461,0.0789154360391494,0.28483047522457,0.0401826161334859,0.0251463675596575,0.115760512187895,0.455164592855242,0,0.513907732430596,0.931609597431728
GSM2053447,0.00617121668101581,0.0861916209949632,0.114743673314929,0.353857573955315,0.107728140212619,0.331307774841158,0,0.8500492046905,0.531008841569036
GSM2053482,0.0845110001142254,0.247505071221119,0.0399846241501792,0.0886707264048306,0.0927123125176417,0.446616265592004,0,0.742390653673746,0.825207544285336
GSM2053442,0.058390342645666,0.295231354974396,0.108589300037888,0.217536765253977,0.115776982866156,0.204475254221918,0,0.818864952972655,0.635939607562835
GSM2053494,0.124134637652631,0.269402253528118,0.0377740109573207,0.0139714897385167,0.110061725697816,0.444655882425598,0,0.666751006876073,0.914271123692011
GSM2053453,0.00583817724427654,0.0911427038449049,0.103206702620279,0.366721768688986,0.150913794105853,0.282176853495702,0,0.841197833465406,0.547721598634904
GSM2053452,0.01331778068393,0.1513914648909,0.107561725707369,0.346066128630168,0.100843581670785,0.280819318416848,0,0.86455681918323,0.50665388231609
GSM2053469,0.0857235099588693,0.248489146759014,0.0570606264027529,0.115023698989139,0.0409828436902285,0.452720174199996,0,0.593719014594148,0.850311469311418
GSM2053445,0.0167087649728363,0.205834563798845,0.118101372840659,0.249606551187086,0.139606492141918,0.270142255058655,0,0.799771624132659,0.627117478833033
GSM2053446,0.0378985021921139,0.266025327858815,0.112240258608349,0.288721219315794,0.103597963070919,0.19151672895401,0,0.811333700697403,0.594470733626603
GSM2053480,0.127928774716953,0.237628592796325,0.0363511707539435,0.00152309460624505,0.107376051955855,0.489192315170678,0,0.693986609605616,0.91564322157488
GSM2053477,0.0706561016810424,0.206870556029918,0.0595538431908194,0.0458926300590477,0.084435407586399,0.532591461452774,0,0.664710446003719,0.89011036470681
GSM2053468,0.00888010972249186,0.393601132393911,0.044324874274529,0.0289208463123849,0.120490483639727,0.403782553656956,0,0.647936808677753,0.900200936862746
GSM2053488,0.0622459712139481,0.202836461482433,0.0499779193992159,0.0229362884546074,0.0544010025701937,0.607602356879602,0,0.531660980747958,0.928063524414907
GSM2053487,0.094067076086999,0.089538368605987,0.047961308749154,0.0579970857250499,0.0865641637558295,0.623871997076981,0,0.676714178521535,0.875811887027942
GSM2053486,0.0724593972206174,0.454872069569478,0.0483383373673734,0.0675485876771077,0.0780578393100993,0.278723768855324,0,0.762922088334526,0.837288611062504
GSM2053463,0.106100393853429,0.395096369905189,0.0464159644009567,0.0494281323345313,0.0570239584359285,0.345935181069965,0,0.555767321294604,0.906505558360036
GSM2053440,0.0392284088623665,0.242744048966707,0.129491994311574,0.24946765307258,0.094382232771561,0.244685662015212,0,0.751290843884495,0.673231342605698
GSM2053476,0.151527143739803,0.115341921153571,0.00512178145450985,0,0.119024908674538,0.608984244977579,0,0.585322104405078,0.932399589585531
GSM2053481,0.104868634262123,0.291519060323459,0.0351000149278765,0.0221162873783551,0.11763369239024,0.428762310717946,0,0.520687489920438,0.932317497612579
GSM2053449,0,0.193235186678187,0.121202520147786,0.301430039001993,0.111785842724697,0.272346411447337,0,0.803422738225709,0.600206034787699
GSM2053493,0.131082376301115,0.292156103517145,0.0297232415968943,0.0222013058745182,0.0880606396373275,0.436776333073,0,0.501044642387856,0.935145534504814
GSM2053437,0,0.0684885137486843,0.140661950860081,0.314022008039003,0.143847707781568,0.332979819570663,0,0.86012616361889,0.520131186978341
GSM2053490,0.151626774658769,0.228641423968293,0.0401097700443643,0.0448667192005473,0.0497504168016009,0.485004895326425,0,0.563086396563683,0.912318776218254
GSM2053436,0.0430606242780637,0.194740031547023,0.0963283778481148,0.239125015020423,0.13370467680569,0.293041274500686,0,0.788475645063991,0.645112436806364
GSM2053474,0.0895824319437657,0.239905575956456,0.0434977667905945,0.0266126071976479,0.087156987511223,0.513244630600313,0,0.6897814257415,0.901455431643253
GSM2053465,0.130568929869386,0.239166696079631,0.0359178499623212,0.0117257551329507,0.0512931550612169,0.531327613894494,0,0.480525484307642,0.941911603527482
GSM2053455,0.0465989898265668,0.334623705411859,0.0585715969808958,0.0599479300635706,0.0584782708011153,0.441779506915992,0,0.660235313009318,0.874637369875235
