Mixture,LVECt,Other,LSEC,Hepatocytes,LVEC,Carcinoma,P-value,Correlation,RMSE
RK257_Cancer,0.0262942988005178,0.331456104450978,0.0122152095664969,0.139681848309142,0.1122089792019,0.378143559670965,0,0.786195627045943,0.749580449679436
RK003_Liver,0,0.257655042716406,0.0425715060448035,0.376134040543205,0.0832421174851836,0.240397293210402,0,0.930929712572241,0.372967751183748
RK164_Cancer,0.00676466821443568,0.367956915092778,0.0629018781374375,0.225893260436613,0.0666893681136233,0.269793910005112,0,0.747830625438403,0.689005368268179
RK124_Liver,0.00803343710551556,0.377677598078225,0.0731791132008267,0.194464315050518,0.0938950082350922,0.252750528329822,0,0.939771615978436,0.563957291075301
RK064_Liver,0.0181898668758691,0.289642568177988,0.0226937609743128,0.278971609522267,0.118651714990878,0.271850479458685,0,0.918110866194946,0.461488364594848
RK095_Liver,0,0.230135574602783,0.0551943874551916,0.347008964078709,0.108726367748679,0.258934706114637,0,0.952583192132578,0.328841920981815
RK109_Cancer,0.0657777186061701,0.269007366133035,0.0299046292255448,0.0949622622252213,0.125206756063457,0.415141267746572,0,0.835731694361306,0.797710444676634
RK002_Cancer,0.0264236462590603,0.431844599077488,0.0310594756818369,0.0587637829550613,0.077679940293291,0.374228555733263,0,0.797069075397828,0.849707059391888
RK020_Cancer,0,0.332252040917013,0.0155466363268079,0.135056065322887,0.0872090002938115,0.429936257139481,0,0.731210750020809,0.780154920331442
RK062_Liver,0.0044107166315752,0.278450281851742,0.0763971333022025,0.314512231141999,0.102931443500436,0.223298193572045,0,0.948451723875125,0.367556038933673
RK023_Liver,0,0.276606222177442,0.132397803951694,0.264895898398135,0.111298456681231,0.214801618791499,0,0.859784700889727,0.55182347741996
RK054_Liver,0.00773907810903342,0.262439920535852,0.0732580913743335,0.288075923470913,0.0917955199541102,0.276691466555757,0,0.923327474955475,0.442882017581928
RK312_Liver,0,0.282039062922344,0.0550300443714216,0.326149322838648,0.134643480027846,0.20213808983974,0,0.953095184468879,0.345195169889836
RK267_Liver,0.00397832294521425,0.36224812215088,0.0773783598726305,0.262565145376793,0.0796245060153994,0.214205543639082,0,0.923597163386174,0.472223346616657
RK163_Cancer,0.0751519719116031,0.465434915854487,0.016126437287662,0.0411424192018497,0.0340819485848398,0.368062307159558,0,0.639068232598456,0.899224606463915
RK143_Liver,0.0157176456305131,0.328635680674495,0.0171608568163713,0.233572307979449,0.142335239213571,0.2625782696856,0,0.922945035666039,0.516722157547457
RK305_Liver,0.0179403519638971,0.248802429334353,0.039712416807261,0.255663395379854,0.135303550981043,0.302577855533592,0,0.855925407605085,0.56551642918489
RK022_Liver,0,0.2849176958319,0.0513155769317325,0.263667269121125,0.156408091887152,0.243691366228091,0,0.934749205089685,0.457217902755505
RK230_Cancer,0.0577926616440887,0.300537584869363,0.0228406488977699,0.224246598148025,0.0898556214229111,0.304726885017843,0,0.746621914842817,0.692131808892413
RK186_Liver,0,0.246581363152769,0.0367488855555441,0.388217766582133,0.0812649594608236,0.24718702524873,0,0.938265577547823,0.354760441650228
RK169_Liver,0.0658061700582941,0.515264889684077,0.00798696996625153,0.052917490002771,0.0384806356216537,0.319543844666953,0,0.845411385091021,0.838289900176808
RK035_Cancer,0.0248728632878016,0.294452155529083,0.00816318320791252,0.287924893872141,0.11082815774276,0.273758746360302,0,0.906822548285156,0.468806181493949
RK006_Cancer2,0.008527969027139,0.17028330690457,0.0105012925347877,0.224099316379896,0.103403735925342,0.483184379228266,0,0.808941165584462,0.641340673171614
RK337_Cancer,0.000511063482481438,0.312747839824278,0.00610588366123709,0.174797695138046,0.115030524409923,0.390806993484035,0,0.814685067611027,0.689249417613576
RK259_Cancer,0,0.24561242966278,0.00451128421458848,0.0896599620660406,0.0574585257314073,0.602757798325184,0,0.629983492258822,0.865711074771164
RK006_Cancer,0.008527969027139,0.17028330690457,0.0105012925347877,0.224099316379896,0.103403735925342,0.483184379228266,0,0.808941165584462,0.641340673171614
RK085_Liver,0,0.436520228206171,0.0466204613531755,0.243547750611456,0.11771130350092,0.155600256328277,0,0.89499539822045,0.531347805587945
RK226_Liver,0,0.293083122236671,0.0695866674115967,0.313513765971052,0.0789693226624064,0.244847121718273,0,0.908066290559945,0.444627641930778
RK148_Cancer,0,0.337830154631784,0.0190028987737864,0.154643443382964,0.126289071944701,0.362234431266765,0,0.849752756404503,0.695021787861186
RK182_Liver,0.0117648012884514,0.495883451156232,0.157459976256115,0.135770137944042,0.0966468141876186,0.10247481916754,0,0.956238038987768,0.657412984311842
RK184_Cancer,0.00531649814741101,0.637440382467161,0,0,0.128859507938533,0.228383611446895,0,0.823051350510355,0.866231565034593
RK257_Liver,0.00168948948228893,0.362067988871211,0.0482335334130155,0.237050230199837,0.131432116679936,0.219526641353712,0,0.949462656946697,0.478509837578817
RK222_Cancer,0.0303445803603638,0.367748907979852,0.0448327716886775,0.151424690706799,0.112737242519182,0.292911806745126,0,0.889481823947083,0.676325927669176
RK269_Cancer,0.0105112466312749,0.743824443509331,0,0.00436238700633502,0.128805547726341,0.112496375126719,0,0.846715540977787,0.84362585073117
RK149_Cancer,0.00190510001266611,0.469955462964797,0.00947834257245319,0.171045502808899,0.121762740810592,0.225852850830594,0,0.879315069879251,0.647046047349701
RK020_Liver,0,0.261249003339497,0.0868176469909678,0.243903264978691,0.0900187738361308,0.318011310854713,0,0.852829000622916,0.579438300458135
RK066_Liver,0.172309669223374,0.253741301837233,0,0.00212322412668857,0.313975343871593,0.257850460941112,0,0.660125966086887,0.939501878335878
RK195_Liver,0.0109316787382415,0.307067726096989,0.067839495104969,0.307182857274295,0.0885996569084413,0.218378585877063,0,0.961779448002423,0.347887677476033
RK255_Cancer,0.0265017520319412,0.415075771372212,0.0343492703556704,0.161516378372082,0.0931285558413576,0.269428272026737,0,0.877330509689762,0.665201634267222
RK117_Cancer,0,0.377620061066636,0.035683563985757,0.175652915479039,0.169748938404042,0.241294521064527,0,0.631162162655683,0.797129543221654
RK310_Cancer,0.0140005573892716,0.253574712156117,0,0,0.0688685173652849,0.663556213089327,0,0.739061514026111,0.925915569104964
RK010_Cancer,0.0158616580825536,0.304960048714093,0.0185776173974036,0.173732434307553,0.0944045936021954,0.392463647896201,0,0.837728339812464,0.675899482589114
RK270_Cancer,0.000412531857832031,0.317237209764572,0.0184092279601658,0.143431625527091,0.11635428548861,0.404155119401729,0,0.710397096140358,0.781567738729398
RK031_Cancer,0,0.573477414330316,0.0120400450639261,0.0471999368851321,0.0762185314019249,0.291064072318701,0,0.733974118330769,0.864058806743987
RK003_Cancer,0,0.424562811303269,0.0154092927758383,0.0414630330638259,0.103234245899412,0.415330616957654,0,0.807474491342526,0.86912847904102
RK207_Liver,0,0.253111320911137,0.0532855586560063,0.375409295986132,0.101224880990498,0.216968943456226,0,0.958050090368309,0.299323413463515
