Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
353T,0.116937303888129,0.0590387570253123,0.488994789687406,0.134632890005974,0.0484149651995307,0.064736687136922,0.0872446070567268,0,0,0.633075266209953,0.779686323834222
354T,0.0649208352559757,0.157802687984005,0.375003255315426,0.14605237840273,0.0688730477652097,0.0300620014679565,0.146146566896611,0.0111392269120867,0,0.513856273154078,0.860644274192444
355T,0.11581534109571,0,0.705700393808361,0.0305721882208773,0.0437628183020706,0.023687099195617,0.0759860003978346,0.00447615897952901,0,0.818477131348955,0.577601188336999
356T,0.158910022267775,0.0289917050603548,0.637638332737474,0.0276860245698375,0.00698908867977023,0.0332315627904454,0.0874810719010044,0.0190721919933383,0,0.734134856759615,0.679285362819874
357T,0.119113379102184,0.0185849057898601,0.660917329586891,0.035524646106764,0.0944410155214109,0.0298829015287665,0.0360597368169741,0.0054760855471493,0,0.830273073555701,0.569351807546256
358T,0.081519367657814,0,0.759047069544022,0.0512606616627947,0.056701713153073,0.00763957268606324,0.036421888194379,0.00740972710185441,0,0.769906749901063,0.640532424768159
359T,0.092283847600395,0,0.544258305956637,0.114968393806664,0.099532807713118,0.0177360373106768,0.131220607612509,0,0,0.846429252957044,0.588532046845677
360T,0.186333842283681,0.0827997703379645,0.41515467976146,0.125957551614414,0.000894913430084875,0.0487374200437912,0.129248856844534,0.0108729656840703,0,0.404426390744538,0.918160145409473
361T,0.0976845212815654,0.153311127791655,0,0.404340390124477,0,0.0583661268495488,0.286177272506231,0.000120561446523065,0,0.388090219130513,0.956781706727064
362T,0.134843116064694,0.0966283576469745,0.469269369742504,0.110503910176452,0,0.0664315908766991,0.116453244139036,0.0058704113536401,0,0.661764198883642,0.760512740821373
363T,0.0935997945992859,0.0516829412387799,0.538838891845049,0.143896453268193,0,0.0317507143501931,0.12990083518116,0.0103303695173391,0,0.784678485054561,0.643660910392994
