Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
RK226_Liver,0.0305608399005072,0.031312001867806,0.657268116459711,0.0413595849972847,0.0453450556174076,0.0730789842853548,0.120913379064235,0.000162037807693911,0,0.931296760643105,0.989887177083912
RK148_Cancer,0.0322866709965583,0.0380879898232924,0.641050484965407,0.0423051617794844,0.0413888262208391,0.0843313709815695,0.12054949523285,0,0,0.868187963039341,0.990773034325763
RK182_Liver,0.025320245295273,0.025275780144547,0.602024565727443,0.0468622411430125,0.0390068914921373,0.100391546578136,0.161102742358891,1.59872605602405e-05,0,0.894857118950273,0.99095348161504
RK184_Cancer,0.0701166634512007,0.0863809223344948,0.128263865085585,0.097304854346632,0.0821937822700544,0.147923015496251,0.387816897015782,0,0,0.451066185164532,0.998224203515092
RK257_Liver,0.0295689012234723,0.029496755114988,0.633304958505617,0.043705665917801,0.0393299971677891,0.0651977246068221,0.15931747506753,7.85223959804224e-05,0,0.921473130355954,0.990291512934026
RK222_Cancer,0.0228598255821044,0.029428537900027,0.636639933258206,0.0373513048300599,0.0436731222498888,0.061800580790077,0.168099864182972,0.000146831206665079,0,0.881833418303497,0.99064429926139
RK269_Cancer,0.063406212184978,0.071953085385759,0.31317769417909,0.0794650107522217,0.0653946740928673,0.169683581184383,0.23677949904421,0.000140243176490916,0,0.274200142344401,0.998201602259583
RK149_Cancer,0.035728339252902,0.0329028834805115,0.598495752666409,0.0522368624699858,0.0473729580867493,0.0827847029087558,0.150458916796949,1.95843377374778e-05,0,0.725787959718308,0.992698102565199
RK020_Liver,0.0313353129170178,0.0328167845326739,0.636031759129325,0.0432160944036745,0.0400313085724911,0.0654746129349098,0.151067178313811,2.69491960967326e-05,0,0.901535867719475,0.990473134405719
RK066_Liver,0.0483656560146609,0.0499239115228334,0.407163122754257,0.0687947016082447,0.0578804255482455,0.132975383910406,0.234896798641353,0,0,0.321434689862627,0.99750913666102
RK195_Liver,0.027912039735048,0.0252961922203743,0.662389231974898,0.0416104329034801,0.0348862080501759,0.0550272618957803,0.152819842605204,5.87906150389663e-05,0,0.942322799485652,0.989675265835138
RK255_Cancer,0.0259510277822936,0.0270071958526702,0.627827069866809,0.0417782523917737,0.0402177986583596,0.0990115733166488,0.138138364792144,6.87173393011698e-05,0,0.789454452130862,0.991716552972622
RK117_Cancer,0.0331960786904366,0.0410711863205551,0.686614082816439,0.0491071112393559,0.0438484877755346,0.052085688193227,0.094069775989314,7.58897513775324e-06,0,0.69202364582122,0.992181823820872
RK310_Cancer,0.0916288656517284,0.121350898726369,0.0176939485838899,0.109765007691774,0.117299258896214,0.192149289281359,0.350112731168665,0,0,0.291276987752939,0.99910186592669
RK010_Cancer,0.032640828255464,0.0329737199428669,0.645741818820083,0.0408928740317768,0.0409534452648142,0.0907519212940931,0.115917168937079,0.000128223453823544,0,0.860496763121055,0.990786945350192
RK270_Cancer,0.0228615822947543,0.0338882290676287,0.657354030139936,0.0363154116777268,0.0333755639885872,0.0877605935216331,0.128443449346713,1.13996302108595e-06,0,0.813223384574638,0.991129726628551
RK031_Cancer,0.0289712464823406,0.0388608972765919,0.561728462662169,0.0426886471163301,0.0430808967357988,0.0929481827634654,0.191721666963304,0,0,0.68382257912404,0.99344010244805
RK003_Cancer,0.0350986101530529,0.0445267983808728,0.564218446718883,0.0441086143724788,0.0453013384151559,0.126678737398189,0.140067126808485,3.2775288244999e-07,0,0.6990758096897,0.993297028939905
RK207_Liver,0.0358534823264354,0.038536098478723,0.673050332935604,0.0473850517425244,0.0428121113998597,0.0684866577098635,0.0938271440923707,4.91213146192416e-05,0,0.923112862111888,0.989799567856418
RK175_Cancer,0.0283399077721735,0.0372663415576186,0.600546906601558,0.0421447827888531,0.047987031726482,0.123921101997253,0.119750489638498,4.34379175634803e-05,0,0.781009181986117,0.992125804110135
RK093_Liver,0.0303871439613992,0.0275402954416526,0.718218829070568,0.0416343843454866,0.0363809280128696,0.047279907621088,0.0985345206544902,2.39908924453755e-05,0,0.898568174246806,0.989457765122854
RK169_Cancer,0.0259093648157241,0.0204348438895524,0.651234966432339,0.046501051239582,0.0392967926698323,0.0503660454415199,0.166217493605698,3.94419057520219e-05,0,0.709647804934054,0.992293573774451
RK266_Cancer,0.030253498982527,0.0352333694243967,0.590330541458505,0.0485869775252812,0.0438830990874598,0.082101302298789,0.169584008336792,2.72028862499101e-05,0,0.804452655510923,0.992003706146875
RK244_Liver,0.0286972550043822,0.0322937021737338,0.664868922206327,0.04597547714082,0.0364356340950248,0.0572601145400111,0.134425581648807,4.33131908948306e-05,0,0.922681965369281,0.989876149290458
RK102_Cancer,0.0285518049182668,0.0410817791944509,0.615187561405958,0.0429470386116332,0.0398060837965078,0.100767265066732,0.131635035815428,2.34311910244382e-05,0,0.79648874164329,0.991806713720035
RK128_Liver,0.0282973271024701,0.0284548836062623,0.670509534512209,0.0425240906761439,0.0374412750008263,0.051701789294937,0.141024851885264,4.62479218876105e-05,0,0.865668513734715,0.990414016810236
RK195_Cancer,0.0224165723467395,0.0383902111216301,0.626813664792122,0.0356460247492862,0.0392982390861794,0.0884888656896171,0.148943702238648,2.71997577778079e-06,0,0.714683751176904,0.992495172256744
RK211_Cancer,0.0221500775218294,0.027496690097288,0.624790116534708,0.0392867338476121,0.0368426788156865,0.0898034821366811,0.159586889852159,4.33311940362665e-05,0,0.893660683622765,0.990668777156394
RK084_Cancer,0.0389181720496802,0.0604184603469035,0.441970730649629,0.0484630316128056,0.0565100302704978,0.14242439381319,0.211295181257294,0,0,0.391088168447376,0.996826116308466
RK211_Liver,0.026588121181993,0.0295066857102222,0.609620984992281,0.0449727973704511,0.0417047086668028,0.0934683281017398,0.154105648764081,3.2725212429048e-05,0,0.931926670913524,0.990496634476094
RK056_Liver,0.0242418219442119,0.0230505467482504,0.68740243869072,0.0424106535419371,0.0319793410125967,0.0597942241654235,0.131039416075254,8.15578216072565e-05,0,0.834482112138818,0.990540343540519
RK057_Cancer,0.03429577428806,0.0390745089254654,0.570944845369196,0.0507332486686224,0.0477221685661602,0.0940327686226608,0.163196685559835,0,0,0.735280044325395,0.992889537743006
RK265_Liver,0.0285812583452483,0.0338040781329718,0.659467305098435,0.0430711061682853,0.0356207643901313,0.066186112043645,0.133220684050021,4.86917712626843e-05,0,0.925323323844862,0.989916862428935
RK051_Cancer,0.0326646936327418,0.0400934848991861,0.592557859304679,0.0448834262820284,0.0414765555716393,0.0989312518553315,0.149140460465435,0.000252267988959134,0,0.711549886649578,0.992875483037273
RK202_Liver,0.0270892276635525,0.0285811133595039,0.61488706178409,0.047813590424104,0.0426049196911106,0.103811707731848,0.135183882648278,2.84966975126525e-05,0,0.895968429369042,0.990797826629807
RK040_Liver,0.0292700342474026,0.0278336990206494,0.63518313259021,0.047431899347945,0.0410734721443005,0.080615290984963,0.138575460949058,1.70107154714641e-05,0,0.88774770169252,0.990626700153553
RK258_Cancer,0.0233194504267879,0.029420186749486,0.628182382422163,0.0375295217183599,0.0403941865567698,0.0954159978891107,0.145555977168892,0.000182297068429993,0,0.883344439053401,0.990733725279703
RK152_Cancer,0.0346830600728325,0.034666985303612,0.611311665937371,0.0472570899188244,0.0462170299045748,0.0643286350042568,0.161462642373865,7.28914846638309e-05,0,0.886075388534964,0.990956005312275
RK194_Cancer,0.0738518205693711,0.0895446601168322,0.180486932756372,0.0850327940198494,0.10024707461246,0.146463531333057,0.324373186592058,0,0,0.279835392887809,0.998662263504068
RK032_Cancer,0.027662001047206,0.0350331731918342,0.667564068401675,0.0405189211887589,0.0390483794070969,0.0786922021066774,0.111480982922085,2.71734666021114e-07,0,0.82202417054391,0.990936781094174
RK072_Liver,0.032223541936849,0.0360156859946368,0.643397982526341,0.044518042660302,0.0463501804848187,0.0759480312522252,0.121512923513424,3.36116314035363e-05,0,0.890535046267007,0.990515103266464
RK055_Liver,0.0337338892444106,0.0327145522537177,0.667243811754819,0.0487802510907364,0.0411957903629768,0.0583398470255704,0.117960166644315,3.16916234532315e-05,0,0.919132804669242,0.989902616830259
RK102_Liver,0.0354406697559363,0.0303244879866089,0.63539943518729,0.0472648997367709,0.0462507442429357,0.080972216636775,0.124268685873033,7.88605806501627e-05,0,0.897579157903059,0.990540825602087
RK233_Liver,0.0288612416524406,0.0295582016522697,0.650012898416001,0.0432906776238032,0.0366103393105078,0.0685380007298546,0.143057615516783,7.10250983402356e-05,0,0.828884562487463,0.991055885759906
RK033_Liver,0.0298903983998888,0.0374704887874503,0.671790938883763,0.044551713493365,0.0438908148516382,0.0587248750389873,0.113680770544908,0,0,0.877448602336583,0.990297579482092
RK217_Liver,0.0283811798665953,0.0307626141003175,0.668268369168382,0.0422843802937778,0.035809633191819,0.0579145020980926,0.136459715739333,0.000119605541682819,0,0.931854684071449,0.98972226268436
RK202_Cancer,0.0285576116078077,0.0365159799058638,0.597998418712062,0.0448997085720199,0.0464915972418611,0.112279289208427,0.133143148614936,0.000114246137021876,0,0.870110641405315,0.991275236062116
RK068_Liver,0.0337969593478268,0.0375801322133596,0.68860866881587,0.0450255836562848,0.0423320008575983,0.0645743228784257,0.0880823322306349,0,0,0.933347706567046,0.989476477952606
RK197_Cancer,0.0210344358784186,0.0308360639357984,0.69277272473608,0.0308048450263721,0.0339309507412349,0.0881451155461827,0.102475067619508,7.96516404955738e-07,0,0.878855653813663,0.989981940838186
RK205_Liver,0.0317219490037332,0.0290330593354916,0.686702433247038,0.0458656765004768,0.0430630169370279,0.0480043804729343,0.115588825243392,2.06592599068489e-05,0,0.874200337935822,0.990140376723751
RK034_Liver,0.0290741606770671,0.0297930796821166,0.646519283034492,0.0439563116069461,0.0454610701189769,0.0756008494590317,0.129513681801903,8.15636194670964e-05,0,0.936107884476736,0.989979891947518
RK190_Liver,0.0294840131415376,0.0372669516132036,0.620486843543525,0.0457473695716067,0.0402104960603455,0.0861124251250246,0.140645600750646,4.63001941102087e-05,0,0.873566273116097,0.99096340502818
RK310_Liver,0.0276940060727795,0.026217514310776,0.663079909158314,0.0430794680856282,0.0395648360883182,0.0570330772851746,0.143285767215499,4.54217835100006e-05,0,0.758176457694454,0.991662825749201
RK216_Cancer,0.0275324782009579,0.0403832999999858,0.608773669949202,0.0410457450339296,0.0434505418939732,0.100418872232129,0.138395392689822,0,0,0.687781131475166,0.992960691892233
RK099_Liver,0.0356177593654924,0.036414014594415,0.647956053996904,0.0457270705369406,0.0422305307579877,0.0586200621674416,0.133357722658101,7.67859227183806e-05,0,0.886718933180369,0.990495740349164
RK116_Cancer,0.0278186562276403,0.0322546251343783,0.618268779138105,0.040485605526458,0.0446249809224065,0.084544780015215,0.151983019281915,1.95537538816595e-05,0,0.928315927669913,0.990424300971227
RK140_Cancer,0.027227531369328,0.0309313311970238,0.603343909647845,0.0387969887019295,0.0405173162168219,0.0991597174399696,0.159999385944582,2.38194825008289e-05,0,0.833696618100715,0.991547885198093
RK208_Liver,0.0274703053806202,0.0270510191669444,0.607801272122909,0.0400685450503895,0.0427071278432791,0.0913898632610847,0.163471964306522,3.99028682511175e-05,0,0.86135822519696,0.991217715484431
RK213_Cancer,0.0409208400439575,0.0480562325160438,0.42604468475566,0.0584254942133206,0.0475218686509533,0.14371016267809,0.235201798172672,0.000118918969303284,0,0.427364989505524,0.996632616330762
RK189_Cancer,0.0251488906535294,0.0329196716074625,0.67468730838672,0.0351943928271005,0.0381010205317316,0.0804624595981717,0.113485092734377,1.16366090716678e-06,0,0.714955138066668,0.992014171715461
RK162_Cancer,0.0192110009050543,0.0356651047782891,0.662111250773326,0.0323790560443561,0.0391265178271396,0.0806631875429011,0.130837540959226,6.34116970698899e-06,0,0.710052178958207,0.992185785552948
RK263_Liver,0.0340315199406973,0.0338236134349159,0.635667134435657,0.0503041048904901,0.0410278572448421,0.083652809394159,0.12146661608455,2.63445746878523e-05,0,0.82189036063375,0.991322749621473
RK055_Cancer,0.0239730400439858,0.0279986211165236,0.681004422939848,0.0367771171861267,0.028963767853174,0.0749270929722464,0.126352005731347,3.93215674806488e-06,0,0.905321429979134,0.98983116863359
RK043_Liver,0.0314082963023496,0.0363622458229225,0.612663416575289,0.0427168285161339,0.0450334866154483,0.10756360894627,0.124169253867187,8.28633543995909e-05,0,0.924622629053962,0.99055225043187
