Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
GSM3536106,0.0784852573610013,0.0339093530800784,0.747462149844236,0.032755731522824,0.0494535517881728,0.019672154532765,0.038261801870923,0,0,0.865978041212229,0.698658842776427
GSM3536087,0.122806297038065,0,0.744854242588437,0,0.0724047615231046,0.000983808578309705,0.0589508902720835,0,0,0.840379585180526,0.712879279154461
GSM3536053,0.0926361912217369,0,0.771048282600617,0.0273778900388308,0.0478785075506053,0,0.0531079647572754,0.00795116383093466,0,0.936723116611331,0.64844480519768
GSM3536098,0.128481010493805,0.0333079610490325,0.706081986173995,0.0467888135858203,0.0239277217633701,0.0141088269466024,0.0473036799873742,0,0,0.760127278146211,0.764070646817065
GSM3536115,0.118073029783744,0.0239668438240584,0.609116078398074,0.0568844026934779,0.0587726844247366,0.0338022119957143,0.0992148179050686,0.000169930975125563,0,0.708880037214377,0.807954197997905
GSM3536084,0.156381221478439,0.0288347731042937,0.56090725652245,0.0852985042547987,0,0.0109891114828569,0.131530055932825,0.0260590772243364,0,0.766816354125894,0.79201729257587
GSM3536074,0.0494979190973765,0,0.77703016095805,0.0545119494545411,0.0479510101485492,0.016542495019111,0.0515747810203483,0.00289168430202393,0,0.85494755902199,0.694016323238122
GSM3536095,0.100560397462618,0.019261007358606,0.50239328281726,0.0790613674722263,0.0509428293956104,0.0414397737600556,0.203211640457628,0.00312970127599477,0,0.777486073603699,0.808269945700756
GSM3536073,0.060758049438542,0.00175500953214051,0.820465703469458,0.0304392834942318,0.0394156178137186,0.0180322021394037,0.029134134112505,0,0,0.850531669042627,0.684026374148706
GSM3536081,0.063579434316358,0,0.814425120313877,0.0446299420404561,0.0523386998876743,0.00329963332969802,0.019946483818488,0.00178068629344814,0,0.886122650390339,0.664575023819135
GSM3536069,0.116672611936498,0,0.771361480748316,0.0472469335574168,0.0189277141630629,0.00993672604453475,0.0206575826666563,0.0151969508835154,0,0.914859483934362,0.660748162635375
GSM3536060,0.0454192704719045,0,0.851119640862938,0.0601717261019727,0.0115289403353634,0.0170513943850195,0.0145116233102258,0.000197404532576104,0,0.94815695210114,0.610012902591193
GSM3536096,0.0837035071225958,0,0.815627058635225,0.014113462080054,0.066053262143151,0.00745064215383025,0.0130520678651442,0,0,0.828478516572707,0.699257030796506
GSM3536112,0.081253779208617,0.0194527679028573,0.702458174201364,0.0748014178575975,0.0412856118483292,0.0113535200352626,0.066005761997601,0.00338896694837124,0,0.943867101416075,0.672399411626186
