Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE,,T Cells
TCGA-K7-AAU7-01,0.18311392295299,0.054861164898757,0.336752420899646,0.143096395340348,0.079386576084705,0.042853736877233,0.158059340963513,0.00187644198281,0,0.667610928885951,0.772584408136889,,0.317361663936452
TCGA-DD-A3A2-01,0.118911966495147,0.034929334542554,0.636356880224997,0.016560807240726,0.125974293033349,0.023564856373629,0.035307216979756,0.008394645109842,0,0.786551793173961,0.62064060345521,,0.27981559407105
TCGA-EP-A26S-01,0.115938734252694,0.050084568217597,0.500597634757682,0.072780109762471,0.13462806238349,0.035557257067018,0.088853439527288,0.00156019403176,0,0.721518035642769,0.69738303190225,,0.300651364853781
TCGA-DD-A1EG-11,0.088779675866556,0.018104903579923,0.783102579788072,0.050008706148392,0.013714004362106,0.000758537309901,0.041160622541965,0.004370970403086,0,0.90724143017182,0.43679194082685,,0.120598583808584
TCGA-FV-A2QQ-01,0.117123665355111,0.028238830523822,0.625423135072334,0.077131187589567,0.046682469110255,0.021248485029149,0.081590008324829,0.002562218994934,0,0.856248718951508,0.523782239397673,,0.192044964989187
TCGA-3K-AAZ8-01,0.11732983983597,0.008203753940617,0.654474050525915,0.070570037273734,0.062653542616288,0.020446284701016,0.065369080824609,0.000953410281852,0,0.834551262828547,0.55468297688877,,0.188187136392874
TCGA-DD-A3A5-01,0.106427221498485,0.056466129310808,0.663083850680721,0.08653969412637,0.036031801296159,0.023861777405976,0.024518557422857,0.003070968258624,0,0.866316559027106,0.504892527831326,,0.198925152105452
TCGA-DD-AADP-01,0.127209446194846,0.014161308174191,0.580018795819038,0.081555123335287,0.109542627252812,0.032128086909992,0.052673060201305,0.00271155211253,0,0.749660080883877,0.663549807816791,,0.250913381621849
TCGA-CC-5259-01,0.070472126559153,0.045417866775114,0.6101521314465,0.110145637116297,0.0963790404467,0.036902647662428,0.027172514172617,0.003358035821192,0,0.813390589875562,0.585788336167732,,0.212269033780967
TCGA-DD-AAD2-01,0.095472898348636,0.043020548152253,0.561664445126364,0.131981225609984,0.04999012331097,0.031701647703846,0.079466684515271,0.006702427232677,0,0.760717094600135,0.652054622563603,,0.188483569811858
TCGA-ES-A2HT-01,0.052136797390725,0.050123552633665,0.702875525980102,0.102980318529311,0.020075240360212,0.031232782604246,0.037397709552867,0.003178072948873,0,0.822443900358496,0.577189244482134,,0.122335590384601
TCGA-CC-A8HU-01,0.136507724872756,0.069847966367315,0.483145122117909,0.101773330446008,0.093540764817365,0.034120187437759,0.080694834790349,0.00037006915054,0,0.782732029463952,0.643684664055897,,0.299896456057435
TCGA-ES-A2HS-01,0.059249616780499,0.005017379972539,0.777708408975941,0.03381212573826,0.080452233095744,0.031375682635168,0.009151832710925,0.003232720090924,0,0.8864102017813,0.479375040634546,,0.144719229848782
TCGA-2Y-A9H0-01,0.116970925941745,0.05884534656883,0.633387770297676,0.094982420983624,0.016047668436162,0.023244033691763,0.053558077458476,0.002963756621724,0,0.829755999438209,0.56218732495514,,0.191863940946737
TCGA-2V-A95S-01,0.10919130617513,0.063044143690962,0.353200516433213,0.15954428732531,0.108110658603571,0.062856857274578,0.141851468985035,0.002200761512201,0,0.65006570859107,0.778703603105807,,0.280346108469663
TCGA-2Y-A9GU-01,0.155709532896021,0.030989317699309,0.579011865768285,0.07713755534765,0.044246195894754,0.059949875456419,0.050781363857129,0.002174293080433,0,0.737571254413463,0.677068555647036,,0.230945046490084
TCGA-RC-A7SB-01,0.101063183066067,0.030436524533387,0.630803595621798,0.053027072223844,0.0820533123942,0.028800181334494,0.072779819846429,0.001036310979782,0,0.7995750158158,0.603582660371708,,0.213553019993653
TCGA-FV-A4ZP-01,0.044040176059682,0.094994596681847,0.461506855829692,0.196831720938323,0.004797401627865,0.055024336157385,0.141784929980623,0.001019982724583,0,0.677648941377008,0.739241192751559,,0.143832174369395
TCGA-DD-AAD3-01,0.131968978584676,0.012136349651374,0.602807228247545,0.062720809430473,0.108047738263701,0.02697814079242,0.051389347771563,0.003951407258248,0,0.793671039046578,0.611293123960054,,0.252153066499751
TCGA-DD-A39X-11,0.055680703515648,0,0.7767485462286,0.009450704207176,0.127261347206854,0.008088353012812,0.018295911095937,0.004474434732973,0,0.8394689740655,0.566062420349231,,0.182942050722502
TCGA-DD-AAW2-01,0.152952333008349,0.035231502538886,0.501358099297776,0.09258079948785,0.085255368119011,0.020297500331882,0.112324397216246,0,0,0.788189669801608,0.632242097092112,,0.273439203666246
TCGA-DD-A39V-01,0.055665620960751,0.066544094149904,0.509574344335829,0.154983638445971,0.018000846337523,0.037454317756132,0.156106315156935,0.001670822856956,0,0.712410867242651,0.704332599203167,,0.140210561448177
TCGA-DD-AADD-01,0.196430705258329,0.047894752018817,0.438718777108236,0.099784600574069,0.055261707946192,0.043917439171333,0.11747897444012,0.000513043482905,0,0.670239360387477,0.74865502684204,,0.299587165223338
TCGA-DD-AADW-01,0.169501453159803,0.02810913015957,0.427016118066129,0.138577768142891,0.101996491370908,0.042349115823379,0.089535189912548,0.002914733364772,0,0.739109948326324,0.698050588625229,,0.299607074690281
TCGA-DD-AACS-01,0.186121394405699,0.038038556108834,0.48305185561828,0.090478885459929,0.08180029723431,0.043844804843498,0.071484346133255,0.005179860196193,0,0.665219876826226,0.748330127313992,,0.305960247748843
TCGA-2Y-A9H4-01,0.078513124740042,0.074750682914116,0.703855962589105,0.080957369247446,0.038910836931259,0.000343343665186,0.020206920897315,0.002461759015531,0,0.879456805205386,0.48140324589172,,0.192174644585417
TCGA-DD-AADV-01,0.126978668153658,0.025639038657841,0.60068033298546,0.071619982697083,0.106195712224624,0.026330604930721,0.041219092730449,0.001336567620164,0,0.775672921107523,0.633300182452201,,0.258813419036123
TCGA-G3-A7M7-01,0.094769413739588,0.044696843134549,0.651047088412583,0.076717415251303,0.072540604674328,0.02951893949714,0.023543858108773,0.007165837181738,0,0.797249512466894,0.607361084409037,,0.212006861548465
TCGA-DD-A4NK-01,0.140732763370576,0,0.668503171218267,0.031868402873101,0.087983340318596,0.014621239596299,0.053088635672894,0.003202446950268,0,0.83110418091795,0.560098707576863,,0.228716103689172
TCGA-ED-A97K-01,0.122573001154457,0.033099114313274,0.292916272220133,0.137956491544905,0.193817160329234,0.054408966435728,0.164475818025312,0.000753175976957,0,0.72031091328343,0.758604366561317,,0.349489275796965
TCGA-T1-A6J8-01,0.086805032316395,0.026182497998978,0.692795447566429,0.067943651222398,0.063456115038594,0.015169503587467,0.046589762071709,0.00105799019803,0,0.87025240890597,0.497796746398265,,0.176443645353967
TCGA-DD-AACV-01,0.13533763602054,0.039742365157716,0.580105999971419,0.111649900228604,0.07213822180263,0.020964335400937,0.038427213338197,0.001634328079957,0,0.764266871966285,0.647151788186884,,0.247218222980886
TCGA-DD-A4NF-01,0.180323297625304,0.068701446948718,0.424093695661141,0.103363698595812,0.061398529336518,0.019769458874238,0.141046456477636,0.001303416480633,0,0.549657157472829,0.835391211386272,,0.31042327391054
TCGA-DD-A3A8-01,0.094310963784481,0.037652879927476,0.60015882756112,0.084803676222861,0.071342063794628,0.017748130337624,0.093062472385573,0.000920985986236,0,0.790614234164544,0.615196539378309,,0.203305907506585
TCGA-G3-A25S-01,0.067407698328777,0.060048861228428,0.543406490400515,0.09774841185083,0.076226578626157,0.05341509716274,0.100558422486946,0.001188439915607,0,0.80593606856024,0.603395774293454,,0.203683138183362
TCGA-DD-A1EL-01,0.133962533470031,0.080193907801114,0.338942616407043,0.142832436566194,0.067848501827892,0.052485185131675,0.183275483806095,0.000459334989956,0,0.638120594574843,0.788104467371122,,0.282004943099037
TCGA-DD-AACH-01,0.13503026730904,0.047022822674144,0.405741017253551,0.168586403688399,0.0735316443292,0.043318946849953,0.12358476713487,0.003184130760843,0,0.666983678825671,0.756295617548854,,0.255584734312384
TCGA-DD-A119-11,0.121795651315266,0.018391551347669,0.651534792101718,0.023195481733652,0.081055704194514,0.019624211126259,0.082598106911357,0.001804501269566,0,0.743907208780798,0.676219053992699,,0.221242906857448
TCGA-WQ-A9G7-01,0.074450720045862,0.112292164739596,0.275978309017058,0.2189437072673,0.092109029236951,0.078728212230215,0.146938153298807,0.000559704164213,0,0.656119924243249,0.799598665945794,,0.278851914022408
TCGA-DD-A4NO-01,0.132632170178901,0,0.653801003876364,0.059737724571563,0.061694911260778,0.009024296360948,0.078587403704757,0.004522490046688,0,0.828355520649452,0.563875792514528,,0.194327081439679
TCGA-G3-A7M9-01,0.123993153583537,0.096119347818308,0.234686636007041,0.235740155571861,0.125306576057695,0.059276742904924,0.124290073174151,0.000587314882483,0,0.741337969429596,0.783377652778983,,0.34541907745954
TCGA-CC-5261-01,0.154840348203362,0.031353592205389,0.320842603207624,0.152382342488673,0.148017931947481,0.054225625957,0.135823773419071,0.0025137825714,0,0.704404826657302,0.757527716833494,,0.334211872356232
TCGA-ZS-A9CG-01,0.155703266064697,0.038153818627391,0.513957815707912,0.094477407511571,0.075087315074546,0.015726612667157,0.10658599618553,0.000307768161197,0,0.6814601745499,0.732780668273708,,0.268944399766634
TCGA-CC-A123-01,0.106358390933937,0.037087642457271,0.613584028343464,0.087145372720623,0.053551792937066,0.056416197918487,0.043506401185613,0.002350173503539,0,0.801124783991754,0.601801784652005,,0.196997826328274
TCGA-5R-AA1D-01,0.114061732494651,0.020743163357261,0.510488758694091,0.071201058468724,0.145035332249361,0.016052530545847,0.119262010387353,0.003155413802713,0,0.648663632207011,0.761787000871838,,0.279840228101273
TCGA-BC-A69H-01,0.04672148295122,0.083427484461774,0.442586859568649,0.175963131085452,0.075630584400907,0.054009952402083,0.119988401107794,0.001672104022122,0,0.61106246598604,0.792335980543941,,0.205779551813901
TCGA-DD-AAVZ-01,0.128888301161502,0.005178117939515,0.585512612288969,0.058765648413947,0.106161383870532,0.023617898284053,0.082554071674534,0.009321966366948,0,0.812477637141848,0.588727514461593,,0.240227802971549
TCGA-DD-AAD0-01,0.125417124868663,0.049226430129332,0.444697964006237,0.145986891357553,0.080374223546155,0.037123068841593,0.117174297250466,0,0,0.687911634154158,0.73382402840193,,0.25501777854415
TCGA-EP-A2KA-01,0.094952187890241,0.06457834954868,0.428944469250261,0.187986155390018,0.09913823396862,0.05567205847146,0.062022825503725,0.006705719976996,0,0.613317068958921,0.791776226394582,,0.25866877140754
TCGA-2Y-A9HA-01,0.131566804953591,0.021888827721653,0.567123673102681,0.091070575859589,0.0691800572282,0.021163754943123,0.097493982339122,0.000512323852041,0,0.771539582616108,0.639516079120116,,0.222635689903444
TCGA-DD-AACD-01,0.104398901074663,0.07217418886075,0.544680054794901,0.114474801201894,0.018888628551417,0.024057707689697,0.118815206612224,0.002510511214453,0,0.614997674913388,0.794357200458617,,0.195461718486831
TCGA-DD-AAE7-01,0.076353108451473,0.007250894010724,0.677576290746264,0.047293178386887,0.103671040513798,0.024269839552991,0.060105353109224,0.003480295228638,0,0.745143744149532,0.679506004835692,,0.187275042975995
TCGA-EP-A3RK-11,0.086430543301205,0,0.786024495667119,0.027256535668156,0.056659017094541,0.003252225919591,0.034750298295155,0.005626884054233,0,0.907871863263079,0.436058232126623,,0.143089560395746
TCGA-BC-A8YO-01,0.174400155461384,0.036775125858737,0.402253776081771,0.101850631266506,0.120775794424309,0.022165078396401,0.138225111050221,0.003554327460673,0,0.669706634649532,0.754878307555974,,0.33195107574443
TCGA-DD-AAE2-01,0.109639196535978,0.013514547227751,0.651130829614641,0.076441196576759,0.083407354155266,0.021562426538454,0.042709371876103,0.001595077475049,0,0.857023995198149,0.520311355972514,,0.206561097918994
TCGA-DD-AAEG-01,0.119002972847594,0.045049100781809,0.601016126856887,0.083274285308109,0.046531329921377,0.024995656586607,0.075801519435726,0.00432900826189,0,0.801908367520167,0.601114370323082,,0.21058340355078
TCGA-XR-A8TF-01,0.149612697420482,0.001985439659103,0.633261575892517,0.045172098995313,0.101447973830315,0.013750987433062,0.054422573286025,0.000346653483183,0,0.833433841058035,0.556627638273312,,0.2530461109099
TCGA-CC-A5UC-01,0.127902697879584,0.032843585154098,0.539050691006218,0.10540904052808,0.056034369548557,0.043659911759195,0.092141760192655,0.002957943931613,0,0.787029135673944,0.625653986345071,,0.216780652582239
TCGA-KR-A7K0-01,0.152910888642154,0.027652847794528,0.47260344288252,0.085878532180506,0.049555492061979,0.027105402629018,0.182650942598287,0.001642451211008,0,0.791700586341535,0.633808873444832,,0.230119228498661
TCGA-CC-5263-01,0.158294707325747,0.06564001311031,0.277049829377792,0.184263781445197,0.101216791954615,0.061301847312947,0.148692608461689,0.003540421011704,0,0.608747500750563,0.822356603820533,,0.325151512390672
TCGA-K7-A5RG-01,0.126797910366857,0.045441712859157,0.490436400535044,0.1084165858605,0.108293445095611,0.024817038141713,0.095477143129105,0.000319764012013,0,0.822029746733206,0.601101642001433,,0.280533068321625
TCGA-G3-AAV4-01,0.120985167211588,0.029808363862992,0.428313273950018,0.115178986132051,0.145624921010845,0.034630204312927,0.125187951743311,0.000271131776268,0,0.651959432473051,0.763499401886048,,0.296418452085425
TCGA-ED-A627-01,0.117305254050165,0,0.572974345115896,0.087769384925846,0.109101999303941,0.011457513568027,0.10035997090758,0.001031532128545,0,0.823779200014141,0.576055782694883,,0.226407253354106
TCGA-2Y-A9GZ-01,0.126541845168101,0.022657759632094,0.644670745313112,0.018987785461888,0.127732544146852,0.026875593620946,0.030141193964384,0.002392532692623,0,0.821778182079101,0.573063672486892,,0.276932148947047
TCGA-DD-AACX-01,0.102752967117874,0.05739243098578,0.346955969700861,0.129955600552357,0.12793124453589,0.028848880398717,0.204893101179765,0.001269805528755,0,0.626047263358192,0.792563875971356,,0.288076642639544
TCGA-DD-AAVR-01,0.11162995633154,0.016030365998071,0.639554089600106,0.065789887214107,0.078485526120284,0.015458628136218,0.072960523100298,9.10234993761579E-05,0,0.826145395925376,0.56693471809166,,0.206145848449895
TCGA-G3-A25T-01,0.064122438758099,0.152888014013552,0.249530084232152,0.194287197126483,0.11804880556962,0.06535126640452,0.1554102516134,0.000361942282174,0,0.632862886410737,0.820203641839111,,0.335059258341271
TCGA-MR-A8JO-01,0.121409145397867,0.040157178834317,0.430203809199423,0.136697968966778,0.090074990089787,0.025895308133828,0.154062330774367,0.001499268603633,0,0.672953429986089,0.746875568346602,,0.251641314321971
TCGA-DD-AAEK-01,0.150582429780172,0.002934868979615,0.572380265555476,0.053535670400669,0.088052413056949,0.024000688269997,0.108053495043874,0.000460168913249,0,0.824574586075436,0.575246663722876,,0.241569711816736
TCGA-DD-A1EE-01,0.171950626985379,0.036462358467721,0.403215047159297,0.10796859618672,0.083997044252464,0.037343325792123,0.158300276335719,0.000762724820577,0,0.655649005703284,0.764100484861058,,0.292410029705564
TCGA-DD-AACL-01,0.078975904389736,0.060489348718488,0.297039307032916,0.160100136121509,0.127173716312473,0.052582150325539,0.222714657197052,0.000924779902288,0,0.727305733136981,0.746945247949897,,0.266638969420697
TCGA-KR-A7K8-01,0.112676345939386,0.007964613409713,0.567961079318888,0.093040090919241,0.068749597361148,0.02289574493293,0.12075269603092,0.005959832087774,0,0.89026207260607,0.484815171878791,,0.189390556710247
TCGA-FV-A3I0-01,0.004636146563966,0.157746637965794,0.012083198562862,0.358633967710783,0.145759923722694,0.102282576343136,0.218732801060248,0.000124748070517,0,0.233414827518182,0.97555509214478,,0.308142708252454
TCGA-DD-A11B-11,0.101976918947819,0.013993626419559,0.725242583866016,0.039206492513148,0.082964337701057,0.008748272415738,0.023686646418425,0.004181121718238,0,0.895022295148811,0.452881113105956,,0.198934883068435
TCGA-DD-AADA-01,0.108144703928956,0,0.683479842206298,0.053810501518502,0.105968554267555,0.010224975945241,0.037914961972097,0.000456460161351,0,0.860233711794091,0.514271077463315,,0.214113258196511
TCGA-G3-A5SM-01,0.100120490559154,0.014849359652627,0.622930629317062,0.076021105387606,0.107526552082616,0.02113620318021,0.054385386704755,0.003030273115969,0,0.822922861642274,0.571998810134151,,0.222496402294397
TCGA-G3-A3CH-01,0.12667297550527,0,0.66552857084364,0.04535188799654,0.10183728029804,0.011737279584164,0.048070807177245,0.0008011985951,0,0.887808586765798,0.467451156971981,,0.22851025580331
TCGA-G3-AAUZ-01,0.073044981472396,0.03728100754964,0.767209491654275,0.03659225331706,0.055258934034874,0.004872111197507,0.022981877826066,0.002759342948182,0,0.909596443645795,0.427371634187571,,0.16558492305691
TCGA-DD-AAVV-01,0.103794470922111,0.030083881089551,0.533628696322387,0.132129498380996,0.043754527901789,0.041749509155607,0.108688873223194,0.006170543004365,0,0.746992559134648,0.668644088269388,,0.177632879913451
TCGA-DD-A4NP-01,0.096572783349124,0.02729364541384,0.55776917555486,0.081942052793944,0.096391062417316,0.018410105581568,0.11957970164933,0.002041473240017,0,0.683675949171382,0.731886900500911,,0.22025749118028
TCGA-ED-A66Y-01,0.149849336308926,0.03213672561201,0.441518681980017,0.132484466488396,0.101594630263629,0.041782870731074,0.089446416743311,0.011186871872639,0,0.61646747522117,0.788442179423922,,0.283580692184565
TCGA-LG-A6GG-01,0.083467222130483,0,0.638165339242512,0.049194636978749,0.146801910839726,0.027064158923002,0.050409321820725,0.004897410064804,0,0.813952495349069,0.58408303843656,,0.230269132970209
TCGA-DD-AAE4-01,0.088457450492924,0.038138069532197,0.784594079163561,0.024400527995104,0.027951492282184,0.005717227294184,0.027384031664866,0.00335712157498,0,0.859571097076345,0.53297732844116,,0.154547012307304
TCGA-HP-A5MZ-01,0.088180157252066,0.005759327499273,0.628551799319052,0.065125034849103,0.086070633454195,0.007533788063851,0.116590139692345,0.002189119870116,0,0.828328188134477,0.564125687141737,,0.180010118205533
TCGA-G3-A5SI-01,0.124352997931325,0.010128716119853,0.638786700776359,0.074999389902915,0.085861666711914,0.0306384009572,0.034074187598016,0.001157940002418,0,0.824239358377166,0.569632286234949,,0.220343380763092
TCGA-DD-A1EI-01,0.113982059710336,0.037107135270352,0.568681958479081,0.093587411231196,0.091685950756343,0.043403532493538,0.049793851343736,0.001758100715417,0,0.858918591015315,0.532306254377599,,0.242775145737031
TCGA-G3-AAV1-01,0.13687272463318,0.021406065590979,0.535261675159022,0.085329834906867,0.087945846690855,0.029069312311268,0.103657757459648,0.00045678324818,0,0.744946809694802,0.670725710784636,,0.246224636915015
TCGA-DD-A113-01,0.143688618441577,0.050553109549548,0.503013967179229,0.110013879461076,0.05367860526635,0.042397204175562,0.096523182923308,0.00013143300335,0,0.714393811778894,0.703670993838509,,0.247920333257475
TCGA-BC-A10Y-11,0.134592298577073,0.020329564453,0.656822475239195,0.038316576926497,0.084364830690881,0.015025352315758,0.048224537345541,0.002324364452056,0,0.827033190662365,0.565658934798162,,0.239286693720954
TCGA-DD-AACB-01,0.109345339271191,0.059259165853877,0.395939815330189,0.16894683055552,0.040106341193754,0.050283509580327,0.175284226166378,0.000834772048766,0,0.732584055552852,0.70887073041816,,0.208710846318821
TCGA-CC-A9FS-01,0.127547159141592,0.025111127528699,0.662686824805655,0.079972696751679,0.050447930186818,0.015892798815016,0.037877672053432,0.00046379071711,0,0.866464740251739,0.50444282816165,,0.20310621685711
TCGA-BC-A5W4-01,0.101571422869902,0.070036348196143,0.53564912934825,0.13407511674191,0.069840479261312,0.027925223290079,0.060902280292405,0,0,0.718279683438377,0.697614999057436,,0.241448250327357
TCGA-2Y-A9H5-01,0.124333940192147,0.010152804662303,0.550896002980122,0.092604893603999,0.104906782496243,0.028881737721719,0.087543497021723,0.000680341321744,0,0.761981316922765,0.651456098469601,,0.239393527350693
TCGA-BW-A5NO-01,0.105642549327471,0.016623088404526,0.6672445177405,0.079543357230684,0.076060849299434,0.020750473438191,0.032824637736806,0.001310526822389,0,0.881358409022009,0.478868392408512,,0.198326487031431
TCGA-CC-A7IE-01,0.115705387173648,0.053047138733086,0.457614605161994,0.120555947413868,0.072966012410461,0.050919020233195,0.128792880450658,0.000399008423089,0,0.700533236626544,0.721194092394049,,0.241718538317195
TCGA-KR-A7K2-01,0.117484672393045,0.025993505549033,0.615114122964305,0.115187789992024,0.040612599311288,0.026591672353599,0.056461326990691,0.002554310446016,0,0.809995788876695,0.58987443299466,,0.184090777253366
TCGA-DD-AADM-01,0.085613683412027,0.060298925170787,0.664322151317217,0.096314198823236,0.017161818066067,0.020826993377658,0.052635632406749,0.002826597426259,0,0.852052700410313,0.528009548141583,,0.16307442664888
TCGA-CC-5258-01,0.168858663825165,0.031666855969776,0.432597072782943,0.110946063479437,0.081183028532877,0.070000424002722,0.10432389945903,0.00042399194805,0,0.681631426715954,0.741015095933172,,0.281708548327818
TCGA-BW-A5NQ-01,0.127735281474403,0.077023735962874,0.350347016856723,0.134191787235086,0.079661554194808,0.032524256260152,0.198139183009257,0.000377185006697,0,0.760988812678106,0.705027597997815,,0.284420571632085
TCGA-2Y-A9GX-01,0.141771209892799,0.003189078572312,0.53704076681316,0.057100430652782,0.11527981114553,0.01538670676381,0.125545886016732,0.004686110142876,0,0.813018206079407,0.595678691239463,,0.260240099610641
TCGA-LG-A9QC-01,0.124749520199672,0.052162811302034,0.398342989975418,0.104010674274522,0.140288220631433,0.046260620955497,0.132894849674744,0.001290312986679,0,0.620993881771969,0.789107560861112,,0.317200552133139
TCGA-FV-A3I1-11,0.078210573987662,0.004456306591848,0.730468448670641,0.016315021107511,0.120859790661333,0.01020204568046,0.035089780572658,0.004398032727888,0,0.876790766842689,0.489009425049802,,0.203526671240843
TCGA-DD-A11C-01,0.125508764517575,0.005030012742264,0.6227199990036,0.064271657607845,0.089367642938461,0.032383148190054,0.057708564334198,0.003010210666003,0,0.79196240257018,0.613245199054696,,0.2199064201983
TCGA-BC-A10Q-01,0.071703888342315,0.210038044195217,0.010057428341049,0.264849602532995,0.111290188382225,0.092187814047102,0.239873034159097,0,0,0.379661603972868,0.946913818233139,,0.393032120919757
TCGA-4R-AA8I-01,0.122998780165126,0.028549210707405,0.598267979675782,0.089859035468452,0.055036866596359,0.039029628803371,0.065740935768745,0.00051756281476,0,0.878008514661665,0.496305154619147,,0.20658485746889
TCGA-FV-A4ZQ-01,0.167007047600672,0.05192066069008,0.309144372679395,0.138680804186409,0.060115045730871,0.061454289467402,0.210953132709523,0.000724646935648,0,0.78846043964781,0.705980770084129,,0.279042754021622
TCGA-BC-4073-01,0.121891369208368,0.040398365953419,0.330815021451016,0.148988144781773,0.096362710660924,0.053076758738818,0.195039684589487,0.013427944616194,0,0.633264785213998,0.790971219629226,,0.258652445822712
TCGA-DD-AADQ-01,0.05389193680156,0.0618023523534,0.514309211190178,0.182883992090515,0.06490939313197,0.060955221661167,0.05669150379025,0.004556388980961,0,0.679608175495272,0.734645833805831,,0.18060368228693
TCGA-DD-A1EA-01,0.136639805971978,0.045895179274143,0.384233826423419,0.146353044013066,0.097996967802261,0.026841157499579,0.160510443282068,0.001529575733486,0,0.696722048298975,0.739455992151892,,0.280531953048382
TCGA-WQ-AB4B-01,0.091318172341801,0.039364001720775,0.610568666996378,0.106502352817284,0.074925307554079,0.026943386061229,0.048236915992859,0.002141196515596,0,0.768186396728824,0.642422057206921,,0.205607481616654
TCGA-RC-A7SH-01,0.073548396003516,0.077845053735828,0.408046672203881,0.146528870532552,0.118895030429642,0.095412336172012,0.076934816168604,0.002788824753966,0,0.698591637173857,0.733856925824245,,0.270288480168986
TCGA-BC-A10T-01,0.138435019910056,0.02830170067595,0.615706571130286,0.061946419094732,0.079326575041443,0.014777353067727,0.059755708831723,0.001750652248084,0,0.792378947892957,0.6125458755296,,0.246063295627448
TCGA-DD-A11A-11,0.084829606783653,0.012970961743005,0.552734258064174,0.123748195433831,0.128911227182358,0.042024482150293,0.051802495506164,0.002978773136523,0,0.708078548393383,0.707245311860149,,0.226711795709016
TCGA-DD-A39W-01,0.147610881035075,0.031906498359491,0.335585940917222,0.155450901454982,0.163363282265945,0.052177878073672,0.112825018066204,0.001079599827409,0,0.505618924216179,0.864203382707222,,0.342880661660511
TCGA-RC-A6M5-01,0.114058486553625,0.022044369057724,0.549340904224286,0.073237081484714,0.145844923163999,0.026276905724819,0.06059727729389,0.008600052496943,0,0.718055214891862,0.697303300910318,,0.281947778775348
TCGA-UB-A7MD-01,0.112203161846463,0.027733742565985,0.539551813402126,0.094404814933624,0.051012007184573,0.016629675084818,0.158193626034315,0.000271158948096,0,0.801127303603124,0.60838231635577,,0.190948911597021
TCGA-2Y-A9H6-01,0.12540883867242,0,0.646051524654922,0.060469514681475,0.106045811352055,0.02272810240347,0.0383864367607,0.000909771474958,0,0.824844851252755,0.568585836298039,,0.231454650024475
TCGA-5C-A9VG-01,0.144853092697277,0.068721166057666,0.407728708931514,0.149761860018372,0.068572024332921,0.087197170756632,0.072376759220781,0.000789217984835,0,0.611963186981093,0.794856764394705,,0.282146283087864
TCGA-CC-5264-01,0.141785392439048,0.082792888161245,0.420322017135792,0.155015811327045,0.056662416623102,0.032179875624367,0.109521377542111,0.001720221147289,0,0.756171012738144,0.68611407090898,,0.281240697223395
TCGA-DD-A4NS-01,0.139359213368473,0,0.526922724559414,0.074588428302726,0.11665368837776,0.01489335206829,0.127357138293952,0.000225455029385,0,0.829122432158473,0.579710234585851,,0.256012901746233
TCGA-QA-A7B7-01,0.131180691240784,0.019684854190761,0.575055334629448,0.091591746602246,0.10114799526055,0.042999033761145,0.03400458035335,0.004335763961716,0,0.748138314633336,0.665356219830204,,0.252013540692095
TCGA-DD-AAEB-01,0.127987389826224,0.000989930085561,0.696094679758311,0.022243626082224,0.07350871070774,0.008884731962025,0.068058192647004,0.00223273893091,0,0.868345221503537,0.501409804551664,,0.202486030619525
TCGA-DD-A3A6-01,0,0.193164851842678,0,0.444335536395318,0.082709617157877,0.031355534715331,0.248434459888796,0,0,0.196111543632369,0.982878365433093,,0.275874469000555
TCGA-UB-A7MF-01,0.114341364164328,0.037251930533805,0.541818445428334,0.122669615170049,0.049800758321075,0.031288132052309,0.099208631113488,0.00362112321661,0,0.807771696685474,0.601477705502619,,0.201394053019209
TCGA-DD-AACW-01,0.118964372021963,0.033848989348639,0.57233267762838,0.077917145132955,0.099393247149081,0.030570709915024,0.066224839487046,0.000748019316912,0,0.782034201809105,0.627325292122323,,0.252206608519683
TCGA-G3-A7M6-01,0.134362979436288,0.058503178530547,0.316842913789308,0.175125452129305,0.136125575118642,0.058170694199514,0.118206921368258,0.002662285428137,0,0.753092954493938,0.732103087369761,,0.328991733085477
TCGA-GJ-A6C0-01,0.080343233331595,0.007864074873028,0.543867630325717,0.092116920099521,0.11569455145525,0.030689611247242,0.128797668554087,0.000626310113561,0,0.793071390853254,0.617303954103324,,0.203901859659873
TCGA-DD-A3A3-01,0.040656860210649,0.060695391659893,0.557889588633812,0.09778209279175,0.047690450994648,0.057348327395834,0.135736843241483,0.002200445071932,0,0.74180120659624,0.672962521177367,,0.14904270286519
TCGA-DD-A116-11,0.08931652168306,0,0.773111021310734,0,0.106176522422537,0.000957513275709,0.02811399236372,0.00232442894424,0,0.892516344443042,0.46520889173189,,0.195493044105596
TCGA-WX-AA44-01,0.10502348585291,0.03777048370641,0.430868967716234,0.151147184777349,0.083846957901443,0.045238428471035,0.144909854453769,0.001194637120852,0,0.810644472686273,0.633145819240925,,0.226640927460762
TCGA-MR-A520-01,0.107511864599745,0.011990833983644,0.688575772747917,0.042525159156045,0.094428663230939,0.022170319970131,0.031709329645595,0.001088056665984,0,0.835726514746316,0.55420675476991,,0.213931361814328
TCGA-EP-A12J-11,0.100109783762789,0.012971270697433,0.704234874750206,0.037609901898538,0.094158928654242,0.009066688258318,0.038471348881098,0.003377203097375,0,0.906987422741508,0.428172485735648,,0.207239983114464
