Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
GSM363116,0.00840594106173637,0,0.00501461858522782,0.905910590705214,0,0.053356394825048,0.0273124548227743,0,0,0.915545969418569,0.781803534644132
GSM363117,0.00842577001319574,0,0.0088777834545304,0.851663238761298,0,0.0797799362910145,0.0512532714799609,0,0,0.945713970385742,0.78439827097866
GSM363118,0.00795684495057623,0,0,0.89823974918451,0,0.0558047365157472,0.0379986693491661,0,0,0.914723603561479,0.783603802763182
GSM363119,0.00737856145396965,0,0.00365324869500656,0.92011402495239,0,0.0372407954191143,0.0303383083146815,0.00127506116483789,0,0.945287347111705,0.769181705383991
GSM363120,0.00583141458674149,0,0,0.889324917068187,0,0.0610754631575578,0.0356318838896585,0.00813632129785517,0,0.927814231378621,0.780584800288271
GSM363121,0.00256662389534304,0.1491420158025,0.0719925455601279,0.639110351004603,0,0.0575650912068739,0.0796233725305518,0,0,0.789807867166206,0.8475695832188
GSM363122,0.00611962327693288,0.0118452435957166,0,0.859950137150935,0,0.0710471780744818,0.0510378179019333,0,0,0.867060971540399,0.80403431888923
GSM363123,2.30999569713478e-05,0.0133965852904481,0,0.917628561192173,0,0.0462239023053286,0.022727851255079,0,0,0.871313471897822,0.791399837071006
GSM363124,0.00574206647722795,0,0,0.860157534486165,0,0.0902494912939315,0.0434739866683804,0.000376921074295506,0,0.908707516519424,0.793434827969998
GSM363125,0.00278781482653973,0.0412233874712307,0.00708128901159175,0.795213917529959,0,0.0851677775595299,0.0685258136011493,0,0,0.624441070178607,0.877122121240564
GSM363126,0.00275737915323513,0.0803132497305719,0.00739867098756672,0.862793152134485,0.0019931641373441,0.0255716678752079,0.0191727159815888,0,0,0.954426863474183,0.766883381934386
GSM363127,0.000740166430470698,0.0104293410174258,0.0795253476102674,0.785966696587562,0,0.0998106422810842,0.0235278060731905,0,0,0.264326606035175,0.965337217248489
GSM363128,0.00241402753403455,0.0174107362822111,0,0.885078218232132,0,0.0657596676085097,0.0293373503431124,0,0,0.846920055357797,0.804620731462786
GSM363129,0.00430208923406684,0.0165416673398429,0,0.736970953179305,0,0.171476934341847,0.070708355904938,0,0,0.806351391063761,0.84205963192193
GSM363130,0.000611121735623536,0,0,0.860651100841208,0,0.112943688775615,0.0257940886475538,0,0,0.862475704992509,0.806901081975979
GSM363131,0.0279628377980691,0,0.00807168506102233,0.897061458320451,0,0.0472414847188355,0.01946287585644,0.000199658245181805,0,0.90428549736218,0.78732364815436
GSM363132,0.0100910858394425,0,0.00542315826226812,0.924499562966189,0,0.0400800438478244,0.0199061490842758,0,0,0.968574292339366,0.760687551958323
GSM363133,0.00999350888388406,0.00385653613797378,0.0208723279465528,0.911049578827604,0.00326703398157834,0.0240681080266841,0.0267768313020699,0.000116074893653132,0,0.972520522648036,0.762038277356255
GSM363134,0.00859545985474029,0.0119683719235905,0.00415054740057252,0.950097618907848,0,0.0139220864468749,0.0110843102411943,0.000181605225179155,0,0.968403283643779,0.752788088583373
GSM363135,0.0161341404658666,0,0.0116296233902747,0.907184342288794,0.00425688074884579,0.0197500144537843,0.0410449986524348,0,0,0.961344895256892,0.767045035557563
GSM363136,0.0167073826405952,0,0.000466521092229738,0.942449861480732,0,0.027080836560211,0.0127512290317129,0.000544169194519338,0,0.951553447951475,0.762171022153373
GSM363137,0.048541904392193,0,0.0326398835785997,0.781477805047776,0,0.0639411165571075,0.0730404645198109,0.00035882590451266,0,0.930495233081861,0.804353363146121
GSM363138,0.00387492387831401,0,0,0.949134072231994,4.48741568885137e-05,0.0308877204035082,0.0158994765668609,0.000158932762434792,0,0.955813715652512,0.759120052013048
GSM363139,0.022548223487579,0,0.00988879334967349,0.843938263717738,0,0.0802260081149499,0.0432728688990669,0.0001258424309926,0,0.900873527222492,0.799262616459358
GSM363140,0.0150307021043536,0,0.0063926986158799,0.923728576001562,0,0.0355487861425944,0.0170692297004305,0.00223000743518006,0,0.941359524644481,0.769722282865177
GSM363141,0.00773374759080392,0,0.00189425315707033,0.939789528680928,0,0.031686839401382,0.0188956311698159,0,0,0.963679615597292,0.758677007435053
GSM363142,0.000109671499670483,0.0279661269923717,0,0.827853141926374,0,0.0807135377190108,0.0633575218625726,0,0,0.791501102174618,0.829284122522513
