Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
RK240_Cancer,0.437356739525735,0.155891902298448,0.1872908286367,0.194673170415118,0.0247873591239988,0,0.76499371689766,0.923251718398272
RK085_Cancer,0.514081654433219,0.0802371214979301,0.204241714223328,0.184732958136231,0.0167065517092922,0,0.392416527488544,0.976524907834733
RK068_Cancer,0.144688472865124,0.618275625698135,0.100115878746794,0.136426714992376,0.000493307697571536,0,0.703331278977319,0.811354155510272
RK048_Cancer,0.29758435153167,0.198456626121809,0.306378610656722,0.19464883075476,0.0029315809350386,0,0.698292958649071,0.92745974492488
RK036_Cancer,0.26503334638537,0.461561888999179,0.0788997387530881,0.192382178430186,0.00212284743217711,0,0.932054062955526,0.784782337303394
RK047_Liver,0.0970853338959763,0.780304145483242,0.0205480908221202,0.101883514508883,0.000178915289778417,0,0.896210997409556,0.672250274627992
RK073_Liver,0.0018833668263398,0.940607447260268,0.00570900998590086,0.0517601245088374,4.00514186538898e-05,0,0.899873360808642,0.613246466677514
RK217_Cancer,0.0875702285616149,0.742916701013712,0.0564177277261376,0.112803596541393,0.000291746157142976,0,0.954697544855179,0.653601771197333
RK120_Liver,0.0948528555266191,0.796525383491102,0.017265281311482,0.0912859739447049,7.05057260916254e-05,0,0.892621340298473,0.668457263900729
RK220_Cancer,0.14955484357386,0.675181376561494,0.0108414955852669,0.156450695288646,0.0079715889907338,0,0.83914070351227,0.737905126063822
RK159_Cancer,0.34577093373348,0.215610074197716,0.224427916084843,0.209209652006557,0.00498142397740385,0,0.786326747587414,0.910849872796048
RK076_Cancer,0.108707338890005,0.72496308671016,0.0380404426969852,0.128191529167847,9.7602535003711e-05,0,0.843486125878095,0.719965509963052
RK016_Liver,0.0267683018421202,0.908968762574918,0.0097707646666079,0.0543399619725476,0.000152208943806734,0,0.912997634022502,0.61442470623706
RK312_Cancer,0.338992306829624,0.0241769792741938,0.302412094964714,0.308620746346198,0.0257978725852703,0,0.441566037029708,0.973332527379516
RK145_Liver,0.169258045915165,0.73584355149427,0.0188848102722269,0.0758277989211334,0.000185793397203932,0,0.953403409216922,0.656898868572001
RK289_Cancer,0.200860847413208,0.683953999141728,0.0273697340666916,0.0878154193783727,0,0,0.867219858241228,0.721791759981571
RK075_Cancer,0,0.966815752538185,0,0.0330915550694232,9.26923923917101e-05,0,0.903788575207328,0.60120849457765
RK235_Liver,0.125404260516857,0.714755727252296,0.0158162644314068,0.143580620921221,0.00044312687821974,0,0.899737548920226,0.694765816036894
RK111_Liver,0.0573466073383908,0.849531590652669,0.0162354268734191,0.0766763137146973,0.000210061420823717,0,0.861379756904779,0.669858277436676
RK244_Cancer,0.0265115230529456,0.906280788877325,0.0116882730093563,0.0553388747076036,0.000180540352769105,0,0.89150361707284,0.63102209693776
