Mixture,Immune cluster,Hepatocytes,Fibroblasts,Endothelial Cells,Bi-Potent Cells,P-value,Correlation,RMSE
S16T,0.264148712559357,0.455749811771664,0.072771409908813,0.165126029888959,0.0422040358712066,0,0.702805539169805,0.72384510064986
S17N,0.206218739933317,0.514130605209556,0.0683239871017947,0.181616858883153,0.0297098088721796,0,0.779271222893478,0.645139056510021
S17T,0.259631798398109,0.567463101819413,0.0616049355764747,0.108921986890376,0.00237817731562775,0,0.756290698077066,0.658832624916366
S18N,0.218399900845196,0.455134928584828,0.0991607108545539,0.202267371918078,0.0250370877973439,0,0.799613701352894,0.643458536317667
S18T,0.296835217810121,0.465692102868766,0.088796038519078,0.123087291408261,0.0255893493937733,0,0.770956684301622,0.666073707537196
S19N,0.202833123571983,0.5206388633772,0.0684031595022122,0.175743659476719,0.0323811940718851,0,0.748483810976796,0.673133329841459
S19T,0.365448608689969,0.303508794287659,0.127170172133385,0.151107502666592,0.0527649222223954,0,0.768178219713935,0.723948774986706
S20N,0.272087250074506,0.389705500606904,0.106512221002884,0.187542117992539,0.0441529103231666,0,0.794113947293809,0.672089452223314
S20T,0.30080225425977,0.39162455284145,0.113755443113109,0.164818841121024,0.0289989086646474,0,0.696680446181457,0.742405067508829
S21N,0.366155725000629,0.396918418664115,0.0390960577031911,0.179277323359249,0.0185524752728148,0,0.720271253996339,0.725769714643127
S21T,0.348982474902244,0.465005945556265,0.0364853743063144,0.131092739403968,0.0184334658312083,0,0.705042320868428,0.721217400940031
S22N,0.123158672560244,0.481413674676454,0.126263492026928,0.227586067062608,0.0415780936737666,0,0.77840491077503,0.652351368028907
S22T,0.295791337488725,0.34558409851097,0.134062542033532,0.165272265780924,0.0592897561858496,0,0.745020756342194,0.72125187499111
S23N,0.177441165229478,0.408137374521511,0.140099023582438,0.234330380738049,0.0399920559285242,0,0.74109032807257,0.703154389388984
S23T,0.330653812921836,0.375238017950335,0.101605870318198,0.147069705418782,0.0454325933908494,0,0.753202464550783,0.707976589888691
S24N,0.247610230587366,0.457831822965079,0.0824801278339247,0.173166372539445,0.0389114460741846,0,0.817636415062189,0.626457768028215
S24T,0.201535995457649,0.49554009771958,0.0808205005921355,0.20833099373976,0.0137724124908748,0,0.804118932599498,0.626220313613643
S25N,0.230395017497733,0.389536530420628,0.120059004783438,0.198615581681784,0.0613938656164168,0,0.784458739637421,0.676913219873273
S25T,0.583347265601403,0.00519681732886697,0.217376800878301,0.164133410556155,0.0299457056352739,0,0.678534020080066,0.825372943054359
S26N,0.210119064125527,0.392754616157312,0.159241443666123,0.210177601275951,0.0277072747750874,0,0.81281346843205,0.653857029118378
S26T,0.349362519933562,0.325493986652187,0.142527854258802,0.141935956710502,0.0406796824449476,0,0.726723452978323,0.741273102183098
S27N,0.298000544775518,0.350578786232003,0.138911995884341,0.165083017654076,0.0474256554540611,0,0.825962583692333,0.66502031387204
S27T,0.305443370219354,0.357137529224762,0.157165236967341,0.134455836176815,0.0457980274117284,0,0.787810613317923,0.688700847657934
S28N,0.280804078227221,0.456102960345063,0.089824186980815,0.146931289789316,0.0263374846575859,0,0.797107714532941,0.646302271186589
S28T,0.389185220956788,0.414594448283243,0.0882733656678074,0.0864734593351157,0.0214735057570449,0,0.731095405464462,0.71270785346673
S29N,0.22811680145467,0.425826951840382,0.120302282328,0.186557465985865,0.0391964983910833,0,0.788349226522661,0.66259683078296
S29T,0.416465503131241,0.238991361414062,0.158922597677771,0.142460407226594,0.0431601305503312,0,0.628862216863062,0.817128234536499
S30N,0.231192808151402,0.416119826674438,0.102837687058347,0.216466264686291,0.0333834134295228,0,0.810837817429873,0.648043048231121
S30T,0.375755488545361,0.0177257405045162,0.259654716889252,0.333941363599624,0.0129226904612469,0,0.699860738475961,0.794184129041718
S31N,0.238456170559199,0.485107409029616,0.077581941360912,0.171819074215475,0.0270354048347973,0,0.803002779429242,0.6308473883692
S31T,0.447961303005627,0.274424898922767,0.119720826328135,0.109743089418919,0.0481498823245533,0,0.65816516154681,0.795380022764086
S32N,0.203464191535612,0.459071923483293,0.100715118484467,0.189181097849051,0.047567668647576,0,0.806081376486923,0.635252593028353
S32T,0.326041481352311,0.404544991995772,0.112438285222372,0.130885132463926,0.0260901089656193,0,0.710204580376837,0.730146104544324
S33N,0.262016427653077,0.397658622815676,0.12834414107621,0.179496477844257,0.0324843306107811,0,0.819324149343519,0.649393638919764
S33T,0.310575048642512,0.466834280387365,0.0786395691527866,0.139708852760172,0.0042422490571651,0,0.744663518394989,0.688618809232007
S34N,0.183048906006797,0.486380870150741,0.0570100662888243,0.249057003936673,0.0245031536169656,0,0.765287418676621,0.664237158185424
S34T,0.445553205951153,0.0925356324509252,0.210860613166576,0.197025647231534,0.0540249011998115,0,0.665559477089415,0.823605085588522
S35N,0.136370237248498,0.53431337189876,0.106488343719831,0.202144390523718,0.0206836566091936,0,0.759088705599974,0.660519696901219
S35T,0.333948831070789,0.367583283168496,0.109982565172961,0.156391205862881,0.032094114724874,0,0.720874060664131,0.732912185565307
S36N,0.159096873288933,0.535354214971268,0.0552783458499808,0.21557887123686,0.0346916946529577,0,0.76081678496782,0.65845743186007
S36T,0.225574399634646,0.486962068600308,0.134801954485659,0.130211984359565,0.0224495929198204,0,0.78687961199231,0.644932395049786
S37N,0.194336322818638,0.486419022774165,0.124313997070049,0.172865235279807,0.02206542205734,0,0.764774749825373,0.665115200467637
S37T,0.29625736506105,0.358627708423486,0.108473389405566,0.163600469135119,0.0730410679747788,0,0.743001073737665,0.717525477808742
S38N,0.265456562304457,0.436141520027938,0.084772821302113,0.183327069168538,0.0303020271969538,0,0.78653516577761,0.661859646831032
S38T,0.275971349771532,0.365952874525343,0.146715839665583,0.184184722434369,0.027175213603172,0,0.776583225502366,0.693645523467403
S39N,0.246256374669879,0.44908725587463,0.099642945586432,0.164611429307764,0.0404019945612944,0,0.814840141174918,0.63215693196654
S39T,0.288918840424667,0.355843192967713,0.131896236338677,0.178190901565784,0.0451508287031594,0,0.763241208530572,0.706517102316353
S40N,0.227699396877723,0.476642438325474,0.0895006834312482,0.167549563968758,0.0386079173967959,0,0.808612149901098,0.627825815730029
S40T,0.424032631370652,0.314436723422152,0.124927381400316,0.0919918320597003,0.0446114317471808,0,0.67386445876969,0.776223068614691
S41N,0.236409069076353,0.512579688730764,0.0673442155141946,0.160053560479347,0.0236134661993412,0,0.797442976772513,0.628070382500818
S41T,0.229892078032149,0.44069431288239,0.13303368246756,0.174581545091971,0.0217983815259307,0,0.819942639136812,0.630761257624605
S42N,0.253694952878589,0.393595422352396,0.114671229914323,0.189979805732928,0.0480585891217637,0,0.820754765230833,0.649106324348326
S42T,0.351291970462832,0.253606594828167,0.178860023946495,0.189178675547571,0.0270627352149351,0,0.776529320969118,0.73573971749951
S43N,0.234401488124542,0.45072619804103,0.0993106928370326,0.185585644802908,0.0299759761944871,0,0.80658122698029,0.639075318046143
S43T,0.420239022502479,0.21809720741338,0.144571458558282,0.159439532925006,0.0576527786008539,0,0.657204330154098,0.808450403223071
S44N,0.229019845299668,0.430952996434175,0.123347479722933,0.183270309755004,0.0334093687882203,0,0.811387031620387,0.641751361870848
S44T,0.318450289915392,0.386352216406663,0.0754279439100654,0.127576076757415,0.0921934730104645,0,0.64891856194281,0.772500026053727
S45N,0.293366235392409,0.360856591985976,0.114064956215145,0.175370273036961,0.0563419433695093,0,0.818409468574863,0.665519524259564
S45T,0.360264257059481,0.382742237272605,0.0901914082540329,0.121033712963839,0.045768384450042,0,0.705003517051659,0.738981245846567
S46N,0.240676421523501,0.478755280637348,0.078916020962694,0.172742846906793,0.0289094299696636,0,0.815803570116275,0.620835982303195
S46T,0.231381240426798,0.519459873958485,0.098625651322224,0.13504098545751,0.0154922488349829,0,0.784804804793647,0.63884825241691
S47N,0.249326860608276,0.466169580832534,0.076192729607316,0.170668945486554,0.0376418834653197,0,0.792770008219078,0.646053004561152
S47T,0.435662237966363,0.287265182465076,0.118464781781819,0.119830919066942,0.0387768787198002,0,0.628616329703388,0.808025771666663
S48N,0.18574121820737,0.446210683223445,0.134724235455163,0.168371770086935,0.0649520930270862,0,0.814366789638708,0.630520802838796
S48T,0.392936343363782,0.379407160125624,0.0564664967195815,0.141901316463947,0.0292886833270664,0,0.721209113683691,0.730016105688001
S49N,0.251984007370857,0.459166279822968,0.0932447393273323,0.165883243820693,0.0297217296581489,0,0.80210076177656,0.64040100537042
S49T,0.464111713169026,0.171953253131043,0.138587770371048,0.155553185310378,0.0697940780185054,0,0.680107258704352,0.809079359482313
S50N,0.257646183840533,0.448799823464866,0.0954786939129045,0.169945145670753,0.0281301531109428,0,0.816977281780093,0.631102770938626
S50T,0.456322839785164,0.194312263310037,0.125371482627932,0.142831995249229,0.081161419027638,0,0.679114035970198,0.802907627072761
