Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM363049,0.7923511035439,0,0,0.199212056259099,0,0,0.00843684019700163,0,0,0.790501282987184,0.665861663887126
GSM363050,0.803670777654766,0,0,0.178169924341012,0,0,0.0181592980042229,0,0,0.761922283880928,0.688239515873825
GSM363051,0.769846507372585,0,0,0.195848101466629,0,0.0336180886546913,0,0.00068730250609452,0,0.54953706596093,0.837207862647358
GSM363052,0.701147321192466,0,0,0.293672418325131,0,0,0.00506611776207502,0.000114142720327434,0,0.764251940923843,0.691183790223511
GSM363053,0.766821976322666,0,0,0.233178023677334,0,0,0,0,0,0.765906908048166,0.686334093542764
GSM363054,0.68359223568691,0.0205173090520522,0,0.239794800702293,0,0.00655113838257604,0.0495445161761685,0,0,0.0192858622377936,1.11074770791328
GSM363055,0.797846372379037,0,0.00209476425232058,0.137005250473649,0.0014954923841559,0.0398246578002344,0.019737104166664,0.00199635854393891,0,0.887413695547074,0.589393051216632
GSM363056,0.736784810145923,0,0,0.247625833011774,0,0,0.0155893568423036,0,0,0.743598371552301,0.70615957130683
GSM363057,0.799575633346069,0,0,0.192374078448773,0,0,0.00805028820515843,0,0,0.807558760974539,0.651314132986399
GSM363058,0.813047958342109,0.0164387189549842,0,0.170513322702907,0,0,0,0,0,0.497286893272873,0.870010268252406
GSM363059,0.818603772842634,0.0349354191172554,0,0.141544786684981,0,0,0,0.00491602135512925,0,0.77598216021794,0.67643929936549
GSM363060,0.839831906416467,0,0,0.150099483243808,0,0.0100686103397242,0,0,0,0.561503799756055,0.829144866032406
GSM363061,0.828365889291654,0,0,0.158645229276031,0,0.00672112457908386,0.00520665487380742,0.00106110197942333,0,0.671831434666282,0.75364950379251
GSM363062,0.796917496745486,0.00461990970484201,0,0.198462593549672,0,0,0,0,0,0.693614587817221,0.738976765366098
GSM363063,0.81011728985469,0.0056853167729961,0,0.17595720859368,0,0.00824018477863392,0,0,0,0.501476633993259,0.867341406218226
GSM363064,0.816714489342477,0.00910912510797967,0,0.17350804046359,0,0,0,0.000668345085952936,0,0.634422787814602,0.780295213116657
GSM363065,0.820726262686078,0,0,0.174572457891729,0,0.00470127942219303,0,0,0,0.660922589586852,0.761494597290794
GSM363066,0.831955793378352,0,0,0.168044206621647,0,0,0,0,0,0.586061574127192,0.812847286427663
GSM363067,0.76513196487596,0.0242043855389482,0,0.180484592179024,0,0,0.0102630797646553,0.0199159776414123,0,0.812683391823914,0.654185676661923
GSM363068,0.769911095934146,0.026213839347275,0,0.172540639947973,0,0.0161980122259492,0,0.0151364125446569,0,0.769900364805622,0.68708212214378
GSM363069,0.779951794359684,0,0,0.209998685467936,0,0,0.0100495201723798,0,0,0.832144086270249,0.633037351675036
GSM363070,0.764208457033874,0,0,0.20706654776211,0,0,0.0287249952040163,0,0,0.726944648458616,0.717920134659987
GSM363071,0.749092325376402,0,0,0.245152488301541,0,0,0.0057551863220577,0,0,0.772567353209879,0.68278967433784
GSM363072,0.762715954167489,0.00238790667546611,0,0.230829186346052,0,0,0,0.00406695281099259,0,0.723415119477064,0.719121626436398
GSM363073,0.780315075978597,0,0,0.217827348696837,0,0,0.00185757532456574,0,0,0.546264321225019,0.839172865812021
GSM363074,0.746135293598241,0,0,0.227411549335792,0,0,0.0264531570659668,0,0,0.84639914483113,0.626325852044697
GSM363075,0.810976896066438,0,0,0.174302144431522,0,0.0136990487911994,0.00102191071084102,0,0,0.845591163810239,0.618495936912146
GSM363076,0.801281151667719,0,0,0.198718848332281,0,0,0,0,0,0.40952082637119,0.922669896946502
GSM363077,0.795103810900149,0,0,0.201808091154155,0,0,0.00308809794569582,0,0,0.704511864792339,0.731141588406312
GSM363078,0.750137336068446,0,0,0.249862663931554,0,0,0,0,0,0.794471074973214,0.664997467805589
GSM363079,0.828432776917052,0,0,0.162455078714433,0,0,0.00911214436851496,0,0,0.810167335612481,0.646214958082321
GSM363080,0.749077344267171,0,0.000514147743848214,0.232232716165462,0,0.0181757918235191,0,0,0,0.725925927057534,0.718646997440134
GSM363081,0.725794410598598,0,0,0.268524739628725,0,0.00412488362853828,0.00155596614413897,0,0,0.624222772697376,0.789244442618615
GSM363082,0.786208703682657,0,0,0.213791296317343,0,0,0,0,0,0.714098031292965,0.724366434097765
GSM363083,0.74502871904173,0,0,0.224346632813,0,0,0.025799411746871,0.00482523639839896,0,0.775843318512487,0.68306266480383
GSM363084,0.805609680204149,0,0,0.171859610095331,0,0.00563561357023461,0.0168950961302852,0,0,0.769493606446144,0.682466729355657
GSM363085,0.800068510978431,0,0,0.189616537288855,0,0.00422949494936156,0.0058870011543167,0.000198455629035995,0,0.71556869806846,0.723109885679556
GSM363086,0.770203573790223,0,0,0.225315757416752,0,0,0.00448066879302563,0,0,0.736559588963381,0.708825104591304
GSM363087,0.802027949594712,0,0,0.188730304182747,0,0.00606205057702992,0.00317969564551107,0,0,0.845695490886303,0.618946885559479
GSM363088,0.676303794949625,0.00833582341839101,0.00764136226378062,0.280721301883877,0,0.0269977174843265,0,0,0,0.419637397955507,0.913161703877156
GSM363089,0.797265959146148,0,0,0.180505203825311,0,0,0.0171226420083841,0.00510619502015669,0,0.700025284304637,0.735369783741642
GSM363090,0.826978391024311,0,0,0.17170645746934,0,0,0,0.00131515150634897,0,0.55022548125313,0.836568903241033
GSM363091,0.806989454066229,0.0461499109450412,0,0.131486590476331,0,0.00809344241880439,0.00572608597572804,0.00155451611786651,0,0.716923343058797,0.723251696341636
GSM363092,0.824876830241538,0.000172920256237276,0,0.150933544967425,0,0.0175238775629177,0,0.00649282697188192,0,0.554059868840789,0.834077815426582
