Mixture,Central_venous_LSECs,Cholangiocytes,Other,Hepatocyte,Portal_endothelial_Cells,Periportal_LSECs,Hepatic_Stellate_Cells,Erythroid_Cells,P-value,Correlation,RMSE
TCGA-DD-A114-01,0.130460561457001,0.100703667587351,0.506894610244354,0.107228466338055,0.0399351698188763,0.0382756209304483,0.043279235781181,0.0332226678427336,0,0.875041229343978,0.689041330642724
TCGA-DD-A39Z-01,0.0668654529194645,0.0539906786879287,0.253125999655227,0.540542926536026,0,0.049444221984246,0.00578909532396422,0.0302416248931431,0,0.852712090963045,0.526326489078162
TCGA-UB-A7MA-01,0.108162983205141,0.173130328031488,0.422892942693253,0.173601430639348,0.0260951606075112,0.0237087834119068,0.0323828313474825,0.0400255400638702,0,0.87226226647822,0.56818157529751
TCGA-EP-A2KB-01,0.0407206299426696,0.105473386898551,0.212637117317071,0.557993282107861,0.0169000121436947,0.029426715800879,0.00491459157164857,0.0319342642176241,0,0.904374215036209,0.428190437580236
TCGA-DD-AAEA-01,0.0448327056543226,0.0269540474308429,0.259186575976421,0.620910232502365,0.00746307703609584,0.0135225657759648,0.00550502993477762,0.0216257656892106,0,0.877954064221318,0.481439066331607
TCGA-UB-AA0V-01,0.0793712218060913,0.0389630753667313,0.10084142561882,0.691841611135622,0.0244562632499284,0.0296327718951337,0.0211607233067365,0.0137329076209371,0,0.877271404542771,0.488681384331554
TCGA-BD-A3EP-11,0.0487340856563609,0.0739367161366837,0.0975523007240226,0.686549925082469,0.00324693921428627,0.0608049590677197,0.00925215080819351,0.0199229233102645,0,0.897972983908464,0.455979518077042
TCGA-ES-A2HT-11,0.0736415866368305,0.0988800992270398,0.164147048078753,0.57304111713939,0.0265750875729339,0.0238715858497665,0.0142195052757201,0.0256239702195663,0,0.939111217696488,0.347278203712922
TCGA-2Y-A9GY-01,0.0488128376877012,0.134049755918247,0.514072830576087,0.212931875397459,0.0484089730302216,0,0.00622098719160648,0.0355027401986784,0,0.933336179584224,0.527349167885806
TCGA-XR-A8TE-01,0.119424004102378,0.0387719403437972,0.253707329922766,0.464099528175675,0.012303880935388,0.0506539636230489,0.0222914853879358,0.0387478675090104,0,0.808504632287335,0.602072787325626
TCGA-ED-A4XI-01,0.106570394011153,0.0669250350427623,0.126822648980443,0.610907379157557,0.0185889763646041,0.0180008904152156,0.0276813913513888,0.0245032846768761,0,0.932288084387307,0.36608508044638
TCGA-DD-AACG-01,0.0428556605587365,0.106874695383279,0.350086018728044,0.421883653087034,0.0224969823373313,0.0168192186554094,0.00550241091662907,0.0334813603335365,0,0.937087573810052,0.399847539876119
TCGA-BC-A216-11,0.0498663547417877,0.0337899886435075,0.0624648836246248,0.753952866157445,0.0359243708105342,0.0289920528654585,0.0117995082757006,0.0232099748809419,0,0.949292784249297,0.328452057039244
TCGA-NI-A4U2-01,0.0599947873319242,0.0095675289707627,0.138789081312191,0.702935193328807,0.0280821432667725,0.0224517184710495,0.00976348674340385,0.0284160605750891,0,0.890166945366292,0.459475860170389
TCGA-DD-AAC9-01,0.0520726381014026,0.0651025411449676,0.13385086650132,0.622323980546453,0.0292755250689167,0.0514575292946245,0.019904183292691,0.0260127360496249,0,0.917794129105255,0.399839432888719
TCGA-DD-AAE1-01,0.0730105004397671,0.075969657076818,0.270683439948359,0.492518272728488,0.0235395852463657,0.0267547370024625,0.00383873934175227,0.0336850682159867,0,0.944283593880499,0.371512946956641
TCGA-DD-A11D-01,0.106205168695099,0.0830246147524308,0.121131887635289,0.620253067467172,0.0041428211607494,0.0256500590754623,0.00825677548970451,0.0313356057240922,0,0.955866842623939,0.298160303573459
TCGA-DD-AADY-01,0.106809328537268,0.0943415038983586,0.268530232807432,0.475814890757964,0,0.012119010777159,0.00785250322655239,0.0345325299952666,0,0.815742870636605,0.579501902233128
TCGA-ZP-A9D4-01,0.0401832634624182,0,0.242052255702673,0.653385149319108,0.040651190273015,0.000474411656462319,0,0.0232537295863234,0,0.854032842127102,0.521920066859115
TCGA-DD-AAED-01,0.069239214972431,0.14464239205282,0.335943002637095,0.37947075459315,0.0185396232271707,0.0111013143123969,0.00651167303341106,0.0345520251715248,0,0.937546774945728,0.390712290063069
