Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM2053444,0.87546834325485,0.0385023267070156,0,0.0432207140294976,0.00728340047398177,0.0218224759198968,0.0101980882443054,0.00350465137045255,0,0.807216091792962,0.592168399539811
GSM2053438,0.786197892611611,0.0393968651913015,0.0160758360297379,0.0496876034988533,0.0336027612980839,0.0517188540110194,0.0148292564580593,0.00849093090133382,0,0.816115528193836,0.586196989261577
GSM2053485,0.581024520367196,0.00155058816871592,0.0795984117967968,0.114995967308325,0.0436194104552617,0.0679074395174619,0.0458821412950057,0.0654215210912373,0,0.592440733061763,0.805794624998691
GSM2053456,0.59966703750238,0.0373216629587074,0.0840499326425557,0.105015907931275,0.0314466556688466,0.039128182032105,0.0388905296264159,0.0644800916377145,0,0.64666420645358,0.763245911263636
GSM2053473,0.529838845024865,0,0.0492416881996581,0.0632867870392889,0.0460465374938588,0.136205648757664,0.0715949405935825,0.103785552891083,0,0.532478879659077,0.846590244629615
GSM2053478,0.726051941817695,0.00523964597788559,0.0427690681026528,0.03074411623206,0.0468060747794683,0.0786949872137142,0.0541312270153237,0.0155629388612,0,0.720491654218609,0.695750353513548
GSM2053460,0.595345759928938,0.0323646761659358,0.0425639631036052,0.151383360429045,0.073997977874456,0.0658565738717149,0.0139178653275745,0.0245698232987312,0,0.629086480894266,0.777460047377907
GSM2053466,0.634606625999728,0.0301402959044379,0.0814218697696081,0.16303171768504,0.0463478041293291,0.0175375518805005,0,0.0269141346313567,0,0.744684424643151,0.671876289108043
GSM2053484,0.723034682757073,0.0408669771306596,0.0795586686287403,0.0691979278882454,0.0249615893566635,0,0.0295784226020999,0.0328017316365183,0,0.811757365285498,0.596077303641491
GSM2053454,0.811057735675607,0.062899864329065,0,0.0455204393146244,0.033027856719875,0.0275692751023523,0.0157607277517779,0.00416410110669888,0,0.849260346268503,0.538729960858054
GSM2053479,0.290419631246308,0.0276775582038528,0.0729707400441294,0.131856939524784,0.199855197706226,0.122912665721134,0.10275855365291,0.0515487139006552,0,0.679248320412941,0.764140026680266
GSM2053448,0.879129872718823,0.0449548452676107,0.0086961865003334,0.0244182977188703,0.0186724970213789,0,0.0197497208288996,0.00437857994408362,0,0.862099472607224,0.514072970435464
GSM2053435,0.69969307670741,0.0469120900070543,0.0754065660915333,0.00815086040942664,0.0758529328983932,0.08509182759742,0,0.00889264628876287,0,0.772637698280274,0.645998747057774
GSM2053464,0.731597502984232,0.04484509011594,0.0599222965004366,0.0761715015174668,0.0166049788225653,0,0.0284647015777369,0.0423939284816226,0,0.814239715578787,0.591652255860049
GSM2053459,0.350103494407943,0.0434084108112928,0.112230378085718,0.0362157730689661,0.248829459651708,0.101395627050381,0.0728549107025368,0.0349619462214543,0,0.612979326952102,0.806647271091124
GSM2053489,0.675314736121104,0.0954001236251368,0.000975305046177868,0.125446491548137,0.027521441025986,0.0182268853418134,0.0368741370877034,0.0202408802039415,0,0.721379631166701,0.693498454251128
GSM2053439,0.768469467682347,0.0557523054781096,0.0379899366421707,0.037614073432616,0.0343030694815942,0.0390930398366586,0.0163229584902287,0.0104551489562746,0,0.753785933371217,0.658930747283934
GSM2053457,0.597454868724857,0.0588183692357826,0.0808015589442695,0.077981687119681,0.0683108307053319,0.0734501240648686,0.0299433568732189,0.013239204331991,0,0.836321596170605,0.586710022720176
GSM2053492,0.689124677837182,0,0.0140623048486512,0.181314082255155,0.0420204411193372,0.010954010125904,0.0241792481333601,0.0383452356804112,0,0.639865490427668,0.770510824285576
GSM2053491,0.693200539089075,0.00497027596690539,0.0157256861724997,0.0885538994686922,0.112372196965169,0.0313430173677912,0.0437351065245036,0.0100992784453639,0,0.626188107818576,0.780255232241109
GSM2053451,0.860197747440772,0.035219556503446,0.0295419720002669,0.00378064469555918,0.035233289863307,0.0246884180227346,0.0108463311010095,0.00049204037290495,0,0.784889892174556,0.621040846415269
GSM2053471,0.658874838349338,0.00467698699285362,0.0195688936741102,0.0866118940496751,0.0889270430321894,0.046023196351343,0.0459113546540646,0.0494057928964257,0,0.651673944276152,0.759001708135352
GSM2053443,0.838927603556651,0.0491784540106887,0.00769415807426344,0.0264835270145944,0.0244364540350814,0.0327945325092015,0.0179736588791426,0.00251161192037722,0,0.782857159966123,0.623815626454479
GSM2053483,0.819161145102468,0.0505736469294668,0.0260394386901163,0.0358903785900406,0.0352856803637017,0.0108808575333204,0.0174160085917827,0.0047528441991042,0,0.782794066448331,0.624325322201665
GSM2053450,0.862706958572147,0.0513080642333877,0,0.0544783192732758,0.00208624904008603,0.00682058049276875,0.0201441165156787,0.00245571187265648,0,0.835409815242503,0.553599460696438
GSM2053472,0.665132012674897,0.00864507421808271,0.0188006380607053,0.189970362472552,0.0533771478627926,0.00864835230368189,0.0182665628735046,0.0371598495337845,0,0.612371566932323,0.793883220256922
GSM2053441,0.746197290407206,0.0683802353515982,0.0754730989628553,0.0364001800569412,0.0206472379162526,0.0225749680589642,0.0134761934096165,0.016850795836566,0,0.748512306409444,0.66486147080763
GSM2053462,0.388851190675653,0.0565800105316074,0.130186330795027,0.30132528795948,0.0487686606313454,0,0.0405390501021593,0.0337494693047284,0,0.794041439884191,0.616895921363841
GSM2053470,0.665082414610391,0,0.04632596112952,0.100303459827777,0.0633026698756374,0.0614190198739495,0.0348346066580139,0.0287318680247109,0,0.741802214276794,0.678457202381119
GSM2053467,0.727067067602884,0.00130239430712177,0.00514632156850372,0.0567149489862695,0.0795154877878591,0.0415505433893238,0.0525181916377285,0.0361850447203093,0,0.766716354199577,0.649887084456217
GSM2053458,0.644353060335803,0.0210561287836034,0.0761350477713415,0.0239118506098142,0.0650804061214997,0.103292833708016,0.0461288902368307,0.0200417824330918,0,0.770054738949981,0.656330996707654
GSM2053475,0.610430846637487,0.0462143025135772,0.0102461971046292,0.142969260734847,0.0671146035240621,0.0461887467142557,0.0619404528582452,0.0148955899128966,0,0.721985558120808,0.696051380507024
GSM2053461,0.561040585196877,0.0236317252401908,0.119879670586775,0.0683335459515935,0.0350778430892134,0.0559208685690905,0.0838800668304808,0.0522356945357788,0,0.558633343971627,0.830408913921632
GSM2053447,0.928607100662031,0.0409475768700284,0,0.0150353981927924,0,0,0.0133941326502453,0.00201579162490271,0,0.797733418043787,0.605340098443909
GSM2053482,0.611729901059862,0.0956255438880065,0.0212097703357577,0.140528668791074,0.0392744243582497,0.0262337633468926,0.0313500074688658,0.0340479207512907,0,0.81987564559848,0.587585712193372
GSM2053442,0.720504543610386,0.0776376256940732,0.0389846547124299,0,0.0527311522768152,0.0805882211458501,0.0161652004247669,0.0133886021356784,0,0.769452024656326,0.645285729827814
GSM2053494,0.572565110687027,0.0406828918212536,0.221109366200526,0.0318349012008937,0.0875309317280132,0.0183496768832452,0.0175445461125238,0.0103825753665178,0,0.705100394666518,0.716221980880598
GSM2053453,0.884091013540046,0.0196983762561531,0.00414915990991593,0.0210293469100855,0.00544842886372827,0.0346798282273532,0.0162609933979507,0.0146428528947671,0,0.776268344245555,0.631764107923063
GSM2053452,0.891268789902132,0.0481434035764768,0.0162128596885065,0,0.00935284358451067,0.0198838427289936,0.0110328685701648,0.00410539194921569,0,0.852598157846983,0.52783906792844
GSM2053469,0.630912578190283,0.098079246828805,0.00933355604410452,0.125460130825168,0.0499935027430869,0.0214285779883937,0.0504334503676255,0.0143589570125333,0,0.632121777676976,0.777962804722503
GSM2053445,0.794240960415246,0.0764176462146342,0.0335629036482824,0,0.0364804402282679,0.0343948522199993,0.016140931828435,0.00876226544513512,0,0.771535995836342,0.638312324555012
