Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
S18T,0.528589676901836,0.0184054895932786,0.000965284633444647,0.140671068079245,0.0385776920799407,0.176202703257292,0.0495415404260803,0.0470465450288815,0,0.670395213662765,0.808318067659849
S19N,0.566251768512821,0.147505815546119,0.0255327304284281,0.00832085558410287,0.0833968359063403,0.157565354691781,0,0.0114266393304078,0,0.674942911479521,0.808965121559352
S19T,0.447314130089515,0.0137904238177979,0.0309817967517187,0.216262722789546,0.129819868199361,0.0995134981533122,0.0490060281480204,0.013311532050729,0,0.72873464593668,0.798800969462884
S20N,0.50584360097808,0.122561873818262,0.0557481528735367,0.0476662499852259,0.0342348137904406,0.20043802309785,0.0125168147277584,0.0209904707288462,0,0.726794290467954,0.792229220346093
S20T,0.431814505631103,0.00574598974205143,0.0580449688356575,0.214613957415634,0.0667633905213197,0.0983307022361146,0.0757498336147127,0.0489366520034075,0,0.656435434351048,0.819845942614657
S21N,0.423565443200367,0.236576533213813,0.0617111650783051,0.00399396637306836,0.149778104890227,0.103874687370747,0.0129023502439882,0.0075977496294851,0,0.655346868724347,0.824856739160811
S21T,0.562303367173267,0,0.0174263990905509,0.165474007787686,0.0292709490680742,0.114337942975865,0.0827259108798051,0.0284614230247513,0,0.594496697223723,0.839832911636646
S22N,0.632263110090189,0.0775508298339808,0.03203460271271,0.0206272764079405,0.0608966876421161,0.1585756387481,0.00342702997104071,0.0146248245939221,0,0.757634311526869,0.765455221095077
S22T,0.533044053456814,0.00650426589154464,0.0257902324535699,0.134043839846277,0.0598025624659794,0.157647971379429,0.0735358983407022,0.00963117616568337,0,0.740173054824699,0.786094508851451
S23N,0.610775079894926,0.0681299563010612,0,0.0759013139297446,0.0462958223376304,0.183615841103807,0,0.0152819864328309,0,0.741781384113799,0.774079800099938
S23T,0.508127782286943,0.0551830509076755,0.0569660103178898,0.161922188029878,0.057201374432659,0.0644686099650011,0.0692339083297882,0.0268970757301658,0,0.716834896856926,0.793381900159954
S24N,0.536758216897062,0.155840846039179,0.0254054636643648,0.0226104894864069,0.066036939152487,0.174249486702492,0.0072845328864996,0.0118140251715093,0,0.75865034391179,0.77534043536199
S24T,0.562570071556288,0.037961682485059,2.31920268771888e-05,0.0803190194049087,0.0652486420522459,0.185183480204579,0.0485835246866459,0.0201103875833968,0,0.716794419790253,0.792813758073258
S25N,0.540985207362992,0.066664656738073,0.0395942120001275,0.0860462055791708,0.0702573282383684,0.148274312208947,0.0192876038551106,0.0288904740172104,0,0.734592309953402,0.785622014365621
S25T,0.193502542192098,0.026175494682883,0.0711000157433887,0.462754171968479,0.065209767807956,0.143644348002215,0.01793732711768,0.0196763324852997,0,0.595616810305926,0.841312476818729
S26N,0.587198841233351,0.133921510692491,0.0487592268932013,0.0337736807414962,0.02220669375078,0.155043320873121,0.00769159345257235,0.0114051323629868,0,0.805684700264478,0.745348086633974
S26T,0.504923379642231,0,0.0692784030240259,0.254499467659081,0.0417066753146154,0.0288890075500025,0.0567359727469215,0.0439670940631227,0,0.70519012181284,0.791015906978526
S27N,0.534701063480587,0.0811093168701231,0.0883921013669534,0.0763813429678147,0.0455947464676177,0.114082645759447,0.0246110896318729,0.0351276934555836,0,0.770100532619343,0.767743569113845
S27T,0.56123521232188,0.0209975089271277,0.0263126999948159,0.164720770945655,0.0525834745142803,0.0878597868394107,0.0716576030269085,0.0146329434299215,0,0.744595739802698,0.777296711261019
S28N,0.514131110425842,0.153633283959509,0.0334816829435888,0.00515285730561123,0.0679952616746663,0.197498521692519,0.0126051837370588,0.0155020982612043,0,0.734141870346293,0.789781453434862
S28T,0.500433060184533,0.0167333141892854,0.0244515157288639,0.170582075142827,0.0629366972851961,0.112440136612796,0.0834721761895981,0.0289510246669005,0,0.64149660457425,0.826208353729889
S29N,0.536774207621417,0.121839049484736,0.0443165110989549,0.097543653983436,0.0566550619272965,0.100562622714657,0.0213030632331135,0.0210058299363889,0,0.705441775171227,0.795680508765347
S29T,0.482855390790201,0,0.0137211511323807,0.132811138301014,0.0691101045378266,0.172886831652933,0.0999342164094517,0.0286811671761931,0,0.635280749895603,0.831683532703952
S30N,0.522059969591634,0.177085287887987,0.0299734193878496,0.0351371289344152,0.0553676733710042,0.147108647316122,0.0212051960374783,0.0120626774735104,0,0.754315701276285,0.776048630288316
S30T,0.414986607587209,0.0855405190209026,0.0663674942914275,0.179703585675195,0.0557772998591434,0.160550087283027,0.0287867027548851,0.00828770352821024,0,0.659704385610849,0.824934524358919
S31N,0.552386853256016,0.136986209123611,0.0294494265945029,0.0184263993537692,0.0526992262215506,0.189746700015658,0.0075663304500333,0.0127388549848586,0,0.730100463107245,0.78680847199019
S31T,0.470014775560678,0.0223687320347309,0,0.231064724042132,0.0494538787020289,0.126299564226602,0.0762659360355018,0.0245323893983267,0,0.640096935320907,0.827276968999279
S32N,0.535781485518126,0.0967746167234287,0.0384370782992824,0.0985266836200718,0.0765047020836917,0.102106290875359,0.0384320126967242,0.0134371301833165,0,0.740897087640874,0.783692512359209
S32T,0.498410865587365,0.0190480175064826,0.0132566923889436,0.199571598269768,0.0553857907672673,0.103653614119609,0.10322776816099,0.00744565319957474,0,0.65160691571203,0.822441440852001
S33N,0.538253477284332,0.104652165258014,0.0377480369334841,0.0751949928257789,0.0607193399714506,0.144162528704874,0.0279918015465462,0.0112776574755212,0,0.779499091354343,0.767265322894108
S33T,0.531200905901486,0.0205155511676497,0,0.175013633535998,0.041787622394666,0.127845872682593,0.076746788102359,0.0268896262152489,0,0.637486085674605,0.824653078340479
S34N,0.565386867243967,0.137633515390482,0.0349992785457899,0.0403803005380189,0.0561395269248133,0.146695545785409,0.00199085155645612,0.016774114015063,0,0.701102430208586,0.796183252304709
S34T,0.442097204900253,0.032920014184025,0.00252766547454049,0.259839477095354,0.0500515354075287,0.14193993428787,0.0557552673781278,0.014868901272302,0,0.66269156383183,0.819880321736849
S35N,0.632197815762782,0.105795045808344,0.0194010425499709,0,0.0484394787330158,0.177171925644257,0,0.0169946915016299,0,0.694774191067457,0.79328302050089
S35T,0.445713727386664,0.0181574176246982,0,0.250115338239371,0.0526307608473144,0.14660400065054,0.0709553378051888,0.0158234174462235,0,0.682598175397561,0.812707253855449
S36N,0.610522600874446,0.0987678601068001,0,0.0377360750251491,0.059358332213161,0.192344978915766,0,0.00127015286467783,0,0.693931054260857,0.796665468671131
S36T,0.611966983262931,0.0519747645328126,0.00785948261491351,0.0511921127230201,0.0512738981624172,0.139308785822346,0.0626035874360638,0.0238203854454961,0,0.737450171191183,0.775582490440302
S37N,0.541152591180499,0.139787909737778,0.0381780511054844,0.0446253050893912,0.123817951260387,0.0955373554549144,0,0.0169008361715457,0,0.701069999433986,0.799908039924725
S37T,0.510784965230578,0.016695096617129,0.0330571856872178,0.179156527044397,0.0740312671240771,0.0818214364053092,0.0803917643418317,0.02406175754946,0,0.688009753448897,0.80672777246193
S38N,0.532546626278157,0.13025623915668,0.0157177091400738,0.0546791639877199,0.0542485644348983,0.170132605085291,0.0158323671279046,0.0265867247892745,0,0.694803860370612,0.801530008019753
S38T,0.566804924045761,0.072450468919535,0.0294963168692914,0.121669288320931,0.056319780606098,0.0756283782400227,0.0654087251906804,0.0122221178076801,0,0.737623385189851,0.779898943626307
S39N,0.540384312022697,0.11948302615795,0.0183349734801335,0.0976798375279181,0.0673202920598303,0.111101152692971,0.0193436746653002,0.0263527313931992,0,0.751081732395799,0.774941321566556
S39T,0.546684969389103,0.0339738707866821,0.0030247178534245,0.151737794505293,0.0274870115928063,0.154194058478745,0.0676413804722778,0.0152561969216683,0,0.727754890991061,0.786380083167916
S40N,0.60090458456956,0.0666958237419146,0.0131042177925826,0.0746374894134577,0.0575089813801143,0.157797888461903,0.00337957172803315,0.0259714429124352,0,0.715715198488758,0.786203917595389
S40T,0.440417125596943,0.0199245926312857,0.0613400261134333,0.251347246873863,0.0482593101631169,0.0716415270877493,0.0809443268614613,0.0261258446721475,0,0.629604384020142,0.832044093882092
S41N,0.5776786759136,0.128182868218685,0.0171279033070347,0.0234067011214179,0.0643374355220467,0.140557588212298,0.0198382694446337,0.028870558260284,0,0.720826467637904,0.785548798874897
S41T,0.535586946412655,0.124606372228545,0.0331175796808366,0.0515506515418933,0.0897301921728494,0.112155496605238,0.0423317802404548,0.0109209811175283,0,0.767526571796466,0.773294107170626
S42N,0.540692968122644,0.14053590977776,0.0730594577023551,0.0563182856694347,0.036230686573728,0.102700754147329,0.0384535044379223,0.0120084335688265,0,0.788793602186167,0.759035047617214
S42T,0.523456252846067,0.0626640447547837,0,0.15474533247455,0.065333417523114,0.121976909775959,0.0606631000881697,0.0111609425373566,0,0.766628636663719,0.773009333834634
S43N,0.554201373781918,0.145094778803988,0.0353901762000111,0.0296503268557059,0.06209357303164,0.15730170378401,0.00406420110622321,0.0122038664365039,0,0.757296872395601,0.773694879688627
S43T,0.459300177363508,0.0188924186342936,0.00797055497213993,0.314269636671074,0.0179953047576444,0.100035159680295,0.0540920756153608,0.0274446723056834,0,0.662731932775424,0.81300579845179
S44N,0.573931126822291,0.124777389510427,0.0222401010638739,0.059342152802115,0.0486707881439865,0.131491360280662,0.0267358980886828,0.0128111832879624,0,0.761057882125505,0.768578626180461
S44T,0.518974769884345,0,0,0.178640188381491,0.0102028311169958,0.169285062530872,0.0889859381638234,0.0339112099224736,0,0.591117286183063,0.843045617453426
S45N,0.518727293202381,0.101968888539559,0.0674962284901612,0.083192195864093,0.0877249058102383,0.102305614069901,0.0257502557351655,0.0128346182885021,0,0.783964156447031,0.768411135917702
S45T,0.452155054863216,0.0230285993840983,0.0199118001732726,0.221690747999453,0.0728858958947104,0.0801355219353483,0.0974568744596949,0.0327355052902068,0,0.648411098591974,0.824583816688352
S46N,0.528928282513998,0.142582134823796,0.0277936859219061,0.050809895637447,0.0811750807899169,0.120529678356361,0.026768307678953,0.0214129342776223,0,0.732455995978668,0.786618850551541
S46T,0.552262963343068,0.0582546299620414,0.0206786175595721,0.158803398273585,0.0587746923141422,0.0548245106295357,0.0772463684976482,0.0191548194204075,0,0.702021540063084,0.795443026158455
S47N,0.503859324217438,0.0873723789707378,0.0255434930447853,0.100358655221982,0.0789055532981287,0.120402781517431,0.0373398713197945,0.0462179424097029,0,0.697691837890419,0.799617693549899
S47T,0.488831499035373,0,0,0.256705162970627,0.0279910205506979,0.103531530582339,0.0942660545823332,0.028674732278631,0,0.59648128753602,0.84146425815279
S48N,0.608446401055988,0.110433383787502,0.0195328509012351,0.0336246680019251,0.0614274757146793,0.144425782254775,0.00302581389201677,0.0190836243918784,0,0.775497062552595,0.758226628573044
S48T,0.480917918199497,0.0177289355143851,0.0110713429786423,0.213652107947251,0.0746278932468696,0.112074200880331,0.0692035259503698,0.0207240752826548,0,0.678022946226176,0.813257934646208
S49N,0.541454219354391,0.124720489483821,0.0222376905388968,0.0395942631913268,0.0689020101076552,0.119683173193975,0.0414066466239774,0.0420015075059563,0,0.721365799246353,0.786264474799144
S49T,0.404021189206972,0.0264526094530525,0.0493028544323941,0.221344825675052,0.06244914819028,0.155293297843165,0.057194273954635,0.0239418012444496,0,0.70812233682452,0.806864946216939
S50N,0.491692638643123,0.137914226017976,0.0447766464992483,0.0594394387686176,0.0791108277148817,0.133088414103893,0.0207668032128996,0.0332110050393609,0,0.755221437476957,0.779181952407679
S50T,0.39584242857586,0.00917413741239789,0.0102659806123976,0.265649395970564,0.0566537172444682,0.167081262211592,0.0573323488912919,0.0380007290814279,0,0.648195148205262,0.826361533181276
