Mixture,Other,Kupffer cells,TM1,SAMs,T cells,cDC2,cDC1,B cells,P-value,Correlation,RMSE
GSM3536106,0.390949213417945,0.124601431103183,0,0.358241008997776,0.0563781859127516,0,0.0372673121274419,0.0325628484409024,0,0.786839295139555,0.640590773416259
GSM3536087,0.828469196016942,0,0,0.153700025275592,0.00548662152008539,0,0.0123441571873811,0,0,0.883078388181639,0.52483385544468
GSM3536053,0.813968720835163,0.0546574838316552,0,0.103619001834793,0.0163963798088872,0,0.0113584136895022,0,0,0.916307347297224,0.446947386541176
GSM3536098,0.386775587147205,0,0,0.471308805605822,0.0833072737259256,0,0.0389133656451107,0.0196949678759364,0,0.697895586261376,0.745907746056065
GSM3536115,0.485453235140777,0.0287249584270071,0,0.368244095731974,0.0522441187731293,0,0.024922889739179,0.0404107021879338,0,0.703419631538492,0.744567292871325
GSM3536084,0.588872260301427,0.0100989868055208,0.0469696743651885,0.286046575951162,0.0460032827373054,0,0.0176488202844663,0.00436039955492935,0,0.861538180976693,0.517642547381213
GSM3536074,0.780021706309837,0,0,0.204760465743321,0.0152178279468421,0,0,0,0,0.803435135763676,0.658539416242819
GSM3536095,0.468305567468958,0.0564641810875629,0.0301582684738834,0.373296877859689,0.0411266491203773,0,0.0108152885340219,0.0198331674555068,0,0.866779657101988,0.508689588199952
GSM3536073,0.822165032782072,0,0,0.174304006696604,0,0,0.00353096052132467,0,0,0.80914818694809,0.663091645757105
GSM3536081,0.700504620694556,0,0,0.27993686302462,0.00588047541555401,0,0.0136780408652703,0,0,0.841910357573398,0.57692164240502
GSM3536069,0.743179335215041,0.0228812413047334,0,0.176040601598002,0.0290142092192461,0,0.0167773312147926,0.0121072814481857,0,0.895300920017754,0.472680948361799
GSM3536060,0.78454844275387,0,0,0.207339316904358,0.00778752657929203,0,0.000324713762480239,0,0,0.928647955731854,0.409460191196815
GSM3536096,0.563474502878791,0.0441444189845661,0,0.36012135790725,0.013757529557756,0,0.0164911372247735,0.00201105344686275,0,0.810766910270797,0.617997321595672
GSM3536112,0.586928984910247,0.0422080329011358,0,0.290279934317541,0.0549344757128922,0,0.0165646377804504,0.00908393437773347,0,0.915133308754669,0.411225351036276
GSM3536097,0.397058807041948,0.0613367647998934,0,0.399813241974537,0.0951053565670048,0,0.0349292855889756,0.0117565440276412,0,0.579499224995918,0.881972024221342
GSM3536100,0.599034964772229,0.00375026761459104,0.019390766293729,0.304967312551538,0.0474938293375969,0,0,0.0253628594303164,0,0.774140491393127,0.660846074384297
GSM3536094,0.690258119524296,0,0,0.25608690274389,0.0381912898936945,0,0.0131296633744674,0.00233402446365158,0,0.84480517559154,0.56328884513859
GSM3536076,0.807483583998663,0.0208402954393886,0.0293438212695643,0.107944147368297,0.0280321157614005,0,0,0.00635603616268633,0,0.938780915445031,0.379839355877378
GSM3536067,0.824524623455966,0.017973365537305,0,0.139489160548132,0.00682950608442802,0,0.0088780795778212,0.00230526479634786,0,0.909826320596721,0.465317781791868
GSM3536079,0.718571494188398,0,0,0.263658069342734,0.00345998611227938,0,0.0143104503565881,0,0,0.876542080683676,0.514381321837844
GSM3536116,0.749810008591351,0,0.00590169154555907,0.211076484002707,0.00228505295549916,0,0.0167236587771799,0.0142031041277032,0,0.916790664960392,0.427072249904978
GSM3536114,0.580129134782381,0,0,0.318971638032692,0.0386988399793287,0.00267330137273579,0.0366048375005412,0.0229222483323213,0,0.629445485445456,0.837094853438382
GSM3536055,0.882772206943307,0,0,0.117227793056693,0,0,0,0,0,0.91460821937096,0.476172787272363
GSM3536102,0.29043323724053,0.119588285672019,0,0.364876383442152,0.126256523807346,0,0.0617330618652562,0.0371125079726967,0,0.802520746811161,0.603016651162343
GSM3536072,0.722232480633584,0,0,0.232088852533141,0.0289130278537242,0,0.0152470039014201,0.00151863507813129,0,0.877956430002521,0.506581232049616
GSM3536118,0.519694073876392,0,0.0278033280004785,0.231105147279106,0.0626340424561152,0.0665781924495201,0.0513436868783487,0.0408415290600401,0,0.74235587375633,0.676647374042436
GSM3536105,0.395785863534659,0,0,0.463357297793862,0.0840878948753233,0,0.0434386687935985,0.0133302750025572,0,0.89060844247119,0.457272817867907
GSM3536083,0.725438735847833,0,0,0.242396628391572,0.0193065726003588,0,0.0128580631602362,0,0,0.869021622143707,0.527413559829258
GSM3536063,0.903265807326976,0,0,0.0916948705126497,0,0,0.00503932216037391,0,0,0.930951861329923,0.442367178909738
GSM3536050,0.818373859928945,0.0272406032085435,0,0.101500659866152,0.0265369117831976,0,0.0214939156032556,0.00485404960990662,0,0.853990094602048,0.574202953645924
GSM3536092,0.756612132173159,0,0,0.212252984035821,0.0278148932668091,0,0,0.00331999052421122,0,0.772179981408656,0.698259677004081
GSM3536113,0.714440565594624,0,0,0.184223643330704,0.0189234043508167,0.0186035349840506,0.0227063015908586,0.0411025501489467,0,0.708049203154229,0.764003760916384
GSM3536049,0.780751055950288,0,0,0.189778412798802,0.0126386478677227,0,0.0168318833831873,0,0,0.913578699133011,0.442052463306666
GSM3536057,0.596730711016467,0.0220892835209922,0.00289225817194644,0.337577472702342,0.016389276807648,0,0.0125339262006406,0.0117870715799638,0,0.876203808154144,0.499750945338044
GSM3536071,0.803842074927974,0,0,0.173563526880933,0.00907700807167585,0,0.013517390119418,0,0,0.787425223168533,0.688530846365149
GSM3536075,0.750699701762835,0,0,0.239607962692496,0.00155269296747217,0,0.00813964257719688,0,0,0.789639926018314,0.67514820900022
GSM3536088,0.539839012472998,0.0200413642003706,0,0.279273047445602,0.063908948660138,0,0.0438645825972601,0.0530730446236317,0,0.684065086130943,0.75855969300518
GSM3536065,0.777442027036103,0,0,0.222557972963897,0,0,0,0,0,0.896405234384011,0.487130162171469
GSM3536068,0.640469434803416,0,0,0.319567694041222,0.0184333971627157,0,0.021529473992646,0,0,0.867660571414508,0.518463385011913
GSM3536089,0.655602292231314,0,0,0.229851831972453,0.0513289403506952,0,0.025735509414534,0.0374814260310035,0,0.812624472915809,0.603041127419826
GSM3536058,0.616886479189254,0.0158402391388254,0,0.293802443873366,0.0275063595206536,0.0407144969616268,0,0.00524998131627499,0,0.567718412278505,0.919487120979074
GSM3536078,0.8495865942384,0,0,0.1504134057616,0,0,0,0,0,0.911677604094248,0.471455346952174
GSM3536085,0.32548903096479,0,0,0.48493506843991,0.0882194075718978,0,0.0515301597259665,0.0498263332974359,0,0.568780855055812,0.877801894255801
GSM3536104,0.487210740375108,0,0,0.343429013775242,0.0570248498547773,0.029727398746425,0.040578198988849,0.0420297982595988,0,0.790822902242619,0.619394318587728
GSM3536108,0.835493880184477,0,0,0.145182086727432,0.000626306886283649,0,0.00419540881630325,0.0145023173855043,0,0.820681845978001,0.644522103205092
GSM3536062,0.890470282944067,0.037554061647466,0.00692672211869238,0.0650489332897742,0,0,0,0,0,0.932636650931164,0.43506583900478
GSM3536080,0.695826398233591,0,0,0.281896599543752,0.0190079900470814,0,0.0032690121755756,0,0,0.828613537077645,0.598942110568
GSM3536111,0.583230091150346,0,0,0.29317872824455,0.0678044422770147,0,0.0384424672125236,0.017344271115566,0,0.818750647010922,0.585982181937071
GSM3536061,0.76356656045072,0,0,0.218330939736512,0.00784881686901462,0,0.0102536829437528,0,0,0.8880000117348,0.498475407121882
GSM3536056,0.807882586809485,0,0,0.192117413190515,0,0,0,0,0,0.720710030852401,0.793137400217209
GSM3536052,0.811367821969269,0.032872966203052,0,0.123383470696211,0.0205402142017024,0,0.0118355269297662,0,0,0.895990402060852,0.491137886300933
GSM3536099,0.659753787336225,0,0,0.303711743529044,0.0135371376512358,0,0.0190638072493813,0.00393352423411369,0,0.894239020881336,0.466972281638867
GSM3536103,0.356300668960846,0.0295646062929681,0,0.427861232262661,0.0735692989510779,0,0.0517297613999011,0.0609744321325463,0,0.670256781818536,0.770668382803056
GSM3536077,0.746090491171361,0,0,0.241728036400294,0.000192908444526584,0,0.0119885639838185,0,0,0.776588908394721,0.693664497810269
GSM3536070,0.719822698020679,0,0,0.262293724021713,0.00839346612722201,0,0.00949011183038589,0,0,0.896649920425166,0.472272481310254
GSM3536082,0.686913169896618,0,0,0.277495547490304,0.0234828102180493,0,0.0121084723950293,0,0,0.837809994939844,0.578813460630643
GSM3536117,0,0,0.0630302397040984,0.0494008912553793,0.120878828736416,0.531261122538176,0.0665496007523931,0.168879317013538,0,0.402762458845655,0.916142016459586
GSM3536107,0.592200164884951,0,0,0.303223872913424,0.0575142503436678,0,0.0194382927351562,0.0276234191228015,0,0.796409576682494,0.62383973300749
GSM3536090,0.77503237483429,0,0,0.187416718390266,0.036190768686503,0,0.00136013808894125,0,0,0.898977471929288,0.473171982642147
